headline,section,word_count,url,date,id
The World: Remember the Cold War?; How to Rig a Democracy,Washington; Week in Review,1343,http://www.nytimes.com/2002/06/30/weekinreview/the-world-remember-the-cold-war-how-to-rig-a-democracy.html,6/30/02,2656
"A Cork Pops, People Duck And Israel Laughs",Arts,1636,http://www.nytimes.com/2002/06/30/arts/a-cork-pops-people-duck-and-israel-laughs.html,6/30/02,2658
State Out of Step,Opinion,717,http://www.nytimes.com/2002/07/01/opinion/state-out-of-step.html,7/1/02,2659
Moderate Muslims Under Siege,Opinion,960,http://www.nytimes.com/2002/07/01/opinion/moderate-muslims-under-siege.html,7/1/02,2660
3 Pakistanis Die Battling Group Linked To Al Qaeda,World,596,http://www.nytimes.com/2002/07/04/world/3-pakistanis-die-battling-group-linked-to-al-qaeda.html,7/4/02,2661
Gunman's Uncle Doubts Terror Motive,U.S.,634,http://www.nytimes.com/2002/07/06/us/gunman-s-uncle-doubts-terror-motive.html,7/6/02,2663
Afghan Official Is Assassinated; Blow to Karzai,World; Washington,1110,http://www.nytimes.com/2002/07/07/world/afghan-official-is-assassinated-blow-to-karzai.html,7/7/02,2664
Afghan Killing May Be Linked to Drug Trade,World,785,http://www.nytimes.com/2002/07/08/world/afghan-killing-may-be-linked-to-drug-trade.html,7/8/02,2665
National Briefing | Washington: Raids On Pakistani-Owned Stores,,99,http://www.nytimes.com/2002/07/09/us/national-briefing-washington-raids-on-pakistani-owned-stores.html,7/9/02,2666
"Citing Israel's Need for Security, Bush Accepts Occupation",World; Washington,747,http://www.nytimes.com/2002/07/09/world/citing-israel-s-need-for-security-bush-accepts-occupation.html,7/9/02,2667
SEPT.11 HIJACKERS SAID TO FAKE DATA ON BANK ACCOUNTS,Technology; Front Page; U.S.,919,http://www.nytimes.com/2002/07/10/us/sept.11-hijackers-said-to-fake-data-on-bank-accounts.html,7/10/02,2668
The 9/11 Inquest: Now Americans Say Germans Bungled,World,1436,http://www.nytimes.com/2002/07/11/world/the-9-11-inquest-now-americans-say-germans-bungled.html,7/11/02,2669
Close Look at Iraq on Poison Gas and bin Laden,Movies; Arts,894,http://www.nytimes.com/2002/07/11/movies/television-review-close-look-at-iraq-on-poison-gas-and-bin-laden.html,7/11/02,2670
The Death of bin Ladenism,Opinion,898,http://www.nytimes.com/2002/07/11/opinion/the-death-of-bin-ladenism.html,7/11/02,2671
A Few Saudis Defy a Rigid Islam To Debate Their Own Intolerance,World; Front Page; Washington,1488,http://www.nytimes.com/2002/07/12/world/a-few-saudis-defy-a-rigid-islam-to-debate-their-own-intolerance.html,7/12/02,2672
"Two Thrillers, Two Traditions",Movies; Arts,499,http://www.nytimes.com/2002/07/12/movies/home-video-two-thrillers-two-traditions.html,7/12/02,2673
Letting The Capitalists Eat Crow,New York and Region,786,http://www.nytimes.com/2002/07/12/nyregion/nyc-letting-the-capitalists-eat-crow.html,7/12/02,2674
A Suspected Agent for bin Laden Pleads Guilty to Illegally Entering the U.S.,New York and Region,511,http://www.nytimes.com/2002/07/13/nyregion/a-suspected-agent-for-bin-laden-pleads-guilty-to-illegally-entering-the-us.html,7/13/02,2675
"Increasingly, It's the Economy That Scares Us",Opinion,708,http://www.nytimes.com/2002/07/14/opinion/increasingly-it-s-the-economy-that-scares-us.html,7/14/02,2676
Earthen Vessels,Arts; Books,1477,http://www.nytimes.com/2002/07/14/books/earthen-vessels.html,7/14/02,2677
Prosecuting the War and Its Terrorists,Opinion,678,http://www.nytimes.com/2002/07/16/opinion/prosecuting-the-war-and-its-terrorists.html,7/16/02,2680
Money Transfers by Hijackers Did Not Set Off Alarms for Banking Regulators,U.S.,772,http://www.nytimes.com/2002/07/17/us/traces-terror-money-trail-money-transfers-hijackers-did-not-set-off-alarms-for.html,7/17/02,2682
Spain Arrests 3 Suspects; Tapes of U.S. Sites Seized,World,1160,http://www.nytimes.com/2002/07/17/world/traces-terror-terror-network-spain-arrests-3-suspects-tapes-us-sites-seized.html,7/17/02,2683
Report Faults C.I.A.'s Recruitment Rules,U.S.,727,http://www.nytimes.com/2002/07/18/us/report-faults-cia-s-recruitment-rules.html,7/18/02,2684
NEWS SUMMARY,New York and Region,913,http://www.nytimes.com/2002/07/19/nyregion/news-summary-078530.html,7/19/02,2685
9/11 Defendant In Guilty Plea; Judge Rejects It,Front Page; U.S.,1141,http://www.nytimes.com/2002/07/19/us/traces-terror-terror-suspect-9-11-defendant-guilty-plea-judge-rejects-it.html,7/19/02,2686
Evidence Against Suspect From 9/11 Is Called Weak,U.S.,1042,http://www.nytimes.com/2002/07/20/us/evidence-against-suspect-from-9-11-is-called-weak.html,7/20/02,2687
The Relevance Of 'Sex' in a City That's Changed,Arts,1543,http://www.nytimes.com/2002/07/21/arts/the-relevance-of-sex-in-a-city-that-s-changed.html,7/21/02,2688
"Europeans Split With U.S. on Need for Iraq Attack, Citing Mideast as Priority",World; Washington,1453,http://www.nytimes.com/2002/07/22/world/europeans-split-with-us-on-need-for-iraq-attack-citing-mideast-as-priority.html,7/22/02,2689
U.S. Indicts 5 Filipino Men In Kidnapping of Americans,World; Washington,628,http://www.nytimes.com/2002/07/24/world/us-indicts-5-filipino-men-in-kidnapping-of-americans.html,7/24/02,2690
Other Executives Voice Satisfaction at Arrests,Business,995,http://www.nytimes.com/2002/07/25/business/corporate-conduct-the-reaction-other-executives-voice-satisfaction-at-arrests.html,7/25/02,2691
Terror Suspect Changes Mind On Guilty Plea,Front Page; U.S.,1026,http://www.nytimes.com/2002/07/26/us/traces-of-terror-the-terror-suspect-terror-suspect-changes-mind-on-guilty-plea.html,7/26/02,2692
French Suspect Moussaoui in Post-9/11 Plot,U.S.,827,http://www.nytimes.com/2002/07/28/us/french-suspect-moussaoui-in-post-9-11-plot.html,7/28/02,2694
Bin Laden Guards Held,World; Washington,108,http://www.nytimes.com/2002/07/31/world/bin-laden-guards-held.html,7/31/02,2696
"In Attacks on Bush, Kerry Sets Himself Apart",Front Page; U.S.; Washington,1348,http://www.nytimes.com/2002/07/31/us/in-attacks-on-bush-kerry-sets-himself-apart.html,7/31/02,2697
A Microcosm of Terror In a Torn Kurdish City,World; Washington,1468,http://www.nytimes.com/2002/08/03/world/eyes-on-iraq-the-opposition-a-microcosm-of-terror-in-a-torn-kurdish-city.html,8/3/02,2698
Holy Warrior,Magazine; Books,886,http://www.nytimes.com/2002/08/04/magazine/the-way-we-live-now-8-4-02-questions-for-aukai-collins-holy-warrior.html,8/4/02,2699
Lawyers for 9/11 Defendant Seek 2-Month Delay in Trial,U.S.,836,http://www.nytimes.com/2002/08/09/us/lawyers-for-9-11-defendant-seek-2-month-delay-in-trial.html,8/9/02,2700
British Court Frees a Muslim Arrested After 9/11,Technology; World,675,http://www.nytimes.com/2002/08/10/world/british-court-frees-a-muslim-arrested-after-9-11.html,8/10/02,2701
U.S. Received Tip on Qaeda Threats Against Landmarks,U.S.,712,http://www.nytimes.com/2002/08/13/us/us-received-tip-on-qaeda-threats-against-landmarks.html,8/13/02,2703
Prosecutors in Sept. 11 Trial Ask Court to Deny More Delay,Technology; U.S.,459,http://www.nytimes.com/2002/08/13/us/prosecutors-in-sept-11-trial-ask-court-to-deny-more-delay.html,8/13/02,2704
"The Options Limited, Bush Turns to Imagery",U.S.,1022,http://www.nytimes.com/2002/08/14/us/bush-and-the-economy-symbolism-the-options-limited-bush-turns-to-imagery.html,8/14/02,2705
Sept. 11 Families to Sue Saudi-Linked 'Interests',World; Washington,363,http://www.nytimes.com/2002/08/15/world/sept-11-families-to-sue-saudi-linked-interests.html,8/15/02,2706
"Antiterror Chief Quits F.B.I., Which Gets New Deputy",U.S.,594,http://www.nytimes.com/2002/08/16/us/antiterror-chief-quits-fbi-which-gets-new-deputy.html,8/16/02,2707
The Waco Road to Baghdad,Opinion,1489,http://www.nytimes.com/2002/08/17/opinion/the-waco-road-to-baghdad.html,8/17/02,2708
Judge Calls for Review of Inmate's Harassment Claims,New York and Region,719,http://www.nytimes.com/2002/08/17/nyregion/judge-calls-for-review-of-inmate-s-harassment-claims.html,8/17/02,2709
Qaeda Videos Seem to Show Chemical Tests,World; Front Page; Washington,1263,http://www.nytimes.com/2002/08/19/world/qaeda-videos-seem-to-show-chemical-tests.html,8/19/02,2710
Sports of The Times; 'Let's Roll' Demeans Real Heroes,Sports,764,http://www.nytimes.com/2002/08/20/sports/sports-of-the-times-let-s-roll-demeans-real-heroes.html,8/20/02,2711
BUSINESS DIGEST,Business,589,http://www.nytimes.com/2002/08/21/business/business-digest-493554.html,8/21/02,2712
"CNN Now Says It Paid $30,000 For Its Videotapes of bin Laden",World,333,http://www.nytimes.com/2002/08/21/world/cnn-now-says-it-paid-30000-for-its-videotapes-of-bin-laden.html,8/21/02,2713
Sharing the Evidence on Iraq,Opinion,398,http://www.nytimes.com/2002/08/21/opinion/sharing-the-evidence-on-iraq.html,8/21/02,2715
Jakarta Journal; A TV Preacher to Satisfy the Taste for Islam Lite,World; Washington,932,http://www.nytimes.com/2002/08/23/world/jakarta-journal-a-tv-preacher-to-satisfy-the-taste-for-islam-lite.html,8/23/02,2716
Foreign Prisoners Becoming a Problem for Karzai,World; Washington,1075,http://www.nytimes.com/2002/08/23/world/foreign-prisoners-becoming-a-problem-for-karzai.html,8/23/02,2717
Lawyer Urges Judge to Free Detained Muslim,U.S.,275,http://www.nytimes.com/2002/08/24/us/lawyer-urges-judge-to-free-detained-muslim.html,8/24/02,2718
Sympathy for A Rebel,Magazine; Washington,854,http://www.nytimes.com/2002/08/25/magazine/the-way-we-live-now-8-25-02-questions-for-steve-earle-sympathy-for-a-rebel.html,8/25/02,2719
What Catastrophe Can Reveal,Opinion,954,http://www.nytimes.com/2002/08/26/opinion/what-catastrophe-can-reveal.html,8/26/02,2720
Oliver North Tells a Tall Tale of White House Intrigue,Arts; Books,1442,http://www.nytimes.com/2002/08/27/books/oliver-north-tells-a-tall-tale-of-white-house-intrigue.html,8/27/02,2721
U.S. TROOPS FOCUS ON BORDER'S CAVES TO SEEK BIN LADEN,World; Front Page; Washington,1744,http://www.nytimes.com/2002/08/28/world/us-troops-focus-on-border-s-caves-to-seek-bin-laden.html,8/28/02,2722
Opening Western Eyes to a View of Islam,Arts; Books,781,http://www.nytimes.com/2002/08/28/books/books-of-the-times-opening-western-eyes-to-a-view-of-islam.html,8/28/02,2723
NEWS SUMMARY,New York and Region,982,http://www.nytimes.com/2002/08/28/nyregion/news-summary-598690.html,8/28/02,2724
Cuckoo in Carolina,Opinion,762,http://www.nytimes.com/2002/08/28/opinion/cuckoo-in-carolina.html,8/28/02,2726
Critic's Notebook; The Information Age Processes a Tragedy,Arts; Books,1705,http://www.nytimes.com/2002/08/28/books/critic-s-notebook-the-information-age-processes-a-tragedy.html,8/28/02,2727
A Midnight Rendezvous With bin Laden,Arts; Books,767,http://www.nytimes.com/2002/08/28/books/books-of-the-times-a-midnight-rendezvous-with-bin-laden.html,8/28/02,2728
Panorama and Pointillism on 9/11,Arts; Books,794,http://www.nytimes.com/2002/08/29/books/books-of-the-times-panorama-and-pointillism-on-9-11.html,8/29/02,2729
A Call for War: Will the Country Respond?,Opinion,135,http://www.nytimes.com/2002/08/29/opinion/l-a-call-for-war-will-the-country-respond-616680.html,8/29/02,2730
White House Denies Report Qaeda Funds Are Flowing,World; Washington,733,http://www.nytimes.com/2002/08/30/world/traces-terror-money-trail-white-house-denies-report-qaeda-funds-are-flowing.html,8/30/02,2731
Slouching Towards 9/11,Opinion,1471,http://www.nytimes.com/2002/08/31/opinion/slouching-towards-9-11.html,8/31/02,2732
Corrections,Corrections; Washington; New York and Region,80,http://www.nytimes.com/2002/08/31/nyregion/c-corrections-659592.html,8/31/02,2733
Detainee Had Studied to Be a Pilot in U.S.,World,851,http://www.nytimes.com/2002/09/01/world/detainee-had-studied-to-be-a-pilot-in-us.html,9/1/02,2734
"Looking at Arab-American Lives With Care, and One Eye Closed",Arts,1233,http://www.nytimes.com/2002/09/01/arts/television-radio-looking-at-arab-american-lives-with-care-and-one-eye-closed.html,9/1/02,2735
Swedish Police Rush to Trace the Trail of Hijacking Suspect,World,1106,http://www.nytimes.com/2002/09/02/world/swedish-police-rush-to-trace-the-trail-of-hijacking-suspect.html,9/2/02,2736
2 Youths Held on Bias Charge In Incident at L.I. Restaurant,New York and Region,782,http://www.nytimes.com/2002/09/03/nyregion/2-youths-held-on-bias-charge-in-incident-at-li-restaurant.html,9/3/02,2738
NEWS SUMMARY,New York and Region,1431,http://www.nytimes.com/2002/09/03/nyregion/news-summary-686816.html,9/3/02,2739
Dutch Charge 8 Men With Aiding Al Qaeda,World,408,http://www.nytimes.com/2002/09/03/world/dutch-charge-8-men-with-aiding-al-qaeda.html,9/3/02,2740
BOLDFACE NAMES,Theater; New York and Region,677,http://www.nytimes.com/2002/09/03/nyregion/boldface-names-684414.html,9/3/02,2741
COMMANDERS WANT ELITE UNITS FREED FROM QAEDA HUNT,World; Front Page; Washington,1518,http://www.nytimes.com/2002/09/03/world/commanders-want-elite-units-freed-from-qaeda-hunt.html,9/3/02,2742
Questions That Need Answers Before a War,Opinion,97,http://www.nytimes.com/2002/09/03/opinion/l-questions-that-need-answers-before-a-war-689009.html,9/3/02,2743
Critic's Notebook; TV Searches for Distinction as Sept. 11 Programs Begin,Arts,1550,http://www.nytimes.com/2002/09/03/arts/critic-s-notebook-tv-searches-for-distinction-as-sept-11-programs-begin.html,9/3/02,2744
Early Sept. 11 Suspect Is Ordered Jailed and Deported,U.S.,955,http://www.nytimes.com/2002/09/04/us/traces-terror-investigation-early-sept-11-suspect-ordered-jailed-deported.html,9/4/02,2745
German Leader's Warning: War Plan Is a Huge Mistake,World; Front Page; Washington,1308,http://www.nytimes.com/2002/09/05/world/traces-of-terror-perspectives-german-leader-s-warning-war-plan-is-a-huge-mistake.html,9/5/02,2746
Man Called a Qaeda Founder Denies a Terror Link to Assault,U.S.,293,http://www.nytimes.com/2002/09/05/us/man-called-a-qaeda-founder-denies-a-terror-link-to-assault.html,9/5/02,2747
The First Front: Afghanistan,Opinion,133,http://www.nytimes.com/2002/09/05/opinion/l-the-first-front-afghanistan-728870.html,9/5/02,2748
"Fears of Isolated Copycat Attacks, Hard to Detect or Stop",World,1099,http://www.nytimes.com/2002/09/05/world/traces-terror-radical-cells-fears-isolated-copycat-attacks-hard-detect-stop.html,9/5/02,2749
Suit by Victims' Kin Says Iraq Knew of 9/11 Plans,World,461,http://www.nytimes.com/2002/09/05/world/traces-of-terror-legal-action-suit-by-victims-kin-says-iraq-knew-of-9-11-plans.html,9/5/02,2751
"Hoping to Inspire Talk, Artist Ignites Debate",U.S.,932,http://www.nytimes.com/2002/09/05/us/hoping-to-inspire-talk-artist-ignites-debate.html,9/5/02,2752
World Briefing | Europe: Germany: Bin Laden Banned As Namesake,World,90,http://www.nytimes.com/2002/09/06/world/world-briefing-europe-germany-bin-laden-banned-as-namesake.html,9/6/02,2753
Corrections,Corrections; New York and Region,62,http://www.nytimes.com/2002/09/06/nyregion/c-corrections-748218.html,9/6/02,2754
NEWS SUMMARY,New York and Region,1088,http://www.nytimes.com/2002/09/07/nyregion/news-summary-766046.html,9/7/02,2756
Terror Suspect Admits to a Plot,U.S.,395,http://www.nytimes.com/2002/09/07/us/traces-of-terror-the-inmate-terror-suspect-admits-to-a-plot.html,9/7/02,2757
2 in Germany Accused of Plotting Anniversary Attack on U.S. Base,World; Front Page,960,http://www.nytimes.com/2002/09/07/world/traces-terror-investigation-2-germany-accused-plotting-anniversary-attack-us.html,9/7/02,2758
"Feeling Secure, U.S. Failed to Grasp bin Laden Threat",World,3648,http://www.nytimes.com/2002/09/08/world/threats-responses-washington-memo-feeling-secure-us-failed-grasp-bin-laden.html,9/8/02,2759
"War of Secrets; Eyes in the Sky, Ears to the Wall, and Still Wanting",Week in Review,1279,http://www.nytimes.com/2002/09/08/weekinreview/war-of-secrets-eyes-in-the-sky-ears-to-the-wall-and-still-wanting.html,9/8/02,2760
"Karzai, Under Heavy U.S. Guard, Travels to Honor Assassinated Resistance Leader",World; Washington,884,http://www.nytimes.com/2002/09/08/world/threats-responses-afghanistan-karzai-under-heavy-us-guard-travels-honor.html,9/8/02,2761
A Warrior's Tale,Arts; Books,1615,http://www.nytimes.com/2002/09/08/books/a-warrior-s-tale.html,9/8/02,2763
Officials Doubt That Couple Had Links to Terror Groups,World,981,http://www.nytimes.com/2002/09/08/world/threats-responses-germany-officials-doubt-that-couple-had-links-terror-groups.html,9/8/02,2765
The Other Side of Globalism,Arts; Books,1198,http://www.nytimes.com/2002/09/08/books/the-other-side-of-globalism.html,9/8/02,2767
Poll Finds Unease on Terror Fight And Concerns About War on Iraq,U.S.; Washington,1719,http://www.nytimes.com/2002/09/08/us/threats-responses-poll-poll-finds-unease-terror-fight-concerns-about-war-iraq.html,9/8/02,2768
"War of Secrets; Bin Laden's Guys Have Cloaks and Daggers, Too",Week in Review,1095,http://www.nytimes.com/2002/09/08/weekinreview/war-of-secrets-bin-laden-s-guys-have-cloaks-and-daggers-too.html,9/8/02,2769
Cops and Plotters,Arts; Books,1479,http://www.nytimes.com/2002/09/08/books/cops-and-plotters.html,9/8/02,2770
An American Tragedy Viewed Through 11 Foreign Prisms,Movies; Arts,1148,http://www.nytimes.com/2002/09/09/movies/an-american-tragedy-viewed-through-11-foreign-prisms.html,9/9/02,2771
"On Plotters' Path to U.S., A Stop at bin Laden Camp",World; Front Page; Washington,4655,http://www.nytimes.com/2002/09/10/world/threats-responses-pieces-puzzle-plotters-path-us-stop-bin-laden-camp.html,9/10/02,2772
Terror Suspect Says He Lied To His Lawyer About Escape,New York and Region,413,http://www.nytimes.com/2002/09/10/nyregion/terror-suspect-says-he-lied-to-his-lawyer-about-escape.html,9/10/02,2773
Tapes Show Plans for Attacks Evolved Over 2 Years,World,785,http://www.nytimes.com/2002/09/10/world/threats-responses-qaeda-claims-tapes-show-plans-for-attacks-evolved-over-2-years.html,9/10/02,2774
"It Isn't Easy, but Sandler Thrives",Business; Washington,809,http://www.nytimes.com/2002/09/10/business/threats-and-responses-the-boutique-firm-it-isn-t-easy-but-sandler-thrives.html,9/10/02,2777
THREATS AND RESPONSES: PERSPECTIVES/Senator Richard C. Shelby; A Reaction to Sept. 11: 'This Is a Massive Failure of Intelligence',World,1982,http://www.nytimes.com/2002/09/10/world/threats-responses-perspectives-senator-richard-c-shelby-reaction-sept-11-this.html,9/10/02,2778
NEWS SUMMARY,New York and Region,984,http://www.nytimes.com/2002/09/10/nyregion/news-summary-805742.html,9/10/02,2779
QAEDA FIGHTERS SAID TO RETURN TO AFGHANISTAN,Front Page; U.S.; Washington,3121,http://www.nytimes.com/2002/09/10/us/threats-and-responses-slippery-foe-qaeda-fighters-said-to-return-to-afghanistan.html,9/10/02,2780
PLAN TO ATTACK EMBASSIES CITED,World; Front Page; Washington,964,http://www.nytimes.com/2002/09/11/world/threats-and-responses-embassies-plan-to-attack-embassies-cited.html,9/11/02,2781
"A Familiar Call to War But a New Kind of Fight, Unclear and Unbounded",Washington,1585,http://www.nytimes.com/2002/09/11/us/timeline-a-familiar-call-to-war-but-a-new-kind-of-fight-unclear-and-unbounded.html,9/11/02,2782
"Terrorism Suspect, Expressing Regret, Says He Stabbed Jail Guard to Seize His Keys",New York and Region,462,http://www.nytimes.com/2002/09/11/nyregion/terrorism-suspect-expressing-regret-says-he-stabbed-jail-guard-to-seize-his-keys.html,9/11/02,2783
Moving Beyond Fatalism in the Heartland,,1266,http://www.nytimes.com/2002/09/11/us/the-country-moving-beyond-fatalism-in-the-heartland.html,9/11/02,2784
Echo of the Bullhorn,Opinion,723,http://www.nytimes.com/2002/09/11/opinion/echo-of-the-bullhorn.html,9/11/02,2785
"A Tear Falls, But President Holds Tightly To His Image",Arts,1228,http://www.nytimes.com/2002/09/11/arts/television-review-a-tear-falls-but-president-holds-tightly-to-his-image.html,9/11/02,2786
Intelligence and Politics Ratchet Up Color Wheel,U.S.,944,http://www.nytimes.com/2002/09/11/us/threats-responses-context-intelligence-politics-ratchet-up-color-wheel.html,9/11/02,2787
"Sept. 11 ... And a Year of War, Anxiety and Questions",,1968,http://www.nytimes.com/2002/09/11/us/timeline-sept-11-and-a-year-of-war-anxiety-and-questions.html,9/11/02,2788
Threat of Terrorism Is Shaping the Focus Of Bush Presidency,Front Page; U.S.; Washington,2022,http://www.nytimes.com/2002/09/11/us/threats-responses-white-house-threat-terrorism-shaping-focus-bush-presidency.html,9/11/02,2789
Hamburg Police Raid 2 Import-Export Firms,World,839,http://www.nytimes.com/2002/09/11/world/threats-and-responses-germany-hamburg-police-raid-2-import-export-firms.html,9/11/02,2790
"THE GLOBE: In Looking Back on 9/11 Attacks, Nations Show a World of Emotions -- Egypt; Lingering Skepticism Of U.S. Accusations",,424,http://www.nytimes.com/2002/09/12/us/globe-looking-back-9-11-attacks-nations-show-world-emotions-egypt-lingering.html,9/12/02,2791
Bush to Warn U.N.: Act on Iraq or U.S. Will; He Leads Nation in Mourning at Terror Sites,Front Page; Washington,1635,http://www.nytimes.com/2002/09/12/us/vigilance-memory-president-bush-warn-un-act-iraq-us-will-he-leads-nation.html,9/12/02,2792
One Year: Snapshots of an America in Mourning; A True Response,Opinion,134,http://www.nytimes.com/2002/09/12/opinion/l-one-year-snapshots-of-an-america-in-mourning-a-true-response-852538.html,9/12/02,2793
Pakistani Wants No Part in an Attack on Iraq,Washington,1033,http://www.nytimes.com/2002/09/12/us/pakistani-wants-no-part-in-an-attack-on-iraq.html,9/12/02,2794
VIGILANCE AND MEMORY: PERSPECTIVES/Gen. Pervez Musharraf; U.S. Must Develop a 'Consensus in the Muslim World',Washington,1814,http://www.nytimes.com/2002/09/12/us/vigilance-memory-perspectives-gen-pervez-musharraf-us-must-develop-consensus.html,9/12/02,2795
A New Face In the Sights,World; Front Page; Washington,1108,http://www.nytimes.com/2002/09/13/world/threats-and-responses-news-analysis-a-new-face-in-the-sights.html,9/13/02,2796
Bush Presses U.N. to Act Quickly on Disarming Iraq,World; Front Page; Washington,1511,http://www.nytimes.com/2002/09/13/world/threats-responses-president-bush-presses-un-act-quickly-disarming-iraq.html,9/13/02,2797
"At a Mosque in London, bin Laden Is Hailed as a Hero",World,783,http://www.nytimes.com/2002/09/13/world/threats-responses-britain-mosque-london-bin-laden-hailed-hero.html,9/13/02,2798
U.S. Labeling of Group in China as Terrorist Is Criticized,World; Washington,1290,http://www.nytimes.com/2002/09/13/world/us-labeling-of-group-in-china-as-terrorist-is-criticized.html,9/13/02,2800
Federal Judge Drops Charges Of Perjury In Chicago,U.S.,620,http://www.nytimes.com/2002/09/14/us/threats-responses-charity-federal-judge-drops-charges-perjury-chicago.html,9/14/02,2801
Canadian Teenager Held by U.S. in Afghanistan in Killing of American Medic,World; Washington,807,http://www.nytimes.com/2002/09/14/world/threats-responses-detainee-canadian-teenager-held-us-afghanistan-killing.html,9/14/02,2802
"On Tip, Dutch Border Police Detain Iraqi Kurdish Militant",World,378,http://www.nytimes.com/2002/09/14/world/threats-responses-amsterdam-tip-dutch-border-police-detain-iraqi-kurdish.html,9/14/02,2803
Judge Questions Bid to Use 9/11 Tapes in Trial,U.S.,570,http://www.nytimes.com/2002/09/14/us/threats-and-responses-the-tapes-judge-questions-bid-to-use-9-11-tapes-in-trial.html,9/14/02,2804
"Lab Suggests Qaeda Planned To Build Arms, Officials Say",World; Washington,660,http://www.nytimes.com/2002/09/14/world/threats-responses-terrorist-weapons-lab-suggests-qaeda-planned-build-arms.html,9/14/02,2805
U.S. SAYS SUSPECTS AWAITED AN ORDER FOR TERROR STRIKE,U.S.,1397,http://www.nytimes.com/2002/09/15/us/threats-responses-indictment-us-says-suspects-awaited-order-for-terror-strike.html,9/15/02,2807
Thinking the Unthinkable,Arts; Books,1476,http://www.nytimes.com/2002/09/15/books/thinking-the-unthinkable.html,9/15/02,2808
Arrests Raising Hopes in Hunt For Al Qaeda,World,1615,http://www.nytimes.com/2002/09/15/world/threats-responses-investigation-arrests-raising-hopes-hunt-for-al-qaeda.html,9/15/02,2809
F.B.I. Makes 6th Arrest in Buffalo Inquiry; Community Says Its Sons Aren't Terrorists,World,1191,http://www.nytimes.com/2002/09/16/world/threats-responses-suspects-fbi-makes-6th-arrest-buffalo-inquiry-community-says.html,9/16/02,2810
"Media; If it's on Al Qaeda's favorite station, is it news? A television reporter with a 9/11 scoop finds that nobody seems to care.",Business,917,http://www.nytimes.com/2002/09/16/business/media-if-it-s-al-qaeda-s-favorite-station-it-television-reporter-with-9-11-scoop.html,9/16/02,2811
6 Suspects Charged Under Broadly Worded Act,New York and Region,513,http://www.nytimes.com/2002/09/17/nyregion/threats-and-responses-the-law-6-suspects-charged-under-broadly-worded-act.html,9/17/02,2812
Singapore Announces Arrests of 21 Men Linked to Planned Attacks on U.S. Targets,World; Washington,1002,http://www.nytimes.com/2002/09/17/world/threats-responses-detainees-singapore-announces-arrests-21-men-linked-planned.html,9/17/02,2813
U.S. Moves Commandos to Base in East Africa,World; Washington,932,http://www.nytimes.com/2002/09/18/world/threats-and-responses-the-hunt-us-moves-commandos-to-base-in-east-africa.html,9/18/02,2814
Commander's Visit Part of Growing Role for Qatar,World; Washington,961,http://www.nytimes.com/2002/09/18/world/threats-responses-gulf-region-commander-s-visit-part-growing-role-for-qatar.html,9/18/02,2815
Metro Briefing | New York: Manhattan: Life Sentence Sought In Stabbing,New York and Region,127,http://www.nytimes.com/2002/09/18/nyregion/metro-briefing-new-york-manhattan-life-sentence-sought-in-stabbing.html,9/18/02,2816
U.S. Names 7th Man in Qaeda Cell Near Buffalo and Calls His Role Pivotal,New York and Region,954,http://www.nytimes.com/2002/09/18/nyregion/threats-responses-suspects-us-names-7th-man-qaeda-cell-near-buffalo-calls-his.html,9/18/02,2817
U.S. FAILED TO ACT ON WARNINGS IN '98 OF A PLANE ATTACK,Front Page; U.S.,1287,http://www.nytimes.com/2002/09/19/us/threats-responses-investigation-us-failed-act-warnings-98-plane-attack.html,9/19/02,2818
While America Slept,Opinion,431,http://www.nytimes.com/2002/09/19/opinion/while-america-slept.html,9/19/02,2819
Front Companies Said to Keep Financing Terrorists,World,1416,http://www.nytimes.com/2002/09/19/world/threats-responses-qaeda-s-bankrolls-front-companies-said-keep-financing.html,9/19/02,2820
No Link to Al Qaeda in Arrests in Germany,World,189,http://www.nytimes.com/2002/09/19/world/threats-and-responses-no-link-to-al-qaeda-in-arrests-in-germany.html,9/19/02,2821
U.S. Seeks To Deny Bail To Accused,U.S.,602,http://www.nytimes.com/2002/09/19/us/threats-and-responses-the-buffalo-case-us-seeks-to-deny-bail-to-accused.html,9/19/02,2822
Intelligence Officials Discount '98 Report From Caribbean of Plot to Hit Trade Center,U.S.,1050,http://www.nytimes.com/2002/09/20/us/threats-responses-investigation-intelligence-officials-discount-98-report.html,9/20/02,2823
"Court Filings Hold Messages For Al Qaeda, Officials Say",U.S.,407,http://www.nytimes.com/2002/09/20/us/threats-responses-9-11-defendant-court-filings-hold-messages-for-al-qaeda.html,9/20/02,2824
"Murky Lives, Fateful Trip In Buffalo Terrorism Case",Front Page; New York and Region,3299,http://www.nytimes.com/2002/09/20/nyregion/threats-responses-buffalo-case-murky-lives-fateful-trip-buffalo-terrorism-case.html,9/20/02,2825
The Vision Thing,Opinion,734,http://www.nytimes.com/2002/09/20/opinion/the-vision-thing.html,9/20/02,2826
"Visit to Qaeda Camp Makes 6 Suspects Dangerous, U.S. Insists",New York and Region,562,http://www.nytimes.com/2002/09/21/nyregion/threats-responses-suspects-visit-qaeda-camp-makes-6-suspects-dangerous-us.html,9/21/02,2827
Al Qaeda Money Trail Runs From Saudi Arabia to Spain,World,1166,http://www.nytimes.com/2002/09/21/world/threats-responses-saudi-connection-al-qaeda-money-trail-runs-saudi-arabia-spain.html,9/21/02,2828
