headline,date,section,url,word_count,id
Appeals Court Is Urged to Let Guantanamo Trials Resume,4/8/05,U.S.,http://www.nytimes.com/2005/04/08/politics/08detain.html,591,4601
Likely U.S. Attorney Pick Gains Schumer's Support,4/11/05,New York and Region,http://www.nytimes.com/2005/04/11/nyregion/11senator.html,609,4602
"More Spies, Worse Intelligence?",4/12/05,Opinion,http://www.nytimes.com/2005/04/12/opinion/12moran.html,1200,4603
3 Indicted in Suspected Plot On East Coast Finance Sites,4/13/05,World; Washington,http://www.nytimes.com/2005/04/13/international/13terror.html,867,4604
Agent Provocateur,4/17/05,Magazine; Washington; Books,http://www.nytimes.com/2005/04/17/magazine/17QUESTIONS.html,659,4605
Sept. 11 Suspect May Be Set To Agree to Plead Guilty,4/20/05,Health; U.S.,http://www.nytimes.com/2005/04/20/national/20moussaoui.html,607,4606
Judge Rules 9/11 Defendant Is Competent to Plead Guilty,4/21/05,Health; U.S.,http://www.nytimes.com/2005/04/21/politics/21moussaoui.html,779,4607
Bringing Democracy To the Mideast,4/22/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C03E5DC1431F931A15757C0A9639C8B63,140,4608
MOUSSAOUI TELLS COURT HE'S GUILTY OF A TERROR PLOT,4/23/05,Front Page; U.S.,http://www.nytimes.com/2005/04/23/national/nationalspecial3/23moussaoui.html,1040,4609
Bush and Saudi Meet at Ranch To Discuss Oil,4/26/05,World; Front Page,http://www.nytimes.com/2005/04/26/international/middleeast/26prexy.html,960,4610
Terror in the Past And Future Tense,4/26/05,Opinion,http://www.nytimes.com/2005/04/26/opinion/26wright.html,1353,4611
Afghan Arrested in New York Said to Be a Heroin Kingpin,4/26/05,World; Washington,http://www.nytimes.com/2005/04/26/international/asia/26afghan.html,642,4612
U.S. Training Pakistani Units Fighting Qaeda,4/27/05,World,http://www.nytimes.com/2005/04/27/international/asia/27afghan.html,706,4613
Laptop in Iraq Militant's Truck Aided Capture of His Aides,4/27/05,World,http://query.nytimes.com/gst/fullpage.html?res=9B05E6DB1331F934A15757C0A9639C8B63,607,4614
U.N.leash Woolly Bully Bolton,4/27/05,Opinion,http://www.nytimes.com/2005/04/27/opinion/27dowd.html,726,4615
Officials Say There Is No Evidence to Back Moussaoui's Story,4/27/05,U.S.,http://www.nytimes.com/2005/04/27/politics/27plot.html,814,4616
National Briefing | South: Florida: 'We Don't Serve Bin Ladens',4/29/05,,/data/daily/2005/04/29/875791.sgml,85,4617
Retirees Answer the Call To Hunt for Terrorists,5/4/05,U.S.,http://www.nytimes.com/2005/05/04/national/04volunteers.html,1387,4618
Pakistan Reports Arrest of a Senior Qaeda Leader,5/5/05,World; Front Page; Washington,http://www.nytimes.com/2005/05/05/international/asia/05pakistan.html,999,4619
Top Suspects In Afghanistan Are Included In Amnesty,5/10/05,World; Washington,http://www.nytimes.com/2005/05/10/international/asia/10afghan.html,660,4620
World Briefing | Asia: Pakistan: U.S. Must Wait For Qaeda Suspect,5/13/05,World,http://query.nytimes.com/gst/fullpage.html?res=9D07E1DA1130F930A25756C0A9639C8B63,152,4621
"Remotely Controlled Craft Part of U.S.-Pakistan Drive Against Al Qaeda, Ex-Officials Say",5/16/05,World,http://www.nytimes.com/2005/05/16/politics/16qaeda.html,590,4622
Generals Offer Sober Outlook On Iraqi War,5/19/05,World; Front Page; Washington,http://query.nytimes.com/gst/fullpage.html?res=9904E3DA1739F93AA25756C0A9639C8B63,1635,4623
Ordinary but for the Evil They Wrought,5/20/05,Arts; Books,http://www.nytimes.com/2005/05/20/books/review/20book.html,973,4624
Newsweek Furor: Let's Stay on Focus,5/21/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9D06E6DD1539F932A15756C0A9639C8B63,187,4625
Karzai Demands Custody of Detainees in Afghanistan,5/22/05,World,http://www.nytimes.com/2005/05/22/international/asia/22karzai.html,367,4626
"On Visit to U.S., Afghan Leader Defends Opium Fight",5/23/05,World; Washington,http://www.nytimes.com/2005/05/23/politics/23diplo.html,913,4627
Are Bloggers Setting the Agenda? It Depends on the Scandal,5/23/05,Science; Technology; Business,http://www.nytimes.com/2005/05/23/technology/23blog.html,1068,4628
"Internet Posting Says Zarqawi, America's Most Wanted Man in Iraq, Has Been Wounded",5/25/05,World; Washington,http://www.nytimes.com/2005/05/25/international/middleeast/25zarqawi.html,1337,4629
Reports of Mishandling Koran Bring Protest Worldwide,5/28/05,World,http://www.nytimes.com/2005/05/28/international/asia/28koran.html,493,4630
Ground Zero Is So Over,5/29/05,Opinion,http://www.nytimes.com/2005/05/29/opinion/29rich.html,1482,4631
"2 Men, in New York and Florida, Are Charged in Qaeda Conspiracy",5/30/05,Front Page; New York and Region,http://www.nytimes.com/2005/05/30/nyregion/30sting.html,967,4632
"Trying to Thwart Possible Terrorists Quickly, F.B.I. Agents Are Often Playing Them",5/30/05,U.S.,http://www.nytimes.com/2005/05/30/politics/30terror.html,1109,4633
Cheney Backs Handling Of Detainees At Cuba Base,5/31/05,U.S.,http://www.nytimes.com/2005/05/31/politics/31veep.html,556,4634
C.I.A. Expanding Terror Battle Under Guise of Charter Flights,5/31/05,World; Front Page,http://www.nytimes.com/2005/05/31/national/31planes.html,2638,4635
INSIDE,5/31/05,Front Page; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9D0DE6DC1F39F932A05756C0A9639C8B63,257,4636
NEWS SUMMARY,5/31/05,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9C00E2DD1F39F932A05756C0A9639C8B63,1335,4637
"Two Terms Of Chaos, Comebacks And Crises",5/31/05,Arts; Books,http://www.nytimes.com/2005/05/31/books/31kaku.html,1514,4638
Scheme by 2 to Train Terrorists Is Outlined in U.S. Court Papers,5/31/05,New York and Region,http://www.nytimes.com/2005/05/31/nyregion/31terror.html,1614,4639
Voice on Tape Calls Zarqawi's Wounds Minor,5/31/05,World; Washington,http://www.nytimes.com/2005/05/31/international/middleeast/31iraq.html,1005,4640
Voice of Zarqawi on Tape Is Confirmed,6/1/05,World,http://www.nytimes.com/2005/06/01/international/middleeast/01tape.html,216,4641
Defendant's Lawyer Claims Anti-Muslim Bias in Charges,6/1/05,New York and Region,http://www.nytimes.com/2005/06/01/nyregion/01terror.html,1050,4642
"Don't Aid Zarqawi, U.S. Warns Iraq Neighbors",6/2/05,World,http://www.nytimes.com/2005/06/02/politics/02military.html,703,4643
Surrendered Chieftain Urges Taliban to Accept Amnesty,6/2/05,World,http://www.nytimes.com/2005/06/02/international/asia/02amnesty.html,963,4644
Suicide Bomber Kills 10 at Iraq Gathering of Sufi Muslims on Day of Dozens of Deaths,6/4/05,World,http://www.nytimes.com/2005/06/04/international/middleeast/04iraq.html,763,4645
Iraq's Ho Chi Minh Trail,6/5/05,Washington; Week in Review,http://www.nytimes.com/2005/06/05/weekinreview/05burn.html,1429,4646
"Accepting A Webby? Brevity, Please",6/8/05,Technology; Arts,http://www.nytimes.com/2005/06/08/arts/08webb.html,1337,4647
Congressman's Book Calls C.I.A. Unfit,6/9/05,World,http://query.nytimes.com/gst/fullpage.html?res=9406E2DC1038F93AA35755C0A9639C8B63,985,4648
Report Details F.B.I.'s Failure On 2 Hijackers,6/10/05,Technology; Front Page; U.S.,http://www.nytimes.com/2005/06/10/politics/10fbi.html,1714,4649
"Some Held at Guantanamo Are Minors, Lawyers Say",6/13/05,U.S.,http://www.nytimes.com/2005/06/13/politics/13gitmo.html,903,4650
"Raped, Kidnapped and Silenced",6/14/05,Opinion,http://www.nytimes.com/2005/06/14/opinion/14kristof.html,802,4651
Rumsfeld Says No Alternatives Exist for Guantanamo Prison,6/15/05,,http://www.nytimes.com/2005/06/15/politics/15gitmo.html,403,4652
With Friends Like This ...,6/15/05,Opinion,http://www.nytimes.com/2005/06/15/opinion/15wed1.html,459,4653
Lawyer Says Military Tried To Coerce Detainee's Plea,6/16/05,U.S.,http://www.nytimes.com/2005/06/16/politics/16detain.html,708,4654
Bin Laden Aide Rejects Role For the U.S. In the Mideast,6/18/05,World,http://www.nytimes.com/2005/06/18/international/middleeast/18tape.html,339,4655
C.I.A. Role in Visit of Sudan Intelligence Chief Causes Dispute Within Administration,6/18/05,World; Washington,http://www.nytimes.com/2005/06/18/politics/18sudan.html,811,4656
Ex-Spokesman For Taliban Pleads Guilty To Tax Fraud,6/18/05,New York and Region,http://www.nytimes.com/2005/06/18/nyregion/18tax.html,308,4657
"F.B.I. Counterterror Officials Lack Experience, Lawyer Says",6/20/05,U.S.,http://www.nytimes.com/2005/06/20/politics/20terror.html,942,4658
"Libraries Say Yes, Officials Do Quiz Them About Users",6/20/05,U.S.,http://www.nytimes.com/2005/06/20/politics/20patriot.html,1363,4659
Fishing in the Card Catalogs,6/21/05,Opinion,http://www.nytimes.com/2005/06/21/opinion/21tue4.html,312,4660
World Briefing | Africa: Morocco: Acquitted 9/11 Suspect Returns Home,6/22/05,World,/data/daily/2005/06/22/282685.sgml,174,4661
"Iraq May Be Prime Place For Training of Militants, C.I.A. Report Concludes",6/22/05,World; Washington,http://www.nytimes.com/2005/06/22/international/middleeast/22intel.html,820,4662
"Four Car Bombs Explode in Central Baghdad, Killing 17",6/24/05,World; Washington,http://www.nytimes.com/2005/06/24/international/middleeast/24iraq.html,709,4663
"Closure, Or Something Close Enough",6/24/05,New York and Region,http://www.nytimes.com/2005/06/24/nyregion/24nyc.html,808,4664
BUSH DECLARES SACRIFICE IN IRAQ TO BE 'WORTH IT',6/29/05,World; Front Page,http://www.nytimes.com/2005/06/29/politics/29prexy.html,1327,4665
"Staying the Course in Iraq: Acknowledging Difficulties, Insisting on a Fight to the Finish",6/29/05,World,http://www.nytimes.com/2005/06/29/politics/29assess.html,1030,4666
"Bush Speaks on Iraq, and Americans Answer",6/30/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9D05EEDD1531F933A05755C0A9639C8B63,125,4667
Change Hits the Beach,7/1/05,,http://www.nytimes.com/2005/07/01/realestate/01wildwood.html,1979,4668
America Held Hostage,7/1/05,Opinion,http://www.nytimes.com/2005/07/01/opinion/01krugman.html,760,4669
Paperback Row,7/3/05,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=9506E7DF163AF930A35754C0A9639C8B63,704,4670
"Our Ally, Our Problem",7/8/05,Opinion,http://www.nytimes.com/2005/07/08/opinion/08bergen.html,876,4671
"Rebels Kill Egyptian Diplomat, Adding Pressure on Others in Iraq",7/8/05,Technology; World; Front Page,http://www.nytimes.com/2005/07/08/international/middleeast/08iraq.html,1467,4672
"Timers Used in Blasts, Police Say; Parallels to Madrid Are Found",7/8/05,World; Front Page,http://www.nytimes.com/2005/07/08/international/europe/08intel.html,1566,4673
London Under Attack,7/8/05,Opinion,http://www.nytimes.com/2005/07/08/opinion/08fri1.html,527,4674
"If It's a Muslim Problem, It Needs a Muslim Solution",7/8/05,Opinion,http://www.nytimes.com/2005/07/08/opinion/08friedman.html,792,4675
Speaking Out to Condemn the Extremists,7/9/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9A0CEED6143DF93AA35754C0A9639C8B63,103,4676
"For Security Guards, Some Lessons in Living Up to the Name",7/9/05,New York and Region,http://www.nytimes.com/2005/07/09/nyregion/09guards.html,736,4677
"Terror in London: Voices From There, and Here",7/9/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9507EED6143DF93AA35754C0A9639C8B63,141,4678
Al Qaeda's Smart Bombs,7/9/05,Opinion,http://www.nytimes.com/2005/07/09/opinion/09pape.html,834,4679
"Facing Jihad, Recalling The Blitz",7/10/05,Opinion,http://www.nytimes.com/2005/07/10/opinion/10bobbitt.html,742,4680
"For a Decade, London Thrived As a Busy Crossroads of Terror",7/10/05,World,http://www.nytimes.com/2005/07/10/international/europe/10qaeda.html,2260,4681
British Police Revise Time Span of Subway Bombs: 3 Blasts Within 50 Seconds,7/10/05,World,http://www.nytimes.com/2005/07/10/international/europe/10london.html,1128,4682
Show of Resolve as Religious Leaders Try to Cool Tensions,7/11/05,World,http://www.nytimes.com/2005/07/11/international/europe/11bombings.html,944,4683
Experts Fear Suicide Bomb Is Spreading Into the West,7/13/05,World,http://www.nytimes.com/2005/07/13/international/europe/13suicide.html,739,4684
Reports of Bombs in Small Packages Lead to Warnings in Jakarta,7/14/05,World,http://www.nytimes.com/2005/07/14/international/asia/14indo.html,594,4685
"Muslim Approval of Terrorism Declines, a Global Poll Finds",7/15/05,World,http://www.nytimes.com/2005/07/15/international/15poll.html,693,4686
U.S. Discloses the Capture Of a Top Terrorist in Iraq,7/15/05,World; Washington,http://www.nytimes.com/2005/07/15/international/middleeast/15iraq.html,1168,4687
RULING LETS U.S. RESTART TRIALS AT GUANTANAMO,7/16/05,Front Page; U.S.,http://www.nytimes.com/2005/07/16/politics/16gitmo.html,978,4688
Can the Sunnis Count?,7/17/05,Washington; Week in Review,http://www.nytimes.com/2005/07/17/weekinreview/17wong.html,1181,4689
Battlefields,7/17/05,Magazine,http://www.nytimes.com/2005/07/17/magazine/17ADVISER.html,706,4690
Iran Arrests 200 in Sweep For Terrorists,7/17/05,World,http://query.nytimes.com/gst/fullpage.html?res=9C0DE4D81F3DF934A25754C0A9639C8B63,384,4691
"Detainee Trials to Resume Soon, Rumsfeld Says",7/19/05,U.S.,http://www.nytimes.com/2005/07/19/politics/19gitmo.html,434,4692
German High Court Overrules Spanish Judge's Order for the Extradition of a Qaeda Suspect,7/19/05,World,http://www.nytimes.com/2005/07/19/international/europe/19germany.html,911,4693
Saudi Arabia's Longtime Ambassador to the U.S. Is Resigning,7/21/05,World; Washington,http://www.nytimes.com/2005/07/21/international/middleeast/21bandar.html,983,4694
Britain and Jordan Agree on Expulsion of Terror Suspects,7/21/05,World,http://www.nytimes.com/2005/07/21/international/europe/21bombings.html,1109,4695
BRITISH SEEKING CLERIC'S TOP AIDE IN JULY 7 ATTACK,7/21/05,World; Front Page,http://www.nytimes.com/2005/07/21/international/europe/21intel.html,1440,4696
Why Do They Hate Us? Not Because of Iraq,7/22/05,Opinion,http://www.nytimes.com/2005/07/22/opinion/22roy.html,914,4697
Militant London Sheik Had Predicted More Terror Attacks,7/22/05,World; Washington,http://www.nytimes.com/2005/07/22/international/europe/22bakri.html,599,4698
Sudanese Guards Rough Up U.S. Aides and Reporter as Rice Visits,7/22/05,World; Washington,http://www.nytimes.com/2005/07/22/international/africa/22sudan.html,918,4699
Family Members Deny Suspect Was a Supporter of bin Laden,7/22/05,World,http://www.nytimes.com/2005/07/22/international/asia/22pakistan.html,651,4700
SUBWAY SUSPECT IS SHOT TO DEATH BY LONDON POLICE,7/23/05,World; Front Page,http://query.nytimes.com/gst/fullpage.html?res=9F0CE2DD133CF930A15754C0A9639C8B63,1668,4701
Journalist Jailed for a Year in Kabul Feels Abandoned by U.S. as He Seeks Ways to Survive,7/24/05,Movies; World,http://www.nytimes.com/2005/07/24/international/asia/24caraballo.html,1041,4702
Many Bombs But Links Are Unclear,7/24/05,World,http://www.nytimes.com/2005/07/24/international/middleeast/24sharm.html,719,4703
Scaring Us Senseless,7/24/05,Opinion,http://www.nytimes.com/2005/07/24/opinion/24taleb.html,959,4704
Searching for Footprints,7/25/05,World; Front Page,http://www.nytimes.com/2005/07/25/international/europe/25qaeda.html,1114,4705
Two Militants Place Suspect At a Camp In Pakistan,7/26/05,World,http://www.nytimes.com/2005/07/26/international/asia/26pakistan.html,597,4706
Ambassador With Portfolio,7/26/05,Opinion,http://www.nytimes.com/2005/07/26/opinion/26leverett.html,1005,4707
"A Veteran of Iraq, Running in Ohio, Is Harsh on Bush",7/27/05,U.S.,http://www.nytimes.com/2005/07/27/national/27ohio.html,1187,4708
"Bombing Victim's Wife Writes To bin Laden, With Proposition",7/29/05,Arts; Books,http://www.nytimes.com/2005/07/29/books/29book.html,888,4709
"As 3 Nations Consulted, Terror Suspect Eluded Arrest",7/29/05,World,http://www.nytimes.com/2005/07/29/international/29london.html,1273,4710
"Yemeni Cleric, Convicted in Terror Case, Is Sentenced to the Maximum, 75 Years",7/29/05,New York and Region,http://www.nytimes.com/2005/07/29/nyregion/29sentence.html,818,4711
The Long Haul in Iraq,7/30/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9902E6D8113FF933A05754C0A9639C8B63,112,4712
Prince Turki's Resume,7/31/05,Opinion,http://www.nytimes.com/2005/07/31/opinion/31sun2.html,691,4713
Two Faces of Terrorism: Is One More Evil Than the Other?,7/31/05,Week in Review,http://www.nytimes.com/2005/07/31/weekinreview/31cowell.html,1072,4714
"After Bombings, Few Signs Of Similar Attacks in U.S.",8/1/05,U.S.,http://www.nytimes.com/2005/08/01/national/nationalspecial3/01terror.html,1009,4715
Europe Confronts Changing Face of Terrorism,8/1/05,World; Front Page,http://www.nytimes.com/2005/08/01/international/europe/01threat.html,1550,4716
2 Prosecutors Faulted Trials For Detainees,8/1/05,Front Page; U.S.; Washington,http://www.nytimes.com/2005/08/01/politics/01gitmo.html,1442,4717
"Saudis' Leader Is Dead, Ending 23-Year Reign",8/2/05,World; Front Page; Washington,http://www.nytimes.com/2005/08/02/international/middleeast/02saudi.html,1375,4718
"King Fahd, 82, Who Guided the Saudis Between Tradition and Modernization",8/2/05,World; Obituaries,http://www.nytimes.com/2005/08/02/international/middleeast/02FAHD.html,2437,4719
The Kingdom and the Power,8/2/05,Opinion,http://www.nytimes.com/2005/08/02/opinion/02posner.html,1040,4720
The Intertwining Legacy of Terror Attacks and Fiction,8/3/05,Arts; Books,http://www.nytimes.com/2005/08/03/books/03nove.html,1225,4721
Trading Cricket for Jihad,8/4/05,Opinion,http://www.nytimes.com/2005/08/04/opinion/04brooks.html,710,4722
Qaeda on the Run? Raids Seem to Belie Pakistani's Word,8/5/05,World,http://www.nytimes.com/2005/08/05/international/asia/05taliban.html,1195,4723
"Britain Goes on High Alert, Spurred by Hint of Attack",8/5/05,World,http://query.nytimes.com/gst/fullpage.html?res=980DE5D61F3FF936A3575BC0A9639C8B63,1145,4724
The 'War on Terror',8/5/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9A00E0D61F3FF936A3575BC0A9639C8B63,140,4725
"Such Good Friends, Again; Why America Is More Dependent Than Ever on Saudi Arabia",8/6/05,Business,http://www.nytimes.com/2005/08/06/business/worldbusiness/06saudi.html,1642,4726
Zambia Deports Terror Suspect Sought in U.S.; Britain Files Formal Charges in Attacks,8/8/05,World,http://www.nytimes.com/2005/08/08/international/europe/08london.html,1329,4727
Detainee at Brig in Charleston Accuses His Jailers of Abuse,8/9/05,U.S.,http://www.nytimes.com/2005/08/09/politics/09enemy.html,880,4728
Briton Sought on U.S. Terror Charges Appears in London Court,8/9/05,World,http://www.nytimes.com/2005/08/09/international/europe/09london.html,1013,4729
Itineraries:  A Hip Hotel That Insists It's Really Quite Mainstream,8/9/05,Business,http://www.nytimes.com/2005/08/09/business/09road.html,768,4730
9/11 Panel Explains Move on Intelligence Unit,8/13/05,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9A00E5DA153EF930A2575BC0A9639C8B63,803,4731
"Italy: Deport, Then Deport More",8/14/05,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9C0CE0D6153EF937A2575BC0A9639C8B63,424,4732
Changes in Investigation of Bombing Attacks in London Leave Major Questions Unanswered,8/15/05,World,http://www.nytimes.com/2005/08/15/international/europe/15bombings.html,1215,4733
Deportation Set for Imam In F.B.I. Case,8/16/05,U.S.,http://www.nytimes.com/2005/08/16/national/nationalspecial3/16lodi.html,428,4734
INSIDE,8/17/05,Front Page; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=950CEEDF133EF934A2575BC0A9639C8B63,270,4735
State Dept. Says It Warned About bin Laden in 1996,8/17/05,World,http://www.nytimes.com/2005/08/17/international/asia/17osama.html,1047,4736
A Dry-Eyed New Look at an All-Too-Familiar Horror,8/19/05,Arts,http://www.nytimes.com/2005/08/19/arts/television/19mart.html,1111,4737
U.S. SHIPS TARGET OF ROCKET ATTACK IN JORDAN'S PORT,8/20/05,World; Front Page,http://www.nytimes.com/2005/08/20/international/middleeast/20aqaba.html,1188,4738
"As Sunni Divisions Widen, Iraq's Sufis Are Under Attack",8/21/05,World,http://www.nytimes.com/2005/08/21/international/21sufis.html,1009,4739
The Breaking Point,8/21/05,Magazine,http://query.nytimes.com/gst/fullpage.html?res=9904E6D7123EF932A1575BC0A9639C8B63,7748,4740
Dear Osama,8/21/05,Arts; Books,http://www.nytimes.com/2005/08/21/books/review/21SANSOM.html,797,4741
The Breaking Point,8/21/05,Magazine; Washington,http://www.nytimes.com/2005/08/21/magazine/21OIL.html,7680,4742
The C.I.A. Goes Gentle Into the Spooky New Night,8/22/05,Opinion,http://www.nytimes.com/2005/08/22/opinion/22mon3.html,678,4743
Jordan Arrests Key Suspect in Rocket Attack on U.S. Warships; Link to Iraqi Insurgents Is Seen,8/23/05,World,http://www.nytimes.com/2005/08/23/international/middleeast/23jordan.html,863,4744
Zarqawi's Group Claims Jordan Attack,8/24/05,World,http://www.nytimes.com/2005/08/24/international/middleeast/24jordan.html,263,4745
Internal Report Said to Fault C.I.A. for Pre-9/11 Actions,8/26/05,U.S.,http://www.nytimes.com/2005/08/26/politics/26intel.html,911,4746
Iraq and 9/11,8/27/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=940DE4DC1F3EF934A1575BC0A9639C8B63,118,4747
New Saud in the House,8/28/05,Magazine,http://www.nytimes.com/2005/08/28/magazine/28QUESTIONS.html,705,4748
U.S. Alters Rules for War Crime Trials,9/1/05,U.S.; Washington,http://www.nytimes.com/2005/09/01/politics/01detain.html,585,4749
Al Jazeera Video Links London Bombings to Al Qaeda,9/2/05,World,http://www.nytimes.com/2005/09/02/international/europe/02london.html,1115,4750
NEWS SUMMARY,9/3/05,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=940DE3DB1431F930A3575AC0A9639C8B63,863,4751
United States Of Shame,9/3/05,Opinion,http://www.nytimes.com/2005/09/03/opinion/03dowd.html,772,4752
Top Muslims In Britain Reject Call To Violence,9/3/05,World,http://www.nytimes.com/2005/09/03/international/europe/03london.html,708,4753
Standing Apart by Working Together,9/4/05,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9902E6D91731F937A3575AC0A9639C8B63,782,4754
Deceived Over the War,9/4/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C0CE7D91431F937A3575AC0A9639C8B63,189,4755
"Pass the Brush: 6 Artists, 1 Vision",9/4/05,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9503E5D61431F937A3575AC0A9639C8B63,774,4756
"Arts, Briefly",9/5/05,Arts,http://query.nytimes.com/gst/fullpage.html?res=9B06E7DC1531F936A3575AC0A9639C8B63,862,4757
Osama and Katrina,9/7/05,Opinion,http://www.nytimes.com/2005/09/07/opinion/07friedman.html,832,4758
G.O.P.'s Failed Optimism,9/9/05,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9D04E7DC1331F93AA3575AC0A9639C8B63,94,4759
INSIDE,9/10/05,Front Page; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9800E5D81331F933A2575AC0A9639C8B63,245,4760
Target: Plum Island,9/11/05,New York and Region; Opinion,http://www.nytimes.com/2005/09/11/opinion/nyregionopinions/11LIgrossman.html,949,4761
The Enduring Salute,9/11/05,New York and Region,http://www.nytimes.com/2005/09/11/nyregion/thecity/11feat.html,2619,4762
Taking Stock Of the Forever War,9/11/05,Magazine; Washington,http://www.nytimes.com/2005/09/11/magazine/11OSAMA.html,10584,4763
Questions for Prince Turki Al-Faisal,9/11/05,Magazine; Opinion,http://query.nytimes.com/gst/fullpage.html?res=9E0CE0D81531F932A2575AC0A9639C8B63,250,4764
Lost at Tora Bora,9/11/05,Magazine,http://www.nytimes.com/2005/09/11/magazine/11TORABORA.html,4483,4765
"London, Madrid, Bali. And Yet Nothing Here.",9/11/05,Week in Review,http://www.nytimes.com/2005/09/11/weekinreview/11shane.html,981,4766
"Judge Roberts, the Committee Is Interested in Your View on ...",9/11/05,U.S.,http://www.nytimes.com/2005/09/11/politics/politicsspecial1/11questions.html,1987,4767
Pakistan Leader Confirms Nuclear Exports,9/13/05,World; Washington,http://query.nytimes.com/gst/fullpage.html?res=9D00E2D81031F930A2575AC0A9639C8B63,972,4768
"F.A.A. Alerted on Qaeda in '98, 9/11 Panel Said",9/14/05,Washington,http://www.nytimes.com/2005/09/14/washington/14terror.html,1098,4769
"F.A.A. Alerted On Qaeda in '98, 9/11 Panel Said",9/14/05,Front Page; U.S.,http://www.nytimes.com/2005/09/14/politics/14terror.html,1095,4770
World Briefing | Asia: Indonesia: Death Sentence In Embassy Bombing,9/14/05,World,/data/daily/2005/09/14/875490.sgml,66,4771
Jihad's Fresh Face,9/16/05,Opinion,http://www.nytimes.com/2005/09/16/opinion/16ziad.html,1179,4772
Face of the Insurgency,9/18/05,Arts; Books,http://www.nytimes.com/2005/09/18/books/review/18benjamin.html,1067,4773
Lining Up To Be Raped?,9/20/05,Opinion,http://www.nytimes.com/2005/09/20/opinion/20kristof.html,741,4774
Voters' Remorse On Bush,9/22/05,Opinion,http://www.nytimes.com/2005/09/22/opinion/22herbert.html,752,4775
Taking Stock of the Forever War,9/25/05,Magazine; Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C03E1DE1630F936A1575AC0A9639C8B63,98,4776
Former Voice of the Taliban Relives His Years of Detention,9/27/05,World,http://www.nytimes.com/2005/09/27/international/asia/27taliban.html,1280,4777
New 'Truisms' In Words And Light,9/28/05,Arts,http://www.nytimes.com/2005/09/28/arts/design/28holz.html,1037,4778
Is Culture Gone at Ground Zero?,9/30/05,Arts,http://www.nytimes.com/2005/09/30/arts/design/30zero.html,1610,4779
"In the Beginning, There Was Abramoff",10/2/05,Opinion,http://www.nytimes.com/2005/10/02/opinion/02rich.html,1532,4780
"In Indonesia, Democracy Isn't Enough",10/5/05,Opinion,http://www.nytimes.com/2005/10/05/opinion/05atran.html,1082,4781
Officials Won't Be Disciplined For Actions Before Sept. 11,10/6/05,U.S.,http://www.nytimes.com/2005/10/06/politics/06intel.html,697,4782
President Bush's Major Speech; Doing the 9/11 Time Warp Again,10/7/05,Opinion,http://www.nytimes.com/2005/10/07/opinion/07fri1.html,720,4783
Al Qaeda Tells Ally in Iraq To Strive for Global Goals,10/7/05,World,http://query.nytimes.com/gst/fullpage.html?res=9E01E1D71E30F934A35753C1A9639C8B63,843,4784
"10 Plots Foiled Since Sept. 11, Bush Declares",10/7/05,World; Front Page,http://www.nytimes.com/2005/10/07/politics/07prexy.html,1300,4785
Bali Suicide Bombers Said to Have Belonged to Small Gang,10/7/05,World,http://www.nytimes.com/2005/10/07/international/asia/07bali.html,1180,4786
Ferrer Is Rebuked Over Comments on the Death Penalty,10/8/05,New York and Region,http://www.nytimes.com/2005/10/08/nyregion/metrocampaigns/08mayor.html,455,4787
The Faith-Based President Defrocked,10/9/05,Opinion,http://www.nytimes.com/2005/10/09/opinion/09rich.html,1526,4788
Whassup? Don't Ask,10/9/05,Arts; Books,http://www.nytimes.com/2005/10/09/books/review/09orourke.html,1307,4789
THE WAY WE LIVE NOW: 10-09-05: ON LANGUAGE,10/9/05,Magazine,http://query.nytimes.com/gst/fullpage.html?res=9C00E0DC1130F93AA35753C1A9639C8B63,1019,4790
"Showing Speed And Loyalty, Bush Mobilizes Aid to Pakistan",10/10/05,World,http://www.nytimes.com/2005/10/10/politics/10prexy.html,550,4791
"Citing U.S. Threats, Venezuelan Rallies Around Himself",10/11/05,World,http://www.nytimes.com/2005/10/11/international/americas/11venezuela.html,1038,4792
Full Qaeda Letter to Iraq Ally Speaks of Group's Global Goal,10/12/05,World,http://www.nytimes.com/2005/10/12/international/middleeast/12intel.html,685,4793
