headline,date,section,url,word_count,id
Rewriting the Ad Rules for Muslim-Americans,4/28/07,Business Day,http://www.nytimes.com/2007/04/28/business/28muslim.html,1599,5558
C.I.A. Held Qaeda Leader in Secret Jail for Months,4/28/07,Washington,http://www.nytimes.com/2007/04/28/washington/28prisoner.html,741,5559
C.I.A. Held Qaeda Leader In Secret Prison for Months,4/28/07,World,http://query.nytimes.com/gst/fullpage.html?res=9D07E7D7123EF93BA15757C0A9619C8B63,737,5560
Islamic Democrats?,4/29/07,Magazine,http://www.nytimes.com/2007/04/29/magazine/29Brotherhood.t.html,5176,5561
A Saudi Prince Tied to Bush Is Sounding Off-Key,4/29/07,Washington,http://www.nytimes.com/2007/04/29/washington/29saudi.html,1677,5562
"Terrorist Attacks in Iraq and Afghanistan Rose Sharply Last Year, State Department Says",5/1/07,Washington,http://www.nytimes.com/2007/05/01/washington/01terror.html,790,5563
Better Never Than Late,5/2/07,Opinion,http://www.nytimes.com/2007/05/02/opinion/02dowd.html,838,5564
The Republicans' First Presidential Candidates Debate,5/3/07,U.S.,http://www.nytimes.com/2007/05/03/us/politics/04transcript.html,19084,5565
Live Blogging the G.O.P. Debate,5/3/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/05/03/live-blogging-the-gop-debate/,1828,5566
Plan for Arabic School in Brooklyn Spurs Protests,5/4/07,N.Y. / Region,http://www.nytimes.com/2007/05/04/nyregion/04school.html,1225,5567
"Republican Candidates Hold First Debate, Differing on Defining Party's Future",5/4/07,U.S.,http://www.nytimes.com/2007/05/04/us/politics/04repubs.html,1290,5568
A Show Where Candidates Are More Prop Than Player,5/4/07,U.S.,http://www.nytimes.com/2007/05/04/us/politics/04tvwatch.html,758,5569
"Republican Candidates Hold First Debate, Differing on Defining Party's Future",5/4/07,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9C07EFDB113EF937A35756C0A9619C8B63,1329,5570
Answering Al Qaeda,5/8/07,Opinion,http://www.nytimes.com/2007/05/08/opinion/08ervin.html,723,5571
6 Arrested in Plot to Attack Fort Dix,5/8/07,U.S.,http://www.nytimes.com/2007/05/08/us/08cnd-dix.html,1343,5572
6 Men Arrested in a Terror Plot Against Fort Dix,5/9/07,U.S.,http://www.nytimes.com/2007/05/09/us/09plot.html,1486,5573
"A Man, a Woman and a Day of Terror",5/9/07,Books,http://www.nytimes.com/2007/05/09/books/09kaku.html,1243,5574
Corrections,5/10/07,Corrections; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9403E0DF1431F933A25756C0A9619C8B63,74,5575
Corrections,5/10/07,Corrections; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9A02E0DF1431F933A25756C0A9619C8B63,56,5576
Perils of an Ideological Presidency,5/10/07,Opinion,http://campaigningforhistory.blogs.nytimes.com/2007/05/10/perils-of-an-ideological-presidency/,1024,5577
Corrections,5/11/07,Corrections,http://www.nytimes.com/2007/05/11/pageoneplus/corrections.html,885,5578
Corrections,5/11/07,Corrections,http://www.nytimes.com/2007/05/11/pageoneplus/11topcxns-ART.html,127,5579
6 Charged in Fort Dix Plot Held Without Bail,5/11/07,N.Y. / Region,http://www.nytimes.com/2007/05/11/nyregion/11cnd-dix.html,501,5580
Corrections,5/11/07,Corrections; New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9804E0D61431F932A25756C0A9619C8B63,127,5581
"Foiling a Ft. Dix Plot: Gumshoes, Not War",5/11/07,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C00E7D71431F932A25756C0A9619C8B63,281,5582
"Cheney, on Carrier, Sends Warning to Iran",5/12/07,World,http://www.nytimes.com/2007/05/12/world/middleeast/12cheney.html,872,5583
No One Says '9/11.' No One Needs To.,5/13/07,Movies,http://www.nytimes.com/2007/05/13/movies/13jame.html,1665,5584
Key Taliban Leader Is Killed in Afghanistan in Joint Operation,5/14/07,World,http://www.nytimes.com/2007/05/14/world/asia/14afghan.html,1327,5585
A Mom Running to Lead the Mommy Party,5/14/07,U.S.,http://www.nytimes.com/2007/05/14/us/politics/14web-healy.html,660,5586
Republican Presidential Debate in South Carolina,5/15/07,U.S.,http://www.nytimes.com/2007/05/15/us/politics/16repubs-text.html,15949,5587
"Battling Evildoers From Worldwide Headquarters in Woodside, Queens",5/18/07,Movies,http://www.nytimes.com/2007/05/18/movies/18grim.html,722,5588
Witness Describes Training Padilla Reportedly Received,5/19/07,U.S.,http://www.nytimes.com/2007/05/19/us/19padilla.html,850,5589
"Fifty, Finned and Fabulous",5/20/07,Automobiles,http://www.nytimes.com/2007/05/20/automobiles/collectibles/20FIFTY.html,1233,5590
"U.S. Pays Pakistan to Fight Terror, but Patrols Ebb",5/20/07,World,http://www.nytimes.com/2007/05/20/world/asia/20pakistan.html,1738,5591
"Arts, Briefly",5/23/07,Arts,http://www.nytimes.com/2007/05/23/arts/23arts.html,768,5592
Bush Says Al Qaeda Seeks Haven in Iraq,5/23/07,U.S.,http://www.nytimes.com/2007/05/23/us/23cnd-prexy.html,840,5593
Bush Links Iraq War With Battle Against Al Qaeda,5/23/07,Washington,http://www.nytimes.com/2007/05/23/washington/23bush-wire.html,482,5594
Bush Says Iraq Pullout Would Leave U.S. at Risk,5/24/07,World,http://www.nytimes.com/2007/05/24/world/middleeast/24prexy.html,780,5595
Bush Wants Tougher Sanctions on Iran,5/24/07,Washington,http://www.nytimes.com/2007/05/24/washington/24cnd-prexy.html,1115,5596
Paul Offers Giuliani a Few Policy Tips,5/24/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/05/24/paul-offers-giuliani-a-few-policy-tips/,538,5597
"U.S. Casualties May Spike This Summer, Bush Warns",5/25/07,Washington,http://www.nytimes.com/2007/05/25/washington/25prexy.html,884,5598
Radical Environmentalist Gets 9-Year Term,5/26/07,U.S.,http://www.nytimes.com/2007/05/26/us/26sentence.html,826,5599
Bush's Fleurs du Mal,5/27/07,Opinion,http://www.nytimes.com/2007/05/27/opinion/27dowd.html,785,5600
Trust and Betrayal,5/28/07,Opinion,http://www.nytimes.com/2007/05/28/opinion/28krugman.html,761,5601
Militants Widen Reach as Terror Seeps Out of Iraq,5/28/07,World,http://www.nytimes.com/2007/05/28/world/middleeast/28exodus.html,2142,5602
Hillary's War,5/29/07,Magazine,http://www.nytimes.com/2007/05/29/magazine/03Hillary-t.html,8109,5603
Jihadist Groups Fill a Palestinian Power Vacuum,5/31/07,World,http://www.nytimes.com/2007/05/31/world/middleeast/31palestinians.html,1640,5604
Pentagon Files Offer Details on Detainee in Suicide,6/1/07,U.S.,http://www.nytimes.com/2007/06/01/us/01gitmo.html,739,5605
Hard Questions on War and Terror (4 Letters),6/2/07,Opinion,http://www.nytimes.com/2007/06/02/opinion/l02krugman.html,610,5606
Hard Questions on War and Terror,6/2/07,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9802E0D61330F931A35755C0A9619C8B63,607,5607
A Legal Debate in Guantanamo on Boy Fighters,6/3/07,U.S.,http://www.nytimes.com/2007/06/03/us/03gitmo.html,1865,5608
Hillary's War,6/3/07,Magazine; Washington,http://query.nytimes.com/gst/fullpage.html?res=9A0DE3DC1430F930A35755C0A9619C8B63,8160,5609
The Democrats' Second 2008 Presidential Debate,6/3/07,U.S.,http://www.nytimes.com/2007/06/03/us/politics/03demsdebate_transcript.html,22210,5610
Live-Blogging the New Hampshire Debate,6/3/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/06/03/live-blogging-the-new-hampshire-debate/,1239,5611
Iraq Is the Flash Point as Eight Democratic Rivals Clash,6/4/07,U.S.,http://www.nytimes.com/2007/06/04/us/politics/04debate.html,1285,5612
"In Iraq, Does the Korea Analogy Fit? (5 Letters)",6/5/07,Opinion,http://www.nytimes.com/2007/06/05/opinion/l05iraq.html,623,5613
Military Judges Dismiss Charges for 2 Detainees,6/5/07,World,http://www.nytimes.com/2007/06/05/world/americas/05gitmo.html,1202,5614
"In Iraq, Does the Korea Analogy Fit?",6/5/07,Opinion,http://query.nytimes.com/gst/fullpage.html?res=9C01EEDA1130F936A35755C0A9619C8B63,619,5615
Defeat's Killing Fields,6/7/07,Opinion,http://www.nytimes.com/2007/06/07/opinion/07shawcross.html,846,5616
Rights Groups Call for End to Secret Detentions,6/7/07,World,http://www.nytimes.com/2007/06/07/world/07detain.html,915,5617
The Democrats and the Evangelicals,6/12/07,Opinion,http://opinionator.blogs.nytimes.com/2007/06/12/the-democrats-and-the-evangelicals/,448,5618
Can Pakistan Mix Well With Democracy?,6/17/07,Week in Review,http://www.nytimes.com/2007/06/17/weekinreview/17rohde.html,966,5619
More Than 20 Killed in Pakistani Tribal Region,6/20/07,World,http://www.nytimes.com/2007/06/20/world/asia/20pakistan.html,419,5620
Old bin Laden Interview Is Allowed Into Padilla's Trial,6/22/07,Washington,http://www.nytimes.com/2007/06/22/washington/22padilla.html,731,5621
"Pakistan: Like Rushdie, a Lofty Title for bin Laden",6/22/07,World,http://www.nytimes.com/2007/06/22/world/asia/22briefs-title.html,128,5622
News Summary,6/22/07,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9E06E2D7103FF931A15755C0A9619C8B63,824,5623
"Pakistan: Like Rushdie, a Lofty Title For Bin Laden",6/22/07,World; Books,http://query.nytimes.com/gst/fullpage.html?res=9A00E6D6103FF931A15755C0A9619C8B63,132,5624
"Suicide Bomber Attacks Tourists at Yemen Temple, Killing 9",7/3/07,World,http://www.nytimes.com/2007/07/03/world/middleeast/03yemen.html,382,5625
Testimony Ends for 28 Men Charged With Madrid Train Bombings,7/3/07,World,http://www.nytimes.com/2007/07/03/world/europe/03spain.html,383,5626
God Save the Queen,7/8/07,Books,http://www.nytimes.com/2007/07/08/books/review/Hitchens.html,1286,5627
"Mysteries, Legal and Sartorial, at Padilla Trial",7/8/07,U.S.,http://www.nytimes.com/2007/07/08/us/nationalspecial3/08padilla.html,990,5628
U.S. Aborted Raid on Qaeda Chiefs in Pakistan in '05,7/8/07,Washington,http://www.nytimes.com/2007/07/08/washington/08intel.html,1495,5629
The Birth of John Smeaton Superstar,7/9/07,,http://thelede.blogs.nytimes.com/2007/07/09/the-birth-of-john-smeaton-superstar/,623,5630
Chertoff Warns of Higher Risk of Terrorism,7/11/07,U.S.,http://www.nytimes.com/2007/07/11/us/nationalspecial3/11terror.html,245,5631
Clash Over Iraq Becomes Bitter Between Bush and Congress,7/12/07,World,http://www.nytimes.com/2007/07/12/world/middleeast/12cnd-surge.html,1404,5632
Transcript: President Bush on Iraq,7/12/07,Washington,http://www.nytimes.com/2007/07/12/washington/12bush_transcript.html,9003,5633
Prosecutors Are Wrapping Up Case Against Padilla; Arresting Agents Testify,7/13/07,U.S.,http://www.nytimes.com/2007/07/13/us/nationalspecial3/13padilla.html,840,5634
"Bush Distorts Qaeda Links, Critics Assert",7/13/07,World,http://www.nytimes.com/2007/07/13/world/middleeast/13qaeda.html,1150,5635
A Firm Bush Tells Congress Not to Dictate War Policy,7/13/07,Washington,http://www.nytimes.com/2007/07/13/washington/13policy.html,1398,5636
Radicalism Among Muslim Professionals Worries Many,7/14/07,World,http://www.nytimes.com/2007/07/14/world/middleeast/14doctors.html,1144,5637
Don't Laugh at Michael Chertoff,7/15/07,Opinion,http://www.nytimes.com/2007/07/15/opinion/15rich.html,1527,5638
A Life of Unrest,7/15/07,Magazine,http://www.nytimes.com/2007/07/15/magazine/15HAMAS-t.html,5301,5639
U.S. General Says Troops Need Time to Succeed,7/15/07,World,http://www.nytimes.com/2007/07/15/world/middleeast/16cnd-commander.html,1180,5640
Bush Aides See Failure in Fight With Al Qaeda in Pakistan,7/17/07,Washington,http://www.nytimes.com/2007/07/17/washington/17cnd-terror.html,1075,5641
"Hey, W! Bin Laden (Still) Determined to Strike in U.S.",7/18/07,Opinion,http://www.nytimes.com/2007/07/18/opinion/18dowd.html,773,5642
"6 Years After 9/11, the Same Threat",7/18/07,Washington,http://www.nytimes.com/2007/07/18/washington/18assess.html,1062,5643
The Politics of Fear,7/18/07,Opinion,http://www.nytimes.com/2007/07/18/opinion/18wed1.html,548,5644
Bush Aides See Failure in Fight With Al Qaeda in Pakistan,7/18/07,Washington,http://www.nytimes.com/2007/07/18/washington/18intel.html,1079,5645
U.S. Says Insurgent Leader It Couldn't Find Never Was,7/18/07,World,http://www.nytimes.com/2007/07/18/world/middleeast/18cnd-baghdadi.html,1059,5646
'This One Is Extra Creepy',7/18/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/07/18/mono-david-letterman-716/,215,5647
U.S. Says Insurgent Leader It Couldn't Find Never Was,7/19/07,World,http://www.nytimes.com/2007/07/19/world/middleeast/19baghdadi.html,1051,5648
Pakistani Wife Embodies Cause of 'Disappeared',7/19/07,World,http://www.nytimes.com/2007/07/19/world/asia/19missing.html,1301,5649
"Sunday's Breakfast Menu, July 22",7/21/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/07/21/sundays-breakfast-menu-july-22/,334,5650
Laugh Lines: Jay Leno and David Letterman,7/22/07,Week in Review,http://www.nytimes.com/2007/07/22/weekinreview/22laugh.html,265,5651
Al Qaeda Threatens; U.S. Frets,7/22/07,Week in Review,http://www.nytimes.com/2007/07/22/weekinreview/22mazzetti.html,1286,5652
Pakistan Rejects Talk of U.S. Action,7/22/07,World,http://www.nytimes.com/2007/07/22/world/asia/22cnd-policy.html,878,5653
Laugh Lines,7/22/07,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9B02E1DD1531F931A15754C0A9619C8B63,264,5654
"Sunday Sampler Platter, July 22",7/22/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/07/22/sunday-sampler-platter-july-22/,922,5655
Bush Insists Al Qaeda in Iraq Threatens U.S.,7/24/07,Washington,http://www.nytimes.com/2007/07/24/washington/24cnd-prexy.html,937,5656
Global Poll Finds Optimism in Developing World,7/24/07,World,http://www.nytimes.com/2007/07/24/world/24cnd-ihtpoll.html,1046,5657
President Links Qaeda of Iraq to Qaeda of 9/11,7/25/07,Washington,http://www.nytimes.com/2007/07/25/washington/25prexy.html,982,5658
Who Really Took Over During That Colonoscopy,7/29/07,Opinion,http://www.nytimes.com/2007/07/29/opinion/29rich.html,1540,5659
Other Voices: Al Qaeda and the Enemies in Iraq,7/29/07,Opinion,http://www.nytimes.com/2007/07/29/opinion/29pubedlets.html,1379,5660
Nominees for Joint Chiefs Are Questioned on Iraq,7/31/07,Washington,http://www.nytimes.com/2007/07/31/washington/31cnd-military.html,815,5661
Joint Chiefs Nominee Questioned on Iraq,8/1/07,Washington,http://www.nytimes.com/2007/08/01/washington/01military.html,829,5662
Obama on the Use of Nuclear Weapons,8/2/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/08/02/obama-says-use-of-nuclear-weapons-off-the-table/,205,5663
Nuclear Weapons Comment Puts Obama on the Defensive,8/3/07,U.S.,http://www.nytimes.com/2007/08/03/us/politics/03elect.html,497,5664
Fate of 5 in U.S. Prisons Weighs on Cubans' Minds,8/5/07,World,http://www.nytimes.com/2007/08/05/world/americas/05cuba.html,1413,5665
The Republicans Candidate Debate ,8/5/07,U.S.,http://www.nytimes.com/2007/08/05/us/politics/05transcript-debate.html,15142,5666
G.O.P. Candidates See Signs of Progress in Iraq,8/5/07,U.S.,http://www.nytimes.com/2007/08/05/us/politics/05cnd-debate.html,1306,5667
Presidential Rebound,8/5/07,Books,http://www.nytimes.com/2007/08/05/books/review/05crowl.html,1293,5668
Sunday Morning Debate Blogging,8/5/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/08/05/sunday-morning-live-blogging/,1764,5669
"Arts, Briefly",8/6/07,Arts,http://www.nytimes.com/2007/08/06/arts/06arts.html,1160,5670
Jihad: The Musical' Draws Protests,8/6/07,Theater,http://www.nytimes.com/2007/08/06/theater/06arts-THEMUSICALDR_BRF.html,168,5671
"In Debate, Republicans Make the Case for Staying in Iraq",8/6/07,U.S.,http://www.nytimes.com/2007/08/06/us/politics/06debate.html,1072,5672
Afghan President Bringing Bush a Gloomy Report on Security,8/6/07,World,http://www.nytimes.com/2007/08/06/world/asia/06karzai.html,414,5673
Bush and Afghan President Differ Over Iran's Role,8/6/07,Washington,http://www.nytimes.com/2007/08/06/washington/06cnd-karzai.html,607,5674
News Summary,8/6/07,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=950CE7DD1430F935A3575BC0A9619C8B63,880,5675
Bush Differs With Karzai on Iran,8/7/07,Washington,http://www.nytimes.com/2007/08/07/washington/07prexy.html,378,5676
Bush Still Wields the Threat of Terrorism,8/7/07,Washington,http://www.nytimes.com/2007/08/07/washington/07assess.html,944,5677
Britain Asks U.S. to Release 5 From Guantanamo,8/7/07,World,http://www.nytimes.com/2007/08/07/world/europe/07cnd-gitmo.html,1552,5678
Britain Asks to Take Back 5 Guantanamo Detainees,8/8/07,World,http://www.nytimes.com/2007/08/08/world/europe/08britain.html,1136,5679
Islamic Finance and Its Critics,8/9/07,Business Day,http://www.nytimes.com/2007/08/09/business/09trust.html,1707,5680
British Criticize Air Attacks in Afghan Region,8/9/07,World,http://www.nytimes.com/2007/08/09/world/asia/09casualties.html,1510,5681
Bush Opposes Raising Gas Tax for Bridge Repairs,8/9/07,Washington,http://www.nytimes.com/2007/08/09/washington/09cnd-bush.html,1037,5682
Bush Rejects Gas Tax as Way to Shore Up Bridges,8/10/07,Washington,http://www.nytimes.com/2007/08/10/washington/10bush.html,870,5683
"The Week in Comments: Jury Duty, Son of Sam, Two Kisses, a Monkey, Subway Chaos, and More",8/10/07,N.Y. / Region,http://cityroom.blogs.nytimes.com/2007/08/10/the-week-in-comments-jury-duty-son-of-sam-two-kisses-a-monkey-subway-chaos-and-more/,1564,5684
Pakistani Leader to Attend Afghan Tribal Gathering,8/11/07,World,http://www.nytimes.com/2007/08/11/world/asia/11afghan.html,828,5685
"Shuffling Off to Crawford, 2007 Edition",8/12/07,Opinion,http://www.nytimes.com/2007/08/12/opinion/12rich.html,1578,5686
How a 'Good War' in Afghanistan Went Bad,8/12/07,World,http://www.nytimes.com/2007/08/12/world/asia/12afghan.html,5059,5687
3 Germans and a Briton Die in Attacks in Afghanistan,8/16/07,World,http://www.nytimes.com/2007/08/16/world/asia/16afghan.html,291,5688
Padilla Is Guilty on All Charges in Terror Trial,8/17/07,U.S.,http://www.nytimes.com/2007/08/17/us/17padilla.html,1240,5689
"Just Live, Baby!",8/19/07,Sports,http://www.nytimes.com/2007/08/19/sports/playmagazine/0819play-davis.html,5436,5690
Top Gooner,8/19/07,Sports,http://www.nytimes.com/2007/08/19/sports/playmagazine/0819play-tribe.html,840,5691
"In Afghanistan, a War Gone Sour ... (3 Letters)",8/19/07,Opinion,http://www.nytimes.com/2007/08/19/opinion/l19afghan.html,616,5692
"Spurning Criticism, Rove Blames Democrats",8/19/07,U.S.,http://www.nytimes.com/2007/08/19/us/19rove.html,1208,5693
"Rove Talks: If Mistakes Were Made, They Weren't His",8/20/07,Washington,http://www.nytimes.com/2007/08/20/washington/20watch.html,631,5694
"The Good War, Still to Be Won",8/20/07,Opinion,http://www.nytimes.com/2007/08/20/opinion/20mon1.html,561,5695
Take Al Qaeda to Court,8/21/07,Opinion,http://www.nytimes.com/2007/08/21/opinion/21moore.html,806,5696
"Tenet's C.I.A. Unprepared for Qaeda Threat, Report Says",8/21/07,Washington,http://www.nytimes.com/2007/08/21/washington/21cnd-cia.html,761,5697
Transcript of President Bush's Speech at the Veterans of Foreign Wars Convention,8/22/07,Washington,http://www.nytimes.com/2007/08/22/washington/w23policytext.html,5267,5698
"Free Iraq' Is Within Reach, Bush Declares",8/23/07,Washington,http://www.nytimes.com/2007/08/23/washington/23policy.html,1390,5699
The C.I.A. Report,8/23/07,Opinion,http://www.nytimes.com/2007/08/23/opinion/23thu1.html,628,5700
Swift-Boated by bin Laden,8/26/07,Opinion,http://www.nytimes.com/2007/08/26/opinion/26friedman.html,787,5701
"Grace Paley, a Loud Voice",8/26/07,Week in Review,http://www.nytimes.com/2007/08/26/weekinreview/26read.html,587,5702
Bush Warns U.S. Withdrawal From Iraq Would Destabilize Mideast,8/28/07,Washington,http://www.nytimes.com/2007/08/28/washington/28cnd-policy.html,619,5703
Bin Laden vs. Bush in a P.R. War: Who'd Win? (5 Letters),8/29/07,Opinion,http://www.nytimes.com/2007/08/29/opinion/l29friedman.html,654,5704
Critics Ignored Record of a Muslim Principal,8/29/07,Education,http://www.nytimes.com/2007/08/29/education/29education.html,1103,5705
Bush Cites Nuclear Risk of Leaving Iraq,8/29/07,Washington,http://www.nytimes.com/2007/08/29/washington/29prexy.html,795,5706
"Pakistani Leader to Exit Army Job, His Rival Reports",8/30/07,World,http://www.nytimes.com/2007/08/30/world/asia/30pakistan.html,1308,5707
Warnings About bin Laden (1 Letter),8/30/07,Opinion,http://www.nytimes.com/2007/08/30/opinion/lweb30cia.html,173,5708
Airport Scrutiny of Headgear Raises Bias Claims From Sikhs,8/30/07,U.S.,http://www.nytimes.com/2007/08/30/us/nationalspecial3/30sikh.html,600,5709
Pakistan Leader Says Deal Not Set,8/30/07,World,http://www.nytimes.com/2007/08/30/world/asia/30cnd-pakistan.html,1398,5710
"Arts, Briefly",8/31/07,Arts,http://www.nytimes.com/2007/08/31/arts/31arts.html,1003,5711
Christian-Muslim Mix In Art stirs Furor In Australia,8/31/07,Movies; Arts,http://query.nytimes.com/gst/fullpage.html?res=9F0CE2D8173CF932A0575BC0A9619C8B63,165,5712
The Former-Insurgent Counterinsurgency,9/2/07,Magazine,http://www.nytimes.com/2007/09/02/magazine/02iraq-t.html,6301,5713
Not Credible on bin Laden (1 Letter),9/2/07,Opinion,http://www.nytimes.com/2007/09/02/opinion/lweb02friedman.html,109,5714
Little-Noticed 9/11 Lawsuits Will Go to Trial,9/4/07,N.Y. / Region,http://www.nytimes.com/2007/09/04/nyregion/04cases.html,1656,5715
You Can't Do That at the APEC Summit,9/6/07,,http://thelede.blogs.nytimes.com/2007/09/06/you-cant-do-that-at-the-apec-summit/,226,5716
Time to Take a Stand,9/7/07,Opinion,http://www.nytimes.com/2007/09/07/opinion/07krugman.html,809,5717
"In Plot Suspect, Germany Sees Familiar Face",9/7/07,World,http://www.nytimes.com/2007/09/07/world/europe/07fritz.html,1334,5718
Petraeus Calls Iraq War 'Exceedingly Complex',9/7/07,World,http://www.nytimes.com/2007/09/07/world/middleeast/07cnd-general.html,567,5719
Bin Laden Video Is Said to Be Near,9/7/07,World,http://query.nytimes.com/gst/fullpage.html?res=9B07E2DD133AF934A3575AC0A9619C8B63,144,5720
Analyzing Bin Laden's Words and Beard,9/7/07,,http://thelede.blogs.nytimes.com/2007/09/07/analyzing-bin-ladens-words-and-beard/,539,5721
Rice's Legacy (2 Letters),9/8/07,Opinion,http://www.nytimes.com/2007/09/08/opinion/lweb08rice.html,164,5722
Bin Laden Releases Video as C.I.A. Issues Warning,9/8/07,World,http://www.nytimes.com/2007/09/08/world/08hayden.html,538,5723
News Summary,9/8/07,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9C04E6D6163FF93BA3575AC0A9619C8B63,632,5724
"Sunday's Breakfast Menu, Sept. 9",9/8/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/09/08/sundays-breakfast-menu-sept-9/,271,5725
Old School Inanity,9/9/07,Opinion,http://www.nytimes.com/2007/09/09/opinion/09dowd.html,831,5726
Enemies List,9/9/07,Books,http://www.nytimes.com/2007/09/09/books/review/Beinart-t.html,1225,5727
America's Mayor Goes to America,9/9/07,Magazine,http://www.nytimes.com/2007/09/09/magazine/09Giuliani-t.html,8264,5728
"Bush Irks Australians, but They Can't Look Away",9/9/07,World,http://www.nytimes.com/2007/09/09/world/asia/09prexy.html,1008,5729
Paperback Row,9/9/07,Books,http://www.nytimes.com/2007/09/09/books/review/0909bb-paperback.html,699,5730
War at Home: Sunday Sampler Platter,9/9/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/09/09/war-at-home-sunday-sampler-platter/,981,5731
They're Old Friends With a New Nightly Dynamic,9/10/07,Arts,http://www.nytimes.com/2007/09/10/arts/television/10loca.html,1015,5732
"At CNN, No Reuters, or bin Laden",9/10/07,Business Day,http://www.nytimes.com/2007/09/10/business/media/10cnn.html,345,5733
Europeans Get Terror Training Inside Pakistan,9/10/07,World,http://www.nytimes.com/2007/09/10/world/europe/10germany.html,1483,5734
'Get the Lead Out',9/10/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/10/funny-racket/,565,5735
Political Fault Line Is Emphasized by Timing of Hearings,9/11/07,Washington,http://www.nytimes.com/2007/09/11/washington/11scene.html,985,5736
Army Captures Cartel Leader in Colombia,9/11/07,World,http://www.nytimes.com/2007/09/11/world/americas/11colombia.html,352,5737
Jihad Leader in Lebanon May Be Alive,9/11/07,World,http://www.nytimes.com/2007/09/11/world/middleeast/11lebanon.html,387,5738
New U.S. Law Credited in Arrests Abroad,9/11/07,Washington,http://www.nytimes.com/2007/09/11/washington/11terror.html,980,5739
A General Asks for More Time in Iraq ,9/11/07,Opinion,http://www.nytimes.com/2007/09/11/opinion/l11iraq.html,935,5740
Bin Laden Appears in 9/11 Video From Al Qaeda,9/11/07,,http://thelede.blogs.nytimes.com/2007/09/11/bin-laden-appears-in-911-video-from-al-qaeda/,471,5741
"Watching the Iraq Hearings, Day 2",9/11/07,,http://thelede.blogs.nytimes.com/2007/09/11/watching-the-iraq-hearings-day-2/,4474,5742
'Pencil Me In For the 2009 Summer Olympics',9/11/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/11/pencil-me-in-for-the-2009-summer-olympics/,230,5743
'He Loves to Fly and It Shows',9/11/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/11/who-should-i-call-for-my-fashion-makeover/,562,5744
'General Petraeus Thought It Went Quite Well',9/11/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/11/general-petraeus-thought-it-went-quite-well/,184,5745
"Blogtalk: 9/11 Air, Moynihan Station, Useful Idiots, Drudge and a Giant Rat",9/11/07,N.Y. / Region,http://cityroom.blogs.nytimes.com/2007/09/11/blogtalk-911-air-moynihan-station-useful-idiots-drudge-and-a-giant-rat/,156,5746
"90th Floor Frozen, Even as Ground Zero Changes",9/12/07,N.Y. / Region,http://www.nytimes.com/2007/09/12/nyregion/12about.html,1118,5747
'He's Now Running Third in Iowa',9/12/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/12/hes-now-running-third-in-iowa/,750,5748
The War on the Trail,9/12/07,U.S.,http://thecaucus.blogs.nytimes.com/2007/09/12/the-war-on-the-trail/,653,5749
Sleepwalking in September,9/13/07,Opinion,http://www.nytimes.com/2007/09/13/opinion/13collins.html,837,5750
U.S. Official in Pakistan for Talks,9/13/07,World,http://www.nytimes.com/2007/09/13/world/asia/13pakistan.html,901,5751
'Russians Going Green',9/13/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/13/russians-going-green/,829,5752
'He Could Lose His Cave',9/14/07,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/14/he-could-lose-his-cave/,712,5753
Will the Democrats Betray Us?,9/16/07,Opinion,http://www.nytimes.com/2007/09/16/opinion/16rich.html,1548,5754
"Laugh Lines: Jay Leno, David Letterman and Conan O'Brien",9/16/07,Week in Review,http://www.nytimes.com/2007/09/16/weekinreview/16laugh.html,247,5755
Terror Battle Puts Denmark on Front Line,9/17/07,World,http://www.nytimes.com/2007/09/17/world/europe/17cnd-denmark.html,1592,5756
New Terrorism Case Confirms That Denmark Is a Target,9/17/07,World,http://www.nytimes.com/2007/09/17/world/europe/17denmark.html,1507,5757
Eritreans Deny American Accusations of Terrorist Ties,9/18/07,World,http://www.nytimes.com/2007/09/18/world/africa/18eritrea.html,963,5758
