headline,date,section,url,word_count
Patriarchal Norms Still Shape Family Care,2012-09-17,Business Day,http://economix.blogs.nytimes.com/2012/09/17/women-should-take-care-of-home-and-family/,716
Why Kashmiri Muslims Blame America for Anti-Muslim Film,2012-09-17,World,http://india.blogs.nytimes.com/2012/09/17/why-we-blame-america-for-anti-muslim-film/,1244
"After Libya, Renewed Questions About the Potency of Al Qaeda",2012-09-19,World,http://www.nytimes.com/2012/09/19/world/africa/questions-about-al-qaedas-potency-follow-libya-attack.html,1064
Romney’s Speech From Mother Jones Video,2012-09-19,U.S.,http://www.nytimes.com/2012/09/19/us/politics/mitt-romneys-speech-from-mother-jones-video.html,5251
Veterans' Jobs Bill Blocked in the Senate,2012-09-19,U.S.,http://thecaucus.blogs.nytimes.com/2012/09/19/veterans-jobs-bill-blocked-in-the-senate/,431
Inside the List,2012-09-23,Books,http://www.nytimes.com/2012/09/23/books/review/inside-the-list.html,621
"Hard Lines, Red Lines and Green Lines",2012-09-23,Opinion,http://www.nytimes.com/2012/09/23/opinion/sunday/friedman-hard-lines-red-lines-and-green-lines.html,903
"Iraq, Afghanistan ... Iran? We've Been Here Before.",2012-09-23,World,http://rendezvous.blogs.nytimes.com/2012/09/23/iraq-afghanistan-iran-weve-been-here-before/,354
"A Manager of Overseas Crises, as Much as the World Permits",2012-09-24,U.S.,http://www.nytimes.com/2012/09/24/us/politics/tom-donilon-a-manager-of-overseas-crises.html,1514
"On Stump in Ohio, Ryan Criticizes Obama's Military and Foreign Policies",2012-09-24,U.S.,http://thecaucus.blogs.nytimes.com/2012/09/24/on-stump-in-ohio-ryan-criticizes-obamas-military-and-foreign-policies/,661
Dead Men Share No Secrets,2012-09-25,Opinion,http://www.nytimes.com/2012/09/25/opinion/dont-kill-every-terrorist.html,831
Obama’s Speech to the United Nations General Assembly — Text,2012-09-26,World,http://www.nytimes.com/2012/09/26/world/obamas-speech-to-the-united-nations-general-assembly-text.html,4066
India Wins (While Pakistan Keeps Losing) in Fight Against Polio,2012-09-26,World,http://rendezvous.blogs.nytimes.com/2012/09/26/india-wins-while-pakistan-keeps-losing-in-fight-against-polio/,750
Clinton Suggests Link to Qaeda Offshoot in Deadly Libya Attack,2012-09-27,World,http://www.nytimes.com/2012/09/27/world/africa/clinton-cites-clear-link-between-al-qaeda-and-attack-in-libya.html,1317
Readers Have a Stake in Obama's Free-Speech Disconnect,2012-09-27,Opinion,http://publiceditor.blogs.nytimes.com/2012/09/27/readers-have-a-stake-in-president-obamas-free-speech-disconnect/,662
Will Waterboarding Make a Comeback?,2012-09-27,Opinion,http://takingnote.blogs.nytimes.com/2012/09/27/will-waterboarding-make-a-comeback/,457
Security Fears Hobble Inquiry of Libya Attack,2012-09-28,World,http://www.nytimes.com/2012/09/28/world/africa/libya-attack-investigation-hobbled-by-security-fears.html,1236
Bolton Calls Obama's Benghazi Response 'Limp-Wristed',2012-09-28,Opinion,http://takingnote.blogs.nytimes.com/2012/09/28/bolton-calls-obamas-benghazi-response-limp-wristed/,563
Security Fears Hobble Inquiry on Libya Attack,2012-09-29,World,http://www.nytimes.com/2012/09/29/world/africa/security-fears-hobble-inquiry-of-libya-attack.html,1290
Shifting Reports on Libya Killings May Cost Obama,2012-09-29,U.S.,http://www.nytimes.com/2012/09/29/us/politics/shifting-reports-on-libya-killings-may-cost-obama.html,1098
Romney Team Tries Hanging a Jimmy Carter Label on Obama,2012-09-29,U.S.,http://www.nytimes.com/2012/09/29/us/politics/romney-compares-obama-presidency-to-carters.html,1110
"At the Stedelijk, Tales of 2 Staircases",2012-09-29,World,http://rendezvous.blogs.nytimes.com/2012/09/29/at-the-stedelijk-tales-of-2-staircases/,567
John Sununu’s a Teddy Bear,2012-09-30,Magazine,http://www.nytimes.com/2012/09/30/magazine/john-sununus-a-teddy-bear.html,705
Now Entering the Month of Surprise,2012-09-30,U.S.,http://thecaucus.blogs.nytimes.com/2012/09/30/now-entering-the-month-of-surprise/,675
"Debates Can Shift a Race’s Outcome, but It’s Not Easy",2012-10-01,U.S.,http://www.nytimes.com/2012/10/01/us/politics/using-debates-to-turn-electoral-tide-difficult-but-not-impossible.html,1030
Trembling Before Mitt,2012-10-02,Opinion,http://www.nytimes.com/2012/10/02/opinion/bruni-trembling-before-mitt.html,819
U.S. Is Tracking Killers in Attack on Libya Mission,2012-10-03,World,http://www.nytimes.com/2012/10/03/world/africa/us-said-to-be-preparing-potential-targets-tied-to-libya-attack.html,1234
Complicity in Duplicity?,2012-10-03,Opinion,http://www.nytimes.com/2012/10/03/opinion/dowd-complicity-in-duplicity.html,838
The Season of Debates,2012-10-04,Opinion,http://www.nytimes.com/2012/10/04/opinion/collins-the-season-of-debates.html,795
Cable Channel to Televise Bin Laden Film Before Election,2012-10-04,Business,http://mediadecoder.blogs.nytimes.com/2012/10/04/cable-channel-to-televise-bin-laden-film-before-election/,869
"Breakfast Meeting: A New Bin Laden Film in the Election Cycle, and Google Settles With Publishers",2012-10-05,Business,http://mediadecoder.blogs.nytimes.com/2012/10/05/breakfast-meeting-a-new-bin-laden-film-in-the-election-cycle-and-google-settles-with-publishers/,408
"In Kashmir, Rahul Gandhi Talks Business, But Disappoints Students",2012-10-05,World,http://india.blogs.nytimes.com/2012/10/05/in-kashmir-rahul-gandhi-talks-business-but-disappoints-students/,971
‘Let Me Tell You About Fluffy’,2012-10-07,Books,http://www.nytimes.com/2012/10/07/books/review/susan-orlean-and-julie-klam-discuss-dog-books.html,2240
Political Islam and the Fate of Two Libyan Brothers,2012-10-07,World,http://www.nytimes.com/2012/10/07/world/africa/political-islam-and-the-fate-of-two-libyan-brothers.html,1408
"Spinning Gaffes Into Gags: Live From New York, It’s Debate Night",2012-10-08,U.S.,http://www.nytimes.com/2012/10/08/us/politics/spinning-gaffes-into-gags-live-from-new-york-its-debate-night.html,1340
Romney Says White House Botched Response to Benghazi Attack,2012-10-08,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/08/romney-says-white-house-botched-response-to-benghazi-attack/,707
Obama Campaign Hits Back on Romney Foreign Policy Speech,2012-10-08,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/08/obama-campaign-hits-back-on-romney-foreign-policy-speech/,490
Transcript: Mitt Romney Remarks at Virginia Military Institute,2012-10-09,U.S.,http://www.nytimes.com/2012/10/09/us/politics/mitt-romney-remarks-at-virginia-military-institute.html,3511
In Search of Answers From Mr. Romney,2012-10-09,Opinion,http://www.nytimes.com/2012/10/09/opinion/searching-for-romneys-foreign-policy.html,974
Romney Speaks Harshly but Treads Fine Line on Foreign Policy,2012-10-09,U.S.,http://www.nytimes.com/2012/10/09/us/politics/mitt-romney-speaks-harshly-but-treads-fine-line-on-foreign-policy.html,911
"Mexico Kills a Drug Kingpin, but the Body Gets Away",2012-10-10,World,http://www.nytimes.com/2012/10/10/world/americas/mexico-zetas.html,1220
Taliban Gun Down Girl Who Spoke Up for Rights,2012-10-10,World,http://www.nytimes.com/2012/10/10/world/asia/teen-school-activist-malala-yousafzai-survives-hit-by-pakistani-taliban.html,1035
Barry Trails Off . . .,2012-10-10,Opinion,http://www.nytimes.com/2012/10/10/opinion/dowd-barry-trails-off.html,845
"Before Hearings on Libya Attack, Charges of Playing Politics",2012-10-10,World,http://www.nytimes.com/2012/10/10/world/africa/partisan-politics-before-house-committee-hearing-on-libya-attack.html,854
Girl Shot by Taliban in Critical Condition After Surgery,2012-10-11,World,http://www.nytimes.com/2012/10/11/world/asia/girl-shot-by-taliban-in-critical-condition-after-surgery.html,1079
Six Things to Watch For in Biden-Ryan Debate,2012-10-11,U.S.,http://www.nytimes.com/2012/10/11/us/politics/six-things-to-watch-for-in-biden-ryan-debate.html,871
Full Transcript of the Vice-Presidential Debate,2012-10-11,U.S.,http://www.nytimes.com/2012/10/11/us/politics/full-transcript-of-the-vice-presidential-debate.html,18620
Vice-Presidential Debate Fact-Checks and Updates,2012-10-11,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/11/vice-presidential-debate-fact-checks-and-updates/,12113
"Biden and Ryan Quarrel Aggressively in Debate, Offering Contrasts",2012-10-12,U.S.,http://www.nytimes.com/2012/10/12/us/politics/biden-and-ryan-quarrel-aggressively-in-debate-offering-contrasts.html,1308
"On Foreign Policy, Rivals Differing in Style but Often Similar in Substance",2012-10-12,U.S.,http://www.nytimes.com/2012/10/12/us/politics/on-foreign-policy-ryan-and-biden-differed-in-style-but-not-in-substance.html,818
Qaeda Leader Calls for More Protests Outside U.S. Embassies,2012-10-14,World,http://www.nytimes.com/2012/10/14/world/middleeast/qaeda-leader-calls-for-more-protests-outside-us-embassies.html,233
Two Sides Trade Criticism in Rancor Over Libya Attack,2012-10-15,U.S.,http://www.nytimes.com/2012/10/15/us/politics/benghazi-episode-takes-on-political-overtones.html,568
"Military Endorsements Hold Greater Benefits for Democrats, Study Finds",2012-10-15,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/15/military-endorsements-hold-greater-benefits-for-democrats-study-finds/,838
Global Outpouring to Help Pakistani Schoolgirl,2012-10-16,World,http://www.nytimes.com/2012/10/16/world/asia/malala-yousafzai-taliban-shooting-victim.html,1102
‘Bronx Obama’,2012-10-16,Opinion,http://www.nytimes.com/2012/10/16/opinion/a-bronx-man-with-an-uncanny-resemblance-to-the-president.html,170
Election-Year Stakes Overshadow Nuances of Libya Investigation,2012-10-16,World,http://www.nytimes.com/2012/10/16/world/africa/election-year-stakes-overshadow-nuances-of-benghazi-investigation.html,1132
Full Transcript of the Second Presidential Debate,2012-10-16,U.S.,http://www.nytimes.com/2012/10/16/us/politics/transcript-of-the-second-presidential-debate-in-hempstead-ny.html,19176
Bin Laden's Driver,2012-10-16,Opinion,http://takingnote.blogs.nytimes.com/2012/10/16/bin-ladens-driver/,367
Second Presidential Debate Fact-Checks and Updates,2012-10-16,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/16/second-presidential-debate-fact-checks-and-updates/,15868
Appeals Court Overturns Terrorism Conviction of Bin Laden’s Driver,2012-10-17,U.S.,http://www.nytimes.com/2012/10/17/us/politics/appeals-court-overturns-terrorism-conviction-of-salim-ahmed-hamdan-bin-ladens-driver.html,603
"In Setback for Military Tribunals, Bin Laden Driver&#8217;s Conviction Is Reversed",2012-10-17,U.S.,http://www.nytimes.com/2012/10/17/us/politics/dispute-over-clothing-dominates-guantanamo-hearing.html,1043
Party of Independents Analyzes and Criticizes,2012-10-17,U.S.,http://www.nytimes.com/2012/10/17/us/politics/party-of-the-undecided-analyzes-and-criticizes.html,976
Attack on U.S. Mission in Benghazi Becomes Subject of Strongest Words,2012-10-17,U.S.,http://www.nytimes.com/2012/10/17/us/politics/attack-on-us-mission-in-benghazi-becomes-subject-of-strongest-words.html,888
Chicken Hawk Down,2012-10-17,Opinion,http://krugman.blogs.nytimes.com/2012/10/17/chicken-hawk-down/,527
How Not to Choose a President ,2012-10-17,Opinion,http://opinionator.blogs.nytimes.com/2012/10/17/how-not-to-choose-a-president/,1260
"Libya Singles Out Islamist as a Commander in Consulate Attack, Libyans Say",2012-10-18,World,http://www.nytimes.com/2012/10/18/world/africa/libya-singles-out-islamist-as-a-commander-in-benghazi-consulate-attack.html,772
Clearing the Record About Benghazi,2012-10-18,U.S.,http://www.nytimes.com/2012/10/18/us/politics/questions-and-answers-on-the-benghazi-attack.html,1106
Springsteen Makes It Official: He's for Obama,2012-10-18,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/18/springsteen-makes-it-official-hes-for-obama/,449
"A Biker, a Blonde, a Jihadist and Piles of C.I.A. Cash",2012-10-20,World,http://www.nytimes.com/2012/10/20/world/middleeast/danes-wild-tale-of-ruse-to-find-anwar-al-awlaki.html,1149
Closing In,2012-10-21,Books,http://www.nytimes.com/2012/10/21/books/review/the-finish-the-killing-of-osama-bin-laden-by-mark-bowden.html,1211
Taking Bin Laden,2012-10-21,Books,http://www.nytimes.com/2012/10/21/books/review/no-easy-day-by-mark-owen.html,1203
The Debatable World,2012-10-21,Sunday Review,http://www.nytimes.com/2012/10/21/sunday-review/the-foreign-policy-debate.html,1685
Monday's Debate Puts Focus on Foreign Policy Clashes,2012-10-21,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/21/mondays-debate-puts-focus-on-foreign-policy-clashes/,1390
Transcript of the Third Presidential Debate,2012-10-22,U.S.,http://www.nytimes.com/2012/10/22/us/politics/transcript-of-the-third-presidential-debate-in-boca-raton-fla.html,17834
"Benghazi, Again",2012-10-22,Opinion,http://takingnote.blogs.nytimes.com/2012/10/22/benghazi-again/,466
Foreign Policy Debate Puts Focus on Leadership,2012-10-22,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/22/foreign-policy-debate-puts-focus-on-leadership/,866
Final Presidential Debate Fact-Checks and Updates,2012-10-22,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/22/final-presidential-debate-fact-checks-and-updates/,13958
"Debating Points, Global Edition",2012-10-22,Opinion,http://campaignstops.blogs.nytimes.com/2012/10/22/debating-points-global-edition/,6712
An Unseen Force Looms Large Over the Race,2012-10-23,U.S.,http://www.nytimes.com/2012/10/23/us/politics/unseen-but-looming-over-the-race-george-w-bush.html,1068
Lebanon and Jordan Move Quickly to Contain Syria-Related Violence,2012-10-23,World,http://www.nytimes.com/2012/10/23/world/middleeast/lebanon-and-jordan-act-on-syria-related-violence.html,1018
"Sparring Over Foreign Policy, Obama Goes on the Offense",2012-10-23,U.S.,http://www.nytimes.com/2012/10/23/us/politics/obama-and-romney-meet-in-foreign-policy-debate.html,1469
The Final Debate,2012-10-23,Opinion,http://www.nytimes.com/2012/10/23/opinion/the-final-presidential-debate.html,702
Editing Bolsters Obama’s Role in SEALs Film,2012-10-24,Arts,http://www.nytimes.com/2012/10/24/arts/television/obama-is-prominent-in-seal-team-six-weinstein-film.html,1116
A Landslide for Obama (If the World Got to Vote) ,2012-10-25,World,http://rendezvous.blogs.nytimes.com/2012/10/25/a-landslide-for-obama-if-the-world-got-to-vote/,772
Memoir of Qaeda Figure May Be Cited in Leniency Plea for Convict,2012-10-26,N.Y. / Region,http://www.nytimes.com/2012/10/26/nyregion/memoir-of-fazul-abdullah-mohammed-may-be-cited-in-plea-for-leniency.html,586
An Enigma Wrapped in Formica,2012-10-26,Arts,http://www.nytimes.com/2012/10/26/arts/design/richard-artschwager-at-whitney-museum.html,1389
Fortune Favors the Brave,2012-10-27,Opinion,http://krugman.blogs.nytimes.com/2012/10/27/fortune-favors-the-brave/,287
Barack Obama for Re-election,2012-10-28,Opinion,http://www.nytimes.com/2012/10/28/opinion/sunday/barack-obama-for-president.html,1676
"Al Qaeda-Inspired Groups, Minus Goal of Striking U.S.",2012-10-28,World,http://www.nytimes.com/2012/10/28/world/middleeast/al-qaeda-inspired-groups-minus-goal-of-striking-us.html,995
"Refusing to Give Credit Where Credit Is, Perhaps, Due",2012-10-29,N.Y. / Region,http://cityroom.blogs.nytimes.com/2012/10/29/refusing-to-give-credit-where-credit-is-perhaps-due/,733
Hurricane Sandy Likely to Be Biggest of Late-October Surprises,2012-10-29,U.S.,http://thecaucus.blogs.nytimes.com/2012/10/29/hurricane-sandy-likely-to-be-biggest-of-late-october-surprises/,356
Has Anyone Ever Said That You Look Like Someone Famous?,2012-10-31,U.S.,http://learning.blogs.nytimes.com/2012/10/31/has-anyone-ever-said-that-you-look-like-someone-famous/,370
Museum and Gallery Listings for Nov. 2-8,2012-11-02,Arts,http://www.nytimes.com/2012/11/02/arts/design/museum-and-gallery-listings-for-nov-2-8.html,2988
The Man Who Wields a Lead-Weighted Beanbag for Obama,2012-11-02,U.S.,http://www.nytimes.com/2012/11/02/us/politics/axelrod-sets-more-combative-tone-for-obama-in-2012.html,1073
"Petraeus’s Quieter
Style at C.I.A. Leaves
Void on Libya Furor",2012-11-03,World,http://www.nytimes.com/2012/11/03/world/africa/petraeuss-lower-profile-at-cia-leaves-void-in-benghazi-furor.html,1521
‘No Easy Day’,2012-11-04,Books,http://www.nytimes.com/2012/11/04/books/review/no-easy-day.html,367
December Release Schedule,2012-11-04,Movies,http://www.nytimes.com/2012/11/04/movies/december-release-schedule.html,1828
"Obama, on a Weekend March, Tries to Recapture His Mantle",2012-11-04,U.S.,http://www.nytimes.com/2012/11/04/us/politics/obama-on-a-weekend-march-tries-to-recapture-his-mantle.html,998
What’s on Sunday,2012-11-04,Arts,http://www.nytimes.com/2012/11/04/arts/television/whats-on-sunday.html,703
Campaign Diary: Candidates Spending Final Day in Swing States,2012-11-05,U.S.,http://thecaucus.blogs.nytimes.com/2012/11/05/campaign-diary-candidates-spending-final-day-in-swing-states/,7112
The View From Nairobi,2012-11-05,Opinion,http://campaignstops.blogs.nytimes.com/2012/11/05/the-view-from-nairobi/,1197
Museum and Gallery Listings for Nov. 9-15,2012-11-09,Arts,http://www.nytimes.com/2012/11/09/arts/design/museum-and-gallery-listings-for-nov-9-15.html,5657
SEALs in Video Game Project Punished,2012-11-10,U.S.,http://www.nytimes.com/2012/11/10/us/seals-in-video-game-project-punished.html,70
"Amid Upheaval, Obama Loses ‘Source of Stability’",2012-11-12,U.S.,http://www.nytimes.com/2012/11/12/us/politics/petraeus-replacement-search-is-under-way.html,1131
"Decision on Afghanistan Deployment Nearing, Panetta Says",2012-11-13,World,http://www.nytimes.com/2012/11/13/world/asia/decision-on-afghanistan-deployment-is-weeks-away-panetta-says.html,689
Britain's Dilemma: to Extradite or Not to Extradite ,2012-11-13,World,http://rendezvous.blogs.nytimes.com/2012/11/13/britains-dilemma-to-extradite-or-not-to-extradite/,745
Documents Show Extent of F.B.I.’s Role in Terror Case,2012-11-14,N.Y. / Region,http://www.nytimes.com/2012/11/14/nyregion/fbi-had-greater-role-in-jose-pimentel-terrorism-case-documents-show.html,661
Tampa Is Seen as Social Link for Unfolding Scandal,2012-11-14,U.S.,http://www.nytimes.com/2012/11/14/us/tampa-social-scene-at-center-of-petraeus-scandal.html,1109
Ferocious Israeli Assault on Gaza Kills a Leader of Hamas,2012-11-15,World,http://www.nytimes.com/2012/11/15/world/middleeast/israeli-strike-in-gaza-kills-the-military-leader-of-hamas.html,1464
Fight Over Rice Exposes Tensions Between Obama and McCain,2012-11-15,U.S.,http://thecaucus.blogs.nytimes.com/2012/11/15/fight-over-rice-exposes-tensions-between-obama-and-mccain/,1021
A Pakistani Lawyer Takes On the Army and Pays in Bruises,2012-11-16,World,http://www.nytimes.com/2012/11/16/world/asia/a-pakistani-lawyer-takes-on-the-army-and-pays-in-bruises.html,1124
Museum and Gallery Listings for Nov. 16-22,2012-11-16,Arts,http://www.nytimes.com/2012/11/16/arts/design/museum-and-gallery-listings-for-nov-16-22.html,6344
Mourning Twinkies on Twitter,2012-11-16,Business Day,http://dealbook.nytimes.com/2012/11/16/twitter-mourns-twinkies/,414
"As Battlefield Changes, Israel Takes Tougher Approach",2012-11-17,World,http://www.nytimes.com/2012/11/17/world/middleeast/israel-sticks-to-tough-approach-in-conflict-with-hamas.html,1108
More Taliban Prisoners May Be Released,2012-11-18,World,http://www.nytimes.com/2012/11/18/world/asia/taliban-leaders-among-prisoners-freed-in-pakistan.html,797
Is Rice Cooked?,2012-11-18,Opinion,http://www.nytimes.com/2012/11/18/opinion/sunday/dowd-is-rice-cooked.html,844
Time to End Military Tribunals?,2012-11-18,Opinion,http://www.nytimes.com/roomfordebate/2012/11/18/should-obama-close-guantanamo-and-end-military-tribunals/,2531
The Wrong Man for the C.I.A.,2012-11-20,Opinion,http://www.nytimes.com/2012/11/20/opinion/john-brennan-is-the-wrong-man-for-the-cia.html,821
Hamas Left Israel No Choice but to Strike,2012-11-21,Opinion,http://www.nytimes.com/2012/11/21/opinion/israels-tactics-and-strategy-in-gaza.html,930
The Benghazi Conspiracy,2012-11-21,Opinion,http://takingnote.blogs.nytimes.com/2012/11/21/the-benghazi-conspiracy/,351
"An Unvarnished View of War, Perched on a Helmet",2012-11-21,World,http://atwar.blogs.nytimes.com/2012/11/21/an-unvarnished-view-of-war-perched-on-a-helmet/,1437
Museum and Gallery Listings for Nov. 23-29,2012-11-23,Arts,http://www.nytimes.com/2012/11/23/arts/design/museum-and-gallery-listings-for-nov-23-29.html,5765
"Bin Laden Film’s Focus Is Facts, Not Flash",2012-11-24,Movies,http://www.nytimes.com/2012/11/24/movies/zero-dark-thirty-by-kathryn-bigelow-focuses-on-facts.html,1131
Branded a Betrayer for Embracing Syria’s Rebels,2012-11-24,World,http://www.nytimes.com/2012/11/24/world/middleeast/samar-yazbek-branded-betrayer-for-embracing-syria-rebels.html,1283
Eichenwald Responds,2012-11-25,Books,http://www.nytimes.com/2012/11/25/books/review/eichenwald-responds.html,254
Election Spurred a Move to Codify U.S. Drone Policy,2012-11-25,World,http://www.nytimes.com/2012/11/25/world/white-house-presses-for-drone-rule-book.html,1354
What's in the Running This Year? You Tell Us,2012-11-26,Arts,http://carpetbagger.blogs.nytimes.com/2012/11/26/whats-in-the-running-this-year-you-tell-us/,255
New Contenders Slip in Under the Wire,2012-11-28,Arts,http://carpetbagger.blogs.nytimes.com/2012/11/28/new-contenders-slip-in-under-the-wire/,386
"From Sundance, a Competition Slate That Could Be Called Accessible",2012-11-28,Arts,http://carpetbagger.blogs.nytimes.com/2012/11/28/from-sundance-a-competition-slate-that-could-be-called-accessible/,4369
"The Awards Season Starts, Now Prepare for the Surreal",2012-11-29,Movies,http://www.nytimes.com/2012/11/29/movies/awardsseason/the-awards-season-starts-for-movies.html,966
Museum and Gallery Listings for Nov. 30-Dec. 6,2012-11-30,Arts,http://www.nytimes.com/2012/11/30/arts/design/museum-and-gallery-listings-for-nov-30-dec-6.html,6972
"Spellbound by Blondes, Hot and Icy",2012-12-02,Opinion,http://www.nytimes.com/2012/12/02/opinion/sunday/dowd-spellbound-by-blondes-hot-and-icy.html,1159
Big Boys Lay Out Their Oscar Bait,2012-12-03,Movies,http://www.nytimes.com/2012/12/03/movies/as-oscar-nominations-near-studios-sharpen-their-focus.html,1199
"A Repeat Win for Kathryn Bigelow, Plus a Few Surprises From New York Film Critics Circle",2012-12-03,Arts,http://carpetbagger.blogs.nytimes.com/2012/12/03/a-repeat-win-for-kathryn-bigelow-plus-a-few-surprises-from-new-york-film-critics-circle/,345
"Ex-Aide to Bin Laden, Vital Witness for U.S., Seeks Sentence",2012-12-05,N.Y. / Region,http://www.nytimes.com/2012/12/05/nyregion/ex-bin-laden-aide-vital-witness-for-us-seeks-sentence.html,606
Museum and Gallery Listings for Dec. 7-13,2012-12-07,Arts,http://www.nytimes.com/2012/12/07/arts/design/museum-and-gallery-listings-for-dec-7-13.html,7094
Hollywood’s Year of Heroine Worship,2012-12-09,Magazine,http://www.nytimes.com/2012/12/09/magazine/hollywoods-year-of-heroine-worship.html,2664
"Bin Laden, Torture and Hollywood",2012-12-09,Opinion,http://www.nytimes.com/2012/12/09/opinion/sunday/bruni-bin-laden-torture-and-hollywood.html,1089
Rumblings for Change in Sudan’s Governing Party,2012-12-09,World,http://www.nytimes.com/2012/12/09/world/africa/rumblings-for-change-within-sudans-governing-party.html,973
'Zero Dark Thirty' Catches Even Cast Members by Surprise,2012-12-10,Arts,http://carpetbagger.blogs.nytimes.com/2012/12/10/zero-dark-thirty-catches-even-cast-members-by-surprise/,505
Plenty of Footage (and Headaches) on the 'Zero Dark Thirty' Shoot,2012-12-11,Arts,http://carpetbagger.blogs.nytimes.com/2012/12/11/plenty-of-footage-and-headaches-on-the-zero-dark-thirty-shoot/,287
A Tale of Two Women,2012-12-12,Opinion,http://www.nytimes.com/2012/12/12/opinion/dowd-a-tale-of-two-women.html,899
Top State Dept. Lawyer Is Leaving,2012-12-12,U.S.,http://thecaucus.blogs.nytimes.com/2012/12/12/top-state-dept-lawyer-is-leaving/,892
A Crowded Red Carpet for Women After Oscar,2012-12-13,Movies,http://www.nytimes.com/2012/12/13/movies/awardsseason/for-the-oscars-vying-for-one-best-actress-slot.html,1325
Portrayal of C.I.A. Torture in Bin Laden Film Reopens a Debate,2012-12-13,U.S.,http://www.nytimes.com/2012/12/13/us/zero-dark-thirty-torture-scenes-reopen-debate.html,1167
The Early Word: The Fed,2012-12-13,U.S.,http://thecaucus.blogs.nytimes.com/2012/12/13/the-early-word-the-fed-2/,403
"The Breakfast Meeting: Debating Torture in 'Zero Dark Thirty,' and a Food Blogger Breaks Out",2012-12-13,Business,http://mediadecoder.blogs.nytimes.com/2012/12/13/the-breakfast-meeting-debating-torture-in-zero-dark-thirty-and-a-food-blogger-breaks-out/,756
Portrayal of C.I.A Torture in Bin Laden Film Renews Debate,2012-12-13,World,http://atwar.blogs.nytimes.com/2012/12/13/portrayal-of-c-i-a-torture-in-bin-laden-film-renews-debate/,93
TimesCast Politics:  Both Sides Still Apart on a Fiscal Deal,2012-12-13,U.S.,http://thecaucus.blogs.nytimes.com/2012/12/13/timescast-politics-both-sides-still-apart-on-a-fiscal-deal/,114
Museum and Gallery Listings for Dec. 14-20,2012-12-14,Arts,http://www.nytimes.com/2012/12/14/arts/design/museum-and-gallery-listings-for-dec-14-20.html,7679
The G.O.P.’s Existential Crisis,2012-12-14,Opinion,http://www.nytimes.com/2012/12/14/opinion/krugman-the-gops-existential-crisis.html,810
Sweeping Torture Under the Rug,2012-12-14,Opinion,http://takingnote.blogs.nytimes.com/2012/12/14/sweeping-torture-under-the-rug/,648
25 Favorites From a Year When 10 Aren’t Enough,2012-12-16,Movies,http://www.nytimes.com/2012/12/16/movies/a-o-scotts-25-best-films-of-2012.html,1249
The Year of the Body Vulnerable,2012-12-16,Movies,http://www.nytimes.com/2012/12/16/movies/lincoln-and-amour-top-stephen-holdens-best-of-list.html,1256
Obama Expected to Name Kerry as Secretary of State,2012-12-17,U.S.,http://www.nytimes.com/2012/12/17/us/politics/obama-expected-to-name-kerry-as-secretary-of-state.html,978
"In Sign of Normalization, Pentagon to Reimburse Pakistan $688 Million",2012-12-18,World,http://www.nytimes.com/2012/12/18/world/asia/pentagon-to-reimburse-pakistan-688-million.html,1000
Gunmen in Pakistan Kill Women Who Were Giving Children Polio Vaccines,2012-12-19,World,http://www.nytimes.com/2012/12/19/world/asia/attackers-in-pakistan-kill-anti-polio-workers.html,1066
Racing Pulses Before and After ‘Zero Dark Thirty' Screening,2012-12-20,Fashion & Style,http://www.nytimes.com/2012/12/20/fashion/racing-pulses-before-and-after-a-film-screening-scene-city.html,523
Senators Say Torture Scenes in Movie on Bin Laden Hunt Are Misleading,2012-12-20,U.S.,http://www.nytimes.com/2012/12/20/us/senators-say-zero-dark-thirty-torture-scenes-are-misleading.html,333
"The Breakfast Meeting: Senators Criticize 'Zero Dark Thirty,' and Filming Assange",2012-12-20,Business,http://mediadecoder.blogs.nytimes.com/2012/12/20/the-breakfast-meeting-hollywood-adapts-to-gun-violence-and-senators-criticize-zero-dark-thirty/,477
Movie Listings for Dec. 21-27,2012-12-21,Movies,http://www.nytimes.com/2012/12/21/movies/movie-listings-for-dec-21-27.html,2978
Museum and Gallery Listings for Dec. 21-27,2012-12-21,Arts,http://www.nytimes.com/2012/12/21/arts/design/museum-and-gallery-listings-for-dec-21-27.html,7953
Torture and the Hunt for Bin Laden,2012-12-21,Opinion,http://www.nytimes.com/2012/12/21/opinion/torture-and-the-hunt-for-bin-laden.html,549
Acting C.I.A. Director Disputes Depiction of Torture in 'Zero Dark Thirty',2012-12-21,,http://thelede.blogs.nytimes.com/2012/12/21/acting-c-i-a-director-disputes-depiction-of-torture-in-zero-dark-thirty/,535
"Even in Disarray, G.O.P. Has Power to Constrain Obama",2012-12-22,U.S.,http://www.nytimes.com/2012/12/22/us/politics/even-after-victory-president-remains-constrained-by-gop.html,970
Beltway Stop in the Oscar Race,2012-12-22,Movies,http://www.nytimes.com/2012/12/22/movies/awardsseason/dc-journey-for-lincoln-zero-dark-thirty-and-argo.html,1164
