headline,date,section,url,word_count
Prosecutors Are Wrapping Up Case Against Padilla; Arresting Agents Testify,2007-07-13,U.S.,http://www.nytimes.com/2007/07/13/us/nationalspecial3/13padilla.html,840
"Bush Distorts Qaeda Links, Critics Assert",2007-07-13,World,http://www.nytimes.com/2007/07/13/world/middleeast/13qaeda.html,1150
A Firm Bush Tells Congress Not to Dictate War Policy,2007-07-13,Washington,http://www.nytimes.com/2007/07/13/washington/13policy.html,1398
Radicalism Among Muslim Professionals Worries Many,2007-07-14,World,http://www.nytimes.com/2007/07/14/world/middleeast/14doctors.html,1144
Don’t Laugh at Michael Chertoff,2007-07-15,Opinion,http://www.nytimes.com/2007/07/15/opinion/15rich.html,1527
A Life of Unrest,2007-07-15,Magazine,http://www.nytimes.com/2007/07/15/magazine/15HAMAS-t.html,5301
U.S. General Says Troops Need Time to Succeed,2007-07-15,World,http://www.nytimes.com/2007/07/15/world/middleeast/16cnd-commander.html,1180
Bush Aides See Failure in Fight With Al Qaeda in Pakistan,2007-07-17,Washington,http://www.nytimes.com/2007/07/17/washington/17cnd-terror.html,1075
"Hey, W! Bin Laden (Still) Determined to Strike in U.S.",2007-07-18,Opinion,http://www.nytimes.com/2007/07/18/opinion/18dowd.html,773
"6 Years After 9/11, the Same Threat",2007-07-18,Washington,http://www.nytimes.com/2007/07/18/washington/18assess.html,1062
The Politics of Fear,2007-07-18,Opinion,http://www.nytimes.com/2007/07/18/opinion/18wed1.html,548
Bush Aides See Failure in Fight With Al Qaeda in Pakistan,2007-07-18,Washington,http://www.nytimes.com/2007/07/18/washington/18intel.html,1079
U.S. Says Insurgent Leader It Couldn’t Find Never Was,2007-07-18,World,http://www.nytimes.com/2007/07/18/world/middleeast/18cnd-baghdadi.html,1059
'This One Is Extra Creepy',2007-07-18,Week In Review,http://laughlines.blogs.nytimes.com/2007/07/18/mono-david-letterman-716/,215
U.S. Says Insurgent Leader It Couldn’t Find Never Was,2007-07-19,World,http://www.nytimes.com/2007/07/19/world/middleeast/19baghdadi.html,1051
Pakistani Wife Embodies Cause of ‘Disappeared’,2007-07-19,World,http://www.nytimes.com/2007/07/19/world/asia/19missing.html,1301
"Sunday's Breakfast Menu, July 22",2007-07-21,U.S.,http://thecaucus.blogs.nytimes.com/2007/07/21/sundays-breakfast-menu-july-22/,334
Laugh Lines: Jay Leno and David Letterman,2007-07-22,Week in Review,http://www.nytimes.com/2007/07/22/weekinreview/22laugh.html,265
Al Qaeda Threatens; U.S. Frets,2007-07-22,Week in Review,http://www.nytimes.com/2007/07/22/weekinreview/22mazzetti.html,1286
Pakistan Rejects Talk of U.S. Action,2007-07-22,World,http://www.nytimes.com/2007/07/22/world/asia/22cnd-policy.html,878
Laugh Lines,2007-07-22,Week in Review,http://query.nytimes.com/gst/fullpage.html?res=9B02E1DD1531F931A15754C0A9619C8B63,264
"Sunday Sampler Platter, July 22",2007-07-22,U.S.,http://thecaucus.blogs.nytimes.com/2007/07/22/sunday-sampler-platter-july-22/,922
Bush Insists Al Qaeda in Iraq Threatens U.S.,2007-07-24,Washington,http://www.nytimes.com/2007/07/24/washington/24cnd-prexy.html,937
Global Poll Finds Optimism in Developing World,2007-07-24,World,http://www.nytimes.com/2007/07/24/world/24cnd-ihtpoll.html,1046
President Links Qaeda of Iraq to Qaeda of 9/11,2007-07-25,Washington,http://www.nytimes.com/2007/07/25/washington/25prexy.html,982
Who Really Took Over During That Colonoscopy,2007-07-29,Opinion,http://www.nytimes.com/2007/07/29/opinion/29rich.html,1540
Other Voices: Al Qaeda and the Enemies in Iraq,2007-07-29,Opinion,http://www.nytimes.com/2007/07/29/opinion/29pubedlets.html,1379
Nominees for Joint Chiefs Are Questioned on Iraq,2007-07-31,Washington,http://www.nytimes.com/2007/07/31/washington/31cnd-military.html,815
Joint Chiefs Nominee Questioned on Iraq,2007-08-01,Washington,http://www.nytimes.com/2007/08/01/washington/01military.html,829
Obama on the Use of Nuclear Weapons,2007-08-02,U.S.,http://thecaucus.blogs.nytimes.com/2007/08/02/obama-says-use-of-nuclear-weapons-off-the-table/,205
Nuclear Weapons Comment Puts Obama on the Defensive,2007-08-03,U.S.,http://www.nytimes.com/2007/08/03/us/politics/03elect.html,497
Fate of 5 in U.S. Prisons Weighs on Cubans’ Minds,2007-08-05,World,http://www.nytimes.com/2007/08/05/world/americas/05cuba.html,1413
The Republicans Candidate Debate ,2007-08-05,U.S.,http://www.nytimes.com/2007/08/05/us/politics/05transcript-debate.html,15142
G.O.P. Candidates See Signs of Progress in Iraq,2007-08-05,U.S.,http://www.nytimes.com/2007/08/05/us/politics/05cnd-debate.html,1306
Presidential Rebound,2007-08-05,Books,http://www.nytimes.com/2007/08/05/books/review/05crowl.html,1293
Sunday Morning Debate Blogging,2007-08-05,U.S.,http://thecaucus.blogs.nytimes.com/2007/08/05/sunday-morning-live-blogging/,1764
"Arts, Briefly",2007-08-06,Arts,http://www.nytimes.com/2007/08/06/arts/06arts.html,1160
‘Jihad: The Musical’ Draws Protests,2007-08-06,Theater,http://www.nytimes.com/2007/08/06/theater/06arts-THEMUSICALDR_BRF.html,168
"In Debate, Republicans Make the Case for Staying in Iraq",2007-08-06,U.S.,http://www.nytimes.com/2007/08/06/us/politics/06debate.html,1072
Afghan President Bringing Bush a Gloomy Report on Security,2007-08-06,World,http://www.nytimes.com/2007/08/06/world/asia/06karzai.html,414
Bush and Afghan President Differ Over Iran’s Role,2007-08-06,Washington,http://www.nytimes.com/2007/08/06/washington/06cnd-karzai.html,607
News Summary,2007-08-06,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=950CE7DD1430F935A3575BC0A9619C8B63,880
Bush Differs With Karzai on Iran,2007-08-07,Washington,http://www.nytimes.com/2007/08/07/washington/07prexy.html,378
Bush Still Wields the Threat of Terrorism,2007-08-07,Washington,http://www.nytimes.com/2007/08/07/washington/07assess.html,944
Britain Asks U.S. to Release 5 From Guantánamo,2007-08-07,World,http://www.nytimes.com/2007/08/07/world/europe/07cnd-gitmo.html,1552
Britain Asks to Take Back 5 Guantánamo Detainees,2007-08-08,World,http://www.nytimes.com/2007/08/08/world/europe/08britain.html,1136
Islamic Finance and Its Critics,2007-08-09,Business Day,http://www.nytimes.com/2007/08/09/business/09trust.html,1707
British Criticize Air Attacks in Afghan Region,2007-08-09,World,http://www.nytimes.com/2007/08/09/world/asia/09casualties.html,1510
Bush Opposes Raising Gas Tax for Bridge Repairs,2007-08-09,Washington,http://www.nytimes.com/2007/08/09/washington/09cnd-bush.html,1037
Bush Rejects Gas Tax as Way to Shore Up Bridges,2007-08-10,Washington,http://www.nytimes.com/2007/08/10/washington/10bush.html,870
"The Week in Comments: Jury Duty, Son of Sam, Two Kisses, a Monkey, Subway Chaos, and More",2007-08-10,N.Y. / Region,http://cityroom.blogs.nytimes.com/2007/08/10/the-week-in-comments-jury-duty-son-of-sam-two-kisses-a-monkey-subway-chaos-and-more/,1564
Pakistani Leader to Attend Afghan Tribal Gathering,2007-08-11,World,http://www.nytimes.com/2007/08/11/world/asia/11afghan.html,828
"Shuffling Off to Crawford, 2007 Edition",2007-08-12,Opinion,http://www.nytimes.com/2007/08/12/opinion/12rich.html,1578
How a ‘Good War’ in Afghanistan Went Bad,2007-08-12,World,http://www.nytimes.com/2007/08/12/world/asia/12afghan.html,5059
3 Germans and a Briton Die in Attacks in Afghanistan,2007-08-16,World,http://www.nytimes.com/2007/08/16/world/asia/16afghan.html,291
Padilla Is Guilty on All Charges in Terror Trial,2007-08-17,U.S.,http://www.nytimes.com/2007/08/17/us/17padilla.html,1240
"Just Live, Baby!",2007-08-19,Sports,http://www.nytimes.com/2007/08/19/sports/playmagazine/0819play-davis.html,5436
Top Gooner,2007-08-19,Sports,http://www.nytimes.com/2007/08/19/sports/playmagazine/0819play-tribe.html,840
"In Afghanistan, a War Gone Sour ... (3 Letters)",2007-08-19,Opinion,http://www.nytimes.com/2007/08/19/opinion/l19afghan.html,616
"Spurning Criticism, Rove Blames Democrats",2007-08-19,U.S.,http://www.nytimes.com/2007/08/19/us/19rove.html,1208
"Rove Talks: If Mistakes Were Made, They Weren’t His",2007-08-20,Washington,http://www.nytimes.com/2007/08/20/washington/20watch.html,631
"The Good War, Still to Be Won",2007-08-20,Opinion,http://www.nytimes.com/2007/08/20/opinion/20mon1.html,561
Take Al Qaeda to Court,2007-08-21,Opinion,http://www.nytimes.com/2007/08/21/opinion/21moore.html,806
"Tenet’s C.I.A. Unprepared for Qaeda Threat, Report Says",2007-08-21,Washington,http://www.nytimes.com/2007/08/21/washington/21cnd-cia.html,761
Transcript of President Bush’s Speech at the Veterans of Foreign Wars Convention,2007-08-22,Washington,http://www.nytimes.com/2007/08/22/washington/w23policytext.html,5267
"‘Free Iraq’ Is Within Reach, Bush Declares",2007-08-23,Washington,http://www.nytimes.com/2007/08/23/washington/23policy.html,1390
The C.I.A. Report,2007-08-23,Opinion,http://www.nytimes.com/2007/08/23/opinion/23thu1.html,628
Swift-Boated by bin Laden,2007-08-26,Opinion,http://www.nytimes.com/2007/08/26/opinion/26friedman.html,787
"Grace Paley, a Loud Voice",2007-08-26,Week in Review,http://www.nytimes.com/2007/08/26/weekinreview/26read.html,587
Bush Warns U.S. Withdrawal From Iraq Would Destabilize Mideast,2007-08-28,Washington,http://www.nytimes.com/2007/08/28/washington/28cnd-policy.html,619
Bin Laden vs. Bush in a P.R. War: Who’d Win? (5 Letters),2007-08-29,Opinion,http://www.nytimes.com/2007/08/29/opinion/l29friedman.html,654
Critics Ignored Record of a Muslim Principal,2007-08-29,Education,http://www.nytimes.com/2007/08/29/education/29education.html,1103
Bush Cites Nuclear Risk of Leaving Iraq,2007-08-29,Washington,http://www.nytimes.com/2007/08/29/washington/29prexy.html,795
"Pakistani Leader to Exit Army Job, His Rival Reports",2007-08-30,World,http://www.nytimes.com/2007/08/30/world/asia/30pakistan.html,1308
Warnings About bin Laden (1 Letter),2007-08-30,Opinion,http://www.nytimes.com/2007/08/30/opinion/lweb30cia.html,173
Airport Scrutiny of Headgear Raises Bias Claims From Sikhs,2007-08-30,U.S.,http://www.nytimes.com/2007/08/30/us/nationalspecial3/30sikh.html,600
Pakistan Leader Says Deal Not Set,2007-08-30,World,http://www.nytimes.com/2007/08/30/world/asia/30cnd-pakistan.html,1398
"Arts, Briefly",2007-08-31,Arts,http://www.nytimes.com/2007/08/31/arts/31arts.html,1003
Christian-Muslim Mix In Art stirs Furor In Australia,2007-08-31,Movies; Arts,http://query.nytimes.com/gst/fullpage.html?res=9F0CE2D8173CF932A0575BC0A9619C8B63,165
The Former-Insurgent Counterinsurgency,2007-09-02,Magazine,http://www.nytimes.com/2007/09/02/magazine/02iraq-t.html,6301
Not Credible on bin Laden (1 Letter),2007-09-02,Opinion,http://www.nytimes.com/2007/09/02/opinion/lweb02friedman.html,109
Little-Noticed 9/11 Lawsuits Will Go to Trial,2007-09-04,N.Y. / Region,http://www.nytimes.com/2007/09/04/nyregion/04cases.html,1656
You Can't Do That at the APEC Summit,2007-09-06,,http://thelede.blogs.nytimes.com/2007/09/06/you-cant-do-that-at-the-apec-summit/,226
Time to Take a Stand,2007-09-07,Opinion,http://www.nytimes.com/2007/09/07/opinion/07krugman.html,809
"In Plot Suspect, Germany Sees Familiar Face",2007-09-07,World,http://www.nytimes.com/2007/09/07/world/europe/07fritz.html,1334
Petraeus Calls Iraq War ‘Exceedingly Complex’,2007-09-07,World,http://www.nytimes.com/2007/09/07/world/middleeast/07cnd-general.html,567
Bin Laden Video Is Said to Be Near,2007-09-07,World,http://query.nytimes.com/gst/fullpage.html?res=9B07E2DD133AF934A3575AC0A9619C8B63,144
Analyzing Bin Laden's Words and Beard,2007-09-07,,http://thelede.blogs.nytimes.com/2007/09/07/analyzing-bin-ladens-words-and-beard/,539
Rice’s Legacy (2 Letters),2007-09-08,Opinion,http://www.nytimes.com/2007/09/08/opinion/lweb08rice.html,164
Bin Laden Releases Video as C.I.A. Issues Warning,2007-09-08,World,http://www.nytimes.com/2007/09/08/world/08hayden.html,538
News Summary,2007-09-08,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9C04E6D6163FF93BA3575AC0A9619C8B63,632
"Sunday's Breakfast Menu, Sept. 9",2007-09-08,U.S.,http://thecaucus.blogs.nytimes.com/2007/09/08/sundays-breakfast-menu-sept-9/,271
Old School Inanity,2007-09-09,Opinion,http://www.nytimes.com/2007/09/09/opinion/09dowd.html,831
Enemies List,2007-09-09,Books,http://www.nytimes.com/2007/09/09/books/review/Beinart-t.html,1225
America’s Mayor Goes to America,2007-09-09,Magazine,http://www.nytimes.com/2007/09/09/magazine/09Giuliani-t.html,8264
"Bush Irks Australians, but They Can’t Look Away",2007-09-09,World,http://www.nytimes.com/2007/09/09/world/asia/09prexy.html,1008
Paperback Row,2007-09-09,Books,http://www.nytimes.com/2007/09/09/books/review/0909bb-paperback.html,699
War at Home: Sunday Sampler Platter,2007-09-09,U.S.,http://thecaucus.blogs.nytimes.com/2007/09/09/war-at-home-sunday-sampler-platter/,981
They’re Old Friends With a New Nightly Dynamic,2007-09-10,Arts,http://www.nytimes.com/2007/09/10/arts/television/10loca.html,1015
"At CNN, No Reuters, or bin Laden",2007-09-10,Business Day,http://www.nytimes.com/2007/09/10/business/media/10cnn.html,345
Europeans Get Terror Training Inside Pakistan,2007-09-10,World,http://www.nytimes.com/2007/09/10/world/europe/10germany.html,1483
'Get the Lead Out',2007-09-10,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/10/funny-racket/,565
Political Fault Line Is Emphasized by Timing of Hearings,2007-09-11,Washington,http://www.nytimes.com/2007/09/11/washington/11scene.html,985
Army Captures Cartel Leader in Colombia,2007-09-11,World,http://www.nytimes.com/2007/09/11/world/americas/11colombia.html,352
Jihad Leader in Lebanon May Be Alive,2007-09-11,World,http://www.nytimes.com/2007/09/11/world/middleeast/11lebanon.html,387
New U.S. Law Credited in Arrests Abroad,2007-09-11,Washington,http://www.nytimes.com/2007/09/11/washington/11terror.html,980
A General Asks for More Time in Iraq ,2007-09-11,Opinion,http://www.nytimes.com/2007/09/11/opinion/l11iraq.html,935
Bin Laden Appears in 9/11 Video From Al Qaeda,2007-09-11,,http://thelede.blogs.nytimes.com/2007/09/11/bin-laden-appears-in-911-video-from-al-qaeda/,471
"Watching the Iraq Hearings, Day 2",2007-09-11,,http://thelede.blogs.nytimes.com/2007/09/11/watching-the-iraq-hearings-day-2/,4474
'Pencil Me In For the 2009 Summer Olympics',2007-09-11,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/11/pencil-me-in-for-the-2009-summer-olympics/,230
'He Loves to Fly and It Shows',2007-09-11,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/11/who-should-i-call-for-my-fashion-makeover/,562
'General Petraeus Thought It Went Quite Well',2007-09-11,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/11/general-petraeus-thought-it-went-quite-well/,184
"Blogtalk: 9/11 Air, Moynihan Station, Useful Idiots, Drudge and a Giant Rat",2007-09-11,N.Y. / Region,http://cityroom.blogs.nytimes.com/2007/09/11/blogtalk-911-air-moynihan-station-useful-idiots-drudge-and-a-giant-rat/,156
"90th Floor Frozen, Even as Ground Zero Changes",2007-09-12,N.Y. / Region,http://www.nytimes.com/2007/09/12/nyregion/12about.html,1118
'He's Now Running Third in Iowa',2007-09-12,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/12/hes-now-running-third-in-iowa/,750
The War on the Trail,2007-09-12,U.S.,http://thecaucus.blogs.nytimes.com/2007/09/12/the-war-on-the-trail/,653
Sleepwalking in September,2007-09-13,Opinion,http://www.nytimes.com/2007/09/13/opinion/13collins.html,837
U.S. Official in Pakistan for Talks,2007-09-13,World,http://www.nytimes.com/2007/09/13/world/asia/13pakistan.html,901
'Russians Going Green',2007-09-13,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/13/russians-going-green/,829
'He Could Lose His Cave',2007-09-14,Week In Review,http://laughlines.blogs.nytimes.com/2007/09/14/he-could-lose-his-cave/,712
Will the Democrats Betray Us?,2007-09-16,Opinion,http://www.nytimes.com/2007/09/16/opinion/16rich.html,1548
"Laugh Lines: Jay Leno, David Letterman and Conan O’Brien",2007-09-16,Week in Review,http://www.nytimes.com/2007/09/16/weekinreview/16laugh.html,247
Terror Battle Puts Denmark on Front Line,2007-09-17,World,http://www.nytimes.com/2007/09/17/world/europe/17cnd-denmark.html,1592
New Terrorism Case Confirms That Denmark Is a Target,2007-09-17,World,http://www.nytimes.com/2007/09/17/world/europe/17denmark.html,1507
Eritreans Deny American Accusations of Terrorist Ties,2007-09-18,World,http://www.nytimes.com/2007/09/18/world/africa/18eritrea.html,963
Big Terror Trial Shaped Views of Justice Pick,2007-09-20,Washington,http://www.nytimes.com/2007/09/20/washington/20trial.html,1400
Bin Laden Plays to Pakistan,2007-09-20,Opinion,http://opinionator.blogs.nytimes.com/2007/09/20/bin-laden-plays-to-pakistan/,399
Musharraf Gets Another Critic: Bin Laden,2007-09-20,,http://thelede.blogs.nytimes.com/2007/09/20/musharraf-gets-another-critic-bin-laden/,235
"Bin Laden, on Tape, Urges Pakistanis to Oust Musharraf",2007-09-21,World,http://www.nytimes.com/2007/09/21/world/asia/21qaeda.html,157
"In 9/11 Chaos, Giuliani Forged a Lasting Image",2007-09-21,U.S.,http://www.nytimes.com/2007/09/21/us/politics/21giuliani.html,2774
The College Bubble,2007-09-24,Sunday Magazine,http://essay.blogs.nytimes.com/2007/09/24/the-college-bubble/,673
Was Bin Laden Using Musharraf?,2007-09-24,,http://thelede.blogs.nytimes.com/2007/09/24/was-bin-laden-using-musharraf/,454
Bill Clinton Questions Obama's Experience,2007-09-28,U.S.,http://thecaucus.blogs.nytimes.com/2007/09/28/bill-clinton-obamas-not-ready-to-run/,661
Israeli Official Joins Fight Over Palestinian Image,2007-10-03,,http://thelede.blogs.nytimes.com/2007/10/03/israeli-official-joins-fight-over-palestinian-image/,731
"Spitzer Relishes Fight on License Policy, but Some Democrats Worry",2007-10-04,N.Y. / Region,http://www.nytimes.com/2007/10/04/nyregion/04spitzer.html,1027
"Immigration, Black Sheep and Swiss Rage",2007-10-08,World,http://www.nytimes.com/2007/10/08/world/europe/08swiss.html,1366
Gas Leak Caused Harlem Apartment Explosion,2007-10-08,N.Y. / Region,http://cityroom.blogs.nytimes.com/2007/10/08/gas-leak-caused-harlem-apartment-explosion/,1363
Talk to the Newsroom: <br>Associate Managing Editor Charles Strum,2007-10-08,Business Day,http://www.nytimes.com/2007/10/08/business/media/15asktheeditors.html,11484
Qaeda Monitor Blasts Administration for Leak,2007-10-09,,http://thelede.blogs.nytimes.com/2007/10/09/qaeda-monitor-blasts-administration-for-leak/,550
Live-Blogging the Republican Debate,2007-10-09,U.S.,http://thecaucus.blogs.nytimes.com/2007/10/09/live-blogging-the-republican-debate/,4515
Home Court Advantage,2007-10-11,Opinion,http://www.nytimes.com/2007/10/11/opinion/11lipstadt.html,696
Macho Security State,2007-10-14,Books,http://www.nytimes.com/2007/10/14/books/review/Leonard-t.html,1207
Portable Halls of Justice Are Rising in Guantánamo,2007-10-14,U.S.,http://www.nytimes.com/2007/10/14/us/14gitmo.html,1245
Gore Derangement Syndrome,2007-10-15,Opinion,http://www.nytimes.com/2007/10/15/opinion/15krugman.html,806
An Internet Jihad Aims at U.S. Viewers,2007-10-15,U.S.,http://www.nytimes.com/2007/10/15/us/15net.html,2326
D.M.V. Chief Is Pressed to Defend Plan to Give Licenses to Illegal Immigrants,2007-10-16,N.Y. / Region,http://www.nytimes.com/2007/10/16/nyregion/16license.html,908
Senate Deal on Immunity for Phone Companies,2007-10-18,Washington,http://www.nytimes.com/2007/10/18/washington/18nsa.html,894
What to Do About Pixels of Hate,2007-10-21,Week in Review,http://www.nytimes.com/2007/10/21/weekinreview/21moss.html,1056
"In Pakistan Quandary, U.S.  Reviews Stance",2007-10-21,World,http://www.nytimes.com/2007/10/21/world/asia/21musharraf.html,1507
Sorting Out Pakistan’s Many Struggles,2007-10-21,Week in Review,http://www.nytimes.com/2007/10/21/weekinreview/21marsh.html,1107
Bush Requests $46 Billion for Wars,2007-10-22,Washington,http://www.nytimes.com/2007/10/22/washington/22cnd-prexy.html,456
‘The Terror Dream’,2007-10-22,Books,http://www.nytimes.com/2007/10/22/books/23kaku-1st-chapter.html,5444
"Bin Laden Tape, Drop in Iraq Violence",2007-10-22,,http://thelede.blogs.nytimes.com/2007/10/22/bin-laden-tape-drop-in-iraq-violence/,396
Iraqi Journalist Reported Missing After Driver’s Body Found,2007-10-23,World,http://www.nytimes.com/2007/10/23/world/middleeast/23iraq.html,659
The Early Word: Spouses in the Spotlight,2007-10-23,U.S.,http://thecaucus.blogs.nytimes.com/2007/10/23/the-early-word-spouses-in-the-spotlight/,1157
Romney Makes Obama-Osama Gaffe,2007-10-23,U.S.,http://thecaucus.blogs.nytimes.com/2007/10/23/romney-makes-obama-osama-gaffe/,418
"Helicopter Fire Kills Iraqis, Days After Sadr City Battle",2007-10-24,World,http://www.nytimes.com/2007/10/24/world/middleeast/24iraq.html,696
Romney’s Slip of Tongue Blurs Osama and Obama,2007-10-24,U.S.,http://www.nytimes.com/2007/10/24/us/politics/24romney.html,323
"Romney, Realized",2007-10-24,Opinion,http://opinionator.blogs.nytimes.com/2007/10/24/romney-realized/,275
Recognizing Our Limits,2007-10-25,Opinion,http://www.nytimes.com/2007/10/25/opinion/l25cohen.html,214
Letters: Iraq Numbers,2007-10-27,Opinion,http://publiceditor.blogs.nytimes.com/2007/10/27/letters-iraq-numbers/,1257
"To Know Contractors, Know Government",2007-10-28,Business Day,http://www.nytimes.com/2007/10/28/business/28view.html,956
"Would a Divided Iraq Stand, or Fall?",2007-10-28,Opinion,http://www.nytimes.com/2007/10/28/opinion/l28iraq.html,572
Spies Do a Huge Volume of Work in Invisible Ink,2007-10-28,Week in Review,http://www.nytimes.com/2007/10/28/weekinreview/28shane.html,804
On the Road: A Week With 'Values' Voters,2007-10-28,U.S.,http://thecaucus.blogs.nytimes.com/2007/10/28/on-the-road-a-week-with-values-voters/,2247
Fearing Fear Itself,2007-10-29,Opinion,http://www.nytimes.com/2007/10/29/opinion/29krugman.html,813
Return to Bamiyan,2007-10-29,Opinion,http://www.nytimes.com/2007/10/29/opinion/29cohen.html,788
Petraeus Says U.S. Seeking Calm in North,2007-10-29,World,http://www.nytimes.com/2007/10/29/world/middleeast/29iraq.html,817
The Democratic Debate on MSNBC,2007-10-30,U.S.,http://www.nytimes.com/2007/10/30/us/politics/30debate-transcript.html,21124
Rebel Unity Is Scarce at the Darfur Talks in Libya,2007-10-31,World,http://www.nytimes.com/2007/10/31/world/africa/31darfur.html,1072
Seizing the Slide in Iraq Violence,2007-10-31,,http://thelede.blogs.nytimes.com/2007/10/31/seizing-the-slide-in-iraq-violence/,359
Bush&#8217;s Note to Congress: &#8216;We&#8217;re at War&#8217;,2007-11-01,Washington,http://www.nytimes.com/2007/11/01/washington/01cnd-bush.html,677
'I Sing Gooder Than Him',2007-11-01,Week In Review,http://laughlines.blogs.nytimes.com/2007/11/01/i-sing-gooder-than-him/,299
"Hail, the Conquered Hero",2007-11-02,Opinion,http://opinionator.blogs.nytimes.com/2007/11/02/hail-the-conquered-hero/,1301
Missile Kills 5 in Northwest Pakistan; U.S. Denies Attack,2007-11-03,World,http://www.nytimes.com/2007/11/03/world/asia/03drone.html,297
"In Land of Spitzer, a Vile Season of Frost and Fury",2007-11-04,N.Y. / Region,http://www.nytimes.com/2007/11/04/nyregion/04feud.html,1174
Musharraf Leaves White House in Lurch,2007-11-04,World,http://www.nytimes.com/2007/11/04/world/asia/04assess.html,963
Presidential Politics Have Shifted Already,2007-11-04,U.S.,http://www.nytimes.com/2007/11/04/us/politics/04vote-web.html,3587
Sunday Sampler Platter: Pakistan,2007-11-04,U.S.,http://thecaucus.blogs.nytimes.com/2007/11/04/sunday-sampler-platter-pakistan/,1159
U.S. Is Likely to Continue Aid to Pakistan,2007-11-05,Washington,http://www.nytimes.com/2007/11/05/washington/05diplo.html,1187
U.S. Is Likely to Continue Aid to Pakistan,2007-11-05,World,http://www.nytimes.com/2007/11/05/world/asia/06diplo.html,1460
Musharraf’s Martial Plan,2007-11-07,Opinion,http://www.nytimes.com/2007/11/07/opinion/07bhutto.html,631
Gathering Storm,2007-11-08,Opinion,http://www.nytimes.com/2007/11/08/opinion/08thu2.html,535
"Absolve My Wife, Please",2007-11-09,Opinion,http://opinionator.blogs.nytimes.com/2007/11/09/absolve-my-wife-please/,241
The Coup at Home,2007-11-11,Opinion,http://www.nytimes.com/2007/11/11/opinion/11rich.html,1529
"So, What About Those Nukes?",2007-11-11,Week in Review,http://www.nytimes.com/2007/11/11/weekinreview/11sanger.html,1416
Bring the Real World Home,2007-11-12,Opinion,http://www.nytimes.com/2007/11/12/opinion/12cohen.html,807
Spitzer Drops Bid to Offer Licenses More Widely,2007-11-14,N.Y. / Region,http://www.nytimes.com/2007/11/14/nyregion/14cnd-spitzer.html,879
Spitzer: 'The Issue Does Not Disappear',2007-11-14,N.Y. / Region,http://cityroom.blogs.nytimes.com/2007/11/14/spitzer-the-issue-does-not-disappear/,2240
Dropping License Plan Wins Praise for Spitzer,2007-11-15,N.Y. / Region,http://www.nytimes.com/2007/11/15/nyregion/15spitzer.html,853
Panel Drops Immunity From Eavesdropping Bill,2007-11-16,Washington,http://www.nytimes.com/2007/11/16/washington/16nsa.html,710
Artificial Intelligence,2007-11-18,Books,http://www.nytimes.com/2007/11/18/books/review/Dickey-t.html,1172
"Bush Failed to See Musharraf’s Faults, Critics Contend",2007-11-18,Washington,http://www.nytimes.com/2007/11/18/washington/18prexy.html,1314
Homeland Security Adviser Resigns,2007-11-19,Washington,http://www.nytimes.com/2007/11/19/washington/19cnd-townsend.html,579
Limiting Power’s ‘Natural Tendency’,2007-11-21,Opinion,http://www.nytimes.com/2007/11/21/opinion/21wed1.html,1032
"For Edwards, a Marriage Made in Politics That Never Quite Fit",2007-11-21,U.S.,http://www.nytimes.com/2007/11/21/us/politics/21edwards.html,2532
Foreign Fighters in Iraq Are Tied to Allies of U.S.,2007-11-22,World,http://www.nytimes.com/2007/11/22/world/middleeast/22fighters.html,1714
The Case for Illegal Mingling,2007-11-25,Opinion,http://www.nytimes.com/2007/11/25/opinion/25friedman.html,836
Where Boys Grow Up to Be Jihadis,2007-11-25,Magazine,http://www.nytimes.com/2007/11/25/magazine/25tetouan-t.html,11077
"Back in Pakistan, Sharif Condemns Musharraf",2007-11-27,World,http://www.nytimes.com/2007/11/27/world/asia/27pakistan.html,1591
Musharraf Prepares to Drop Army Role,2007-11-28,World,http://www.nytimes.com/2007/11/28/world/asia/28pakistan.html,1630
Will Kennedy's Remarks Hog the Attention in Iowa?,2007-11-29,U.S.,http://thecaucus.blogs.nytimes.com/2007/11/29/rfk-jr-endorses-clinton/,190
Bush Renews Call for Congress to Pass Iraq Financing Bill With No Strings,2007-11-30,Washington,http://www.nytimes.com/2007/11/30/washington/30prexy.html,820
Mock and Load! It's Joke-Huntin' Season.,2007-12-01,Week In Review,http://laughlines.blogs.nytimes.com/2007/12/01/mock-and-load-its-joke-huntin-season/,268
Who’s Afraid of Barack Obama?,2007-12-02,Opinion,http://www.nytimes.com/2007/12/02/opinion/02rich.html,1538
"For Justices, Another Day on Detainees",2007-12-03,Washington,http://www.nytimes.com/2007/12/03/washington/03scotus.html,1440
The Early Word: Iran,2007-12-04,U.S.,http://thecaucus.blogs.nytimes.com/2007/12/04/the-early-word-iran-2/,1927
"The Height of Movie Hype, Starring bin Laden",2007-12-05,,http://thelede.blogs.nytimes.com/2007/12/05/the-height-of-movie-hype-starring-bin-laden/,635
