headline,date,section,url,word_count
European Cell Of Al Qaeda Cited in Killing Of Massoud,2001-12-08,World,http://www.nytimes.com/2001/12/08/world/nation-challenged-tangled-web-european-cell-al-qaeda-cited-killing-massoud.html,974
A Nation Challenged,2001-12-08,New York and Region,http://www.nytimes.com/2001/12/08/nyregion/a-nation-challenged-577570.html,925
"Taliban Leader at Large, American Combat and 2 Dates Joined in Infamy",2001-12-08,World,http://www.nytimes.com/2001/12/08/world/nation-challenged-overview-dec-7-2001-taliban-leader-large-american-combat-2.html,760
U.S. Is Voicing Confidence In a Kabul Administration,2001-12-08,World; Washington,http://www.nytimes.com/2001/12/08/world/nation-challenged-interim-government-us-voicing-confidence-kabul-administration.html,699
Religion Journal; Christianity and Islam Seek Way to Go Forward,2001-12-08,Washington; New York and Region,http://www.nytimes.com/2001/12/08/nyregion/religion-journal-christianity-and-islam-seek-way-to-go-forward.html,887
Pakistan Ended Aid to Taliban Only Hesitantly,2001-12-08,World; Front Page; Washington,http://www.nytimes.com/2001/12/08/world/nation-challenged-supplying-taliban-pakistan-ended-aid-taliban-only-hesitantly.html,2021
The Taliban Exits,2001-12-08,Opinion,http://www.nytimes.com/2001/12/08/opinion/the-taliban-exits.html,411
"For Afghan Clan, a Full Circle Back to Power",2001-12-09,World; Washington,http://www.nytimes.com/2001/12/09/world/nation-challenged-new-government-for-afghan-clan-full-circle-back-power.html,1098
War on Terror Casts Chechen Conflict in a New Light,2001-12-09,World; Washington,http://www.nytimes.com/2001/12/09/world/war-on-terror-casts-chechen-conflict-in-a-new-light.html,1627
Refighting Old Religious Wars in a Miniature Arena,2001-12-09,Arts; Washington,http://www.nytimes.com/2001/12/09/arts/theater-refighting-old-religious-wars-in-a-miniature-arena.html,1682
"Opening a Gateway, Closing In on bin Laden and Setting the Priorities",2001-12-09,World; Washington,http://www.nytimes.com/2001/12/09/world/nation-challenged-overview-dec-8-2001-opening-gateway-closing-bin-laden-setting.html,747
UZBEKS TO ALLOW OPENING OF BRIDGE ON AFGHAN BORDER,2001-12-09,World; Front Page,http://www.nytimes.com/2001/12/09/world/a-nation-challenged-relief-uzbeks-to-allow-opening-of-bridge-on-afghan-border.html,1314
"BEST SELLERS: December 9, 2001",2001-12-09,Arts; Books,http://www.nytimes.com/2001/12/09/books/best-sellers-december-9-2001.html,1267
"Personal Business; In Search of Forever, Shoppers Return to 47th St.",2001-12-09,Business,http://www.nytimes.com/2001/12/09/business/personal-business-in-search-of-forever-shoppers-return-to-47th-st.html,1647
Nuclear Experts in Pakistan May Have Links to Al Qaeda,2001-12-09,World; Front Page; Washington,http://www.nytimes.com/2001/12/09/world/nation-challenged-intelligence-nuclear-experts-pakistan-may-have-links-al-qaeda.html,1747
High Impact,2001-12-09,Magazine,http://www.nytimes.com/2001/12/09/magazine/the-way-we-live-now-12-9-01-high-impact.html,888
Justice Without Borders,2001-12-09,Magazine,http://www.nytimes.com/2001/12/09/magazine/the-year-in-ideas-a-to-z-justice-without-borders.html,552
The Hungry Country,2001-12-09,Opinion,http://www.nytimes.com/2001/12/09/opinion/the-hungry-country.html,545
What the Muslim World Is Watching,2001-12-09,Magazine; Opinion,http://www.nytimes.com/2001/12/09/magazine/l-what-the-muslim-world-is-watching-488712.html,73
Word for Word/Jihad Lit; Beware of Hidden Enemies And Their Wolves and Foxes,2001-12-09,Books; Week in Review,http://www.nytimes.com/2001/12/09/weekinreview/word-for-word-jihad-lit-beware-of-hidden-enemies-and-their-wolves-and-foxes.html,1535
"Shifting Fronts, Rising Danger: The Afghanistan War Evolves",2001-12-09,World; Front Page; Washington,http://www.nytimes.com/2001/12/09/world/a-nation-challenged-shifting-fronts-rising-danger-the-afghanistan-war-evolves.html,3678
"Somali Bantu, Trapped in Kenya, Seek a Home",2001-12-09,World,http://www.nytimes.com/2001/12/09/world/somali-bantu-trapped-in-kenya-seek-a-home.html,924
Radicalism: Is the Devil in the Demographics?,2001-12-09,Week in Review,http://www.nytimes.com/2001/12/09/weekinreview/radicalism-is-the-devil-in-the-demographics.html,1088
INSIDE,2001-12-09,Front Page; New York and Region,http://www.nytimes.com/2001/12/09/nyregion/inside-590240.html,68
German Chancellor Shores Up His Shaky Coalition,2001-12-09,World,http://www.nytimes.com/2001/12/09/world/german-chancellor-shores-up-his-shaky-coalition.html,970
December 2-8; FRONT LINES,2001-12-09,Week in Review,http://www.nytimes.com/2001/12/09/weekinreview/december-2-8-front-lines.html,927
"'Very Safe' Qaeda Caves Hard to Hit, Fighters Say",2001-12-10,World; Washington,http://www.nytimes.com/2001/12/10/world/a-nation-challenged-the-mountains-very-safe-qaeda-caves-hard-to-hit-fighters-say.html,1105
TALIBAN GIVE WAY IN FINAL PROVINCE WHERE THEY RULED,2001-12-10,World; Front Page; Washington,http://www.nytimes.com/2001/12/10/world/nation-challenged-ground-war-taliban-give-way-final-province-where-they-ruled.html,1355
Another Tape Ties bin Laden To Hijackings,2001-12-10,World; Washington,http://www.nytimes.com/2001/12/10/world/a-nation-challenged-the-evidence-another-tape-ties-bin-laden-to-hijackings.html,822
"Saudi Minister Asserts That bin Laden Is a 'Tool' of Al Qaeda, Not Its Mastermind",2001-12-10,World,http://www.nytimes.com/2001/12/10/world/nation-challenged-network-saudi-minister-asserts-that-bin-laden-tool-al-qaeda.html,893
"Terror Money Hard to Block, Officials Find",2001-12-10,World; Front Page; Washington,http://www.nytimes.com/2001/12/10/world/a-nation-challenged-the-money-terror-money-hard-to-block-officials-find.html,2904
"Bin Laden on Camera, Signs of Cooperation and Costs of Alerts",2001-12-10,World; Washington,http://www.nytimes.com/2001/12/10/world/nation-challenged-overview-dec-9-2001-bin-laden-camera-signs-cooperation-costs.html,750
Hillary Clinton Returns to a National Forum,2001-12-10,Washington; New York and Region,http://www.nytimes.com/2001/12/10/nyregion/hillary-clinton-returns-to-a-national-forum.html,457
"White House Letter; Bush the Commander Is Political Leader, Too",2001-12-10,U.S.; Washington,http://www.nytimes.com/2001/12/10/us/white-house-letter-bush-the-commander-is-political-leader-too.html,908
Official Says Resisting Bill On Terror Puts Britain at Risk,2001-12-10,World,http://www.nytimes.com/2001/12/10/world/official-says-resisting-bill-on-terror-puts-britain-at-risk.html,774
"'Very Safe' Qaeda Caves Hard to Hit, Fighters Say",2001-12-10,World; Washington,http://www.nytimes.com/2001/12/10/world/a-nation-challenged-the-mountains-very-safe-qaeda-caves-hard-to-hit-fighters-say.html,1105
Cities and States Say Confusion and Cost Hamper U.S. Security Drive,2001-12-10,U.S.,http://www.nytimes.com/2001/12/10/us/nation-challenged-domestic-defense-cities-states-say-confusion-cost-hamper-us.html,1783
"TALIBAN DEFEATED, PENTAGON ASSERTS, BUT WAR GOES ON",2001-12-11,World; Front Page; Washington,http://www.nytimes.com/2001/12/11/world/nation-challenged-military-campaign-taliban-defeated-pentagon-asserts-but-war.html,1229
British Are Set To Lead Force That Will Keep Peace in Kabul,2001-12-11,World; Washington,http://www.nytimes.com/2001/12/11/world/british-are-set-to-lead-force-that-will-keep-peace-in-kabul.html,982
The bin Laden Tapes,2001-12-11,Opinion,http://www.nytimes.com/2001/12/11/opinion/the-bin-laden-tapes.html,459
"Food for Refugees, Raids on Caves and the Fate of Taliban Prisoners",2001-12-11,World; Washington,http://www.nytimes.com/2001/12/11/world/nation-challenged-overview-dec-10-2001-food-for-refugees-raids-caves-fate.html,729
A Nation Challenged,2001-12-11,New York and Region,http://www.nytimes.com/2001/12/11/nyregion/a-nation-challenged-613975.html,910
Witnesses Say Many Taliban Died in Custody,2001-12-11,World; Front Page; Washington,http://www.nytimes.com/2001/12/11/world/a-nation-challenged-prisoners-witnesses-say-many-taliban-died-in-custody.html,1080
"North Africans in Europe Said to Preach War, Enlisting Young Immigrants",2001-12-11,World,http://www.nytimes.com/2001/12/11/world/nation-challenged-terror-cells-north-africans-europe-said-preach-war-enlisting.html,1113
Later Video Of bin Laden May Be Public This Week,2001-12-11,World; Washington,http://www.nytimes.com/2001/12/11/world/nation-challenged-evidence-later-video-bin-laden-may-be-public-this-week.html,650
Beijing Asks For the Return Of Any Chinese Among Taliban,2001-12-12,World; Washington,http://www.nytimes.com/2001/12/12/world/nation-challenged-seeking-citizens-beijing-asks-for-return-any-chinese-among.html,349
Britain Ready To Lead Force For the U.N. After the War,2001-12-12,World; Washington,http://www.nytimes.com/2001/12/12/world/nation-challenged-coalition-britain-ready-lead-force-for-un-after-war.html,713
Lawyers Say Public Trial Would Make Convicting bin Laden More Difficult,2001-12-12,U.S.,http://www.nytimes.com/2001/12/12/us/nation-challenged-defense-lawyers-say-public-trial-would-make-convicting-bin.html,1097
Pakistan Sends Troops to Border to Prevent bin Laden Escape,2001-12-12,World; Washington,http://www.nytimes.com/2001/12/12/world/nation-challenged-neighbor-pakistan-sends-troops-border-prevent-bin-laden-escape.html,359
AL QAEDA BALKS AT SURRENDER; BIN LADEN IS IN 'SHRINKING AREA',2001-12-12,World; Front Page; Washington,http://www.nytimes.com/2001/12/12/world/nation-challenged-fighting-al-qaeda-balks-surrender-bin-laden-shrinking-area.html,1364
Terrorist From Central Casting Has Hard Lessons to Teach,2001-12-12,U.S.,http://www.nytimes.com/2001/12/12/us/nation-challenged-hollywood-terrorist-central-casting-has-hard-lessons-teach.html,1354
"Closing In on the Caves, Indictment in the U.S., Debate Over Trials",2001-12-12,World; Washington,http://www.nytimes.com/2001/12/12/world/nation-challenged-overview-dec-11-2001-closing-caves-indictment-us-debate-over.html,732
F.B.I. Studies Terrorists' Engineering Expertise,2001-12-12,Technology; U.S.; Washington,http://www.nytimes.com/2001/12/12/us/a-nation-challenged-the-damage-fbi-studies-terrorists-engineering-expertise.html,693
Bin Laden's Laughter,2001-12-12,Opinion,http://www.nytimes.com/2001/12/12/opinion/l-bin-laden-s-laughter-618551.html,107
Interview With bin Laden Makes the Rounds,2001-12-12,World; Washington,http://www.nytimes.com/2001/12/12/world/a-nation-challenged-propaganda-interview-with-bin-laden-makes-the-rounds.html,817
A Nation Challenged,2001-12-12,New York and Region,http://www.nytimes.com/2001/12/12/nyregion/a-nation-challenged-631515.html,1125
Man Held Since August Is Charged With a Role In Sept. 11 Terror Plot,2001-12-12,Front Page; U.S.,http://www.nytimes.com/2001/12/12/us/nation-challenged-government-s-case-man-held-since-august-charged-with-role-sept.html,1274
Public Is Wary But Supportive On Rights Curbs,2001-12-12,Front Page; U.S.,http://www.nytimes.com/2001/12/12/us/a-nation-challenged-attitudes-public-is-wary-but-supportive-on-rights-curbs.html,1568
Indictment Chronicles 'Overt Acts' That It Says Led to Sept. 11 Attacks,2001-12-12,U.S.,http://www.nytimes.com/2001/12/12/us/nation-challenged-indictment-chronicles-overt-acts-that-it-says-led-sept-11.html,2580
Compromise Settles Debate Over Tribunal,2001-12-12,U.S.,http://www.nytimes.com/2001/12/12/us/a-nation-challenged-the-legal-venue-compromise-settles-debate-over-tribunal.html,1248
Terrorism and Justice,2001-12-13,Opinion,http://www.nytimes.com/2001/12/13/opinion/terrorism-and-justice.html,467
"An Elusive bin Laden, Loss of a Bomber, Twin Tower Science",2001-12-13,World; Washington,http://www.nytimes.com/2001/12/13/world/nation-challenged-overview-dec-12-2001-elusive-bin-laden-loss-bomber-twin-tower.html,699
"BOMBS HAVE KILLED 3 QAEDA LEADERS, U.S. NOW BELIEVES",2001-12-13,World; Front Page; Washington,http://www.nytimes.com/2001/12/13/world/nation-challenged-terror-network-bombs-have-killed-3-qaeda-leaders-us-now.html,841
Government's Focus in the First Sept. 11 Trial: Al Qaeda,2001-12-13,U.S.,http://www.nytimes.com/2001/12/13/us/nation-challenged-investigation-government-s-focus-first-sept-11-trial-al-qaeda.html,1119
"Al Qaeda's Leaders May Use Ships to Escape Capture, Intelligence Agencies Warn",2001-12-13,World,http://www.nytimes.com/2001/12/13/world/nation-challenged-hunt-sea-al-qaeda-s-leaders-may-use-ships-escape-capture.html,801
New Deadline Set for Qaeda After Deal on Surrender Fails,2001-12-13,World; Front Page; Washington,http://www.nytimes.com/2001/12/13/world/nation-challenged-battleground-new-deadline-set-for-qaeda-after-deal-surrender.html,1272
U.S. to Use Reward Ads In Hunting Palestinians,2001-12-13,World; Washington,http://www.nytimes.com/2001/12/13/world/us-to-use-reward-ads-in-hunting-palestinians.html,642
A Nation Challenged,2001-12-13,New York and Region,http://www.nytimes.com/2001/12/13/nyregion/a-nation-challenged-651028.html,1074
"Silence, on a Day to Remember the Attacks, Says Much",2001-12-13,World; Washington,http://www.nytimes.com/2001/12/13/world/nation-challenged-saudis-silence-day-remember-attacks-says-much.html,931
Voices Rise in Disgust and Anger at Views of a Gloating bin Laden,2001-12-14,New York and Region,http://www.nytimes.com/2001/12/14/nyregion/nation-challenged-new-york-reaction-voices-rise-disgust-anger-views-gloating-bin.html,974
Suicide Raid in New Delhi; Attackers Among 12 Dead,2001-12-14,World; Front Page; Washington,http://www.nytimes.com/2001/12/14/world/suicide-raid-in-new-delhi-attackers-among-12-dead.html,1236
Many TV Viewers Criticize Smirks and Invocations of Allah,2001-12-14,U.S.,http://www.nytimes.com/2001/12/14/us/nation-challenged-national-reaction-many-tv-viewers-criticize-smirks-invocations.html,1097
"A Glimpse, Guard Down",2001-12-14,World; Front Page,http://www.nytimes.com/2001/12/14/world/a-nation-challenged-the-mastermind-a-glimpse-guard-down.html,1039
A Nation Challenged,2001-12-14,New York and Region,http://www.nytimes.com/2001/12/14/nyregion/a-nation-challenged-668451.html,1123
Milan Prosecutor Seeks More Cooperation From U.S.,2001-12-14,World,http://www.nytimes.com/2001/12/14/world/nation-challenged-investigators-milan-prosecutor-seeks-more-cooperation-us.html,623
Scenes of Rejoicing and Words of Strategy From bin Laden and His Allies,2001-12-14,World,http://www.nytimes.com/2001/12/14/world/nation-challenged-scenes-rejoicing-words-strategy-bin-laden-his-allies.html,1979
Man Named in Terror Conspiracy Ordered to Virginia for Trial,2001-12-14,New York and Region,http://www.nytimes.com/2001/12/14/nyregion/nation-challenged-detainees-man-named-terror-conspiracy-ordered-virginia-for.html,821
Big Networks Clear the Decks For Coverage And Comment,2001-12-14,World,http://www.nytimes.com/2001/12/14/world/nation-challenged-media-big-networks-clear-decks-for-coverage-comment.html,431
Uzbek Dissident Avoiding Jail With Help From Czech Soulmate,2001-12-14,World,http://www.nytimes.com/2001/12/14/world/uzbek-dissident-avoiding-jail-with-help-from-czech-soulmate.html,536
"Where Smugglers Once Roamed, Toothpaste Hardly Squeezes Through",2001-12-14,World,http://www.nytimes.com/2001/12/14/world/nation-challenged-along-border-where-smugglers-once-roamed-toothpaste-hardly.html,981
Bush Offers Arms Talks to China As U.S. Pulls Out of ABM Treaty,2001-12-14,World; Front Page,http://www.nytimes.com/2001/12/14/world/bush-offers-arms-talks-to-china-as-us-pulls-out-of-abm-treaty.html,1189
Portrait of a Terrorist,2001-12-14,Opinion,http://www.nytimes.com/2001/12/14/opinion/portrait-of-a-terrorist.html,473
Emotional First Aid in a Firehouse Culture,2001-12-14,Health; New York and Region,http://www.nytimes.com/2001/12/14/nyregion/a-nation-challenged-the-firefighters-emotional-first-aid-in-a-firehouse-culture.html,1608
"BIN LADEN, ON TAPE, BOASTS OF TRADE CENTER ATTACKS; U.S. SAYS IT PROVES HIS GUILT",2001-12-14,World; Front Page,http://www.nytimes.com/2001/12/14/world/nation-challenged-video-bin-laden-tape-boasts-trade-center-attacks-us-says-it.html,1345
"A Chilling Video, a Siege of bin Laden, an Airport Occupied",2001-12-14,World; Washington,http://www.nytimes.com/2001/12/14/world/nation-challenged-overview-dec-13-2001-chilling-video-siege-bin-laden-airport.html,745
Look at bin Laden Is Unlikely to Change the Minds of Arabs Hostile to U.S.,2001-12-14,World,http://www.nytimes.com/2001/12/14/world/nation-challenged-mideast-reaction-look-bin-laden-unlikely-change-minds-arabs.html,866
ALLIED FORCES SAY THEY'VE CORNERED OSAMA BIN LADEN,2001-12-14,World; Front Page; Washington,http://www.nytimes.com/2001/12/14/world/nation-challenged-combat-allied-forces-say-they-ve-cornered-osama-bin-laden.html,1142
Clerics Named By bin Laden Seen as Posing Little Threat,2001-12-15,World,http://www.nytimes.com/2001/12/15/world/nation-challenged-video-clerics-named-bin-laden-seen-posing-little-threat.html,934
Clerics Named By bin Laden Seen as Posing Little Threat,2001-12-15,World,http://www.nytimes.com/2001/12/15/world/nation-challenged-video-clerics-named-bin-laden-seen-posing-little-threat.html,934
Tape Suggests U.S. Spying Missed Signals,2001-12-15,U.S.,http://www.nytimes.com/2001/12/15/us/a-nation-challenged-the-investigation-tape-suggests-us-spying-missed-signals.html,531
"Bin Laden's Glee, Our Disgust",2001-12-15,Opinion,http://www.nytimes.com/2001/12/15/opinion/l-bin-laden-s-glee-our-disgust-690376.html,141
Some Muslims Say Tape Removes Previous Doubt,2001-12-15,U.S.,http://www.nytimes.com/2001/12/15/us/nation-challenged-muslim-americans-some-muslims-say-tape-removes-previous-doubt.html,842
"Bin Laden's Glee, Our Disgust",2001-12-15,Opinion,http://www.nytimes.com/2001/12/15/opinion/l-bin-laden-s-glee-our-disgust-690341.html,111
Trials and Tribulations,2001-12-15,Opinion,http://www.nytimes.com/2001/12/15/opinion/trials-and-tribulations.html,1406
Marines Set Up Pens For Wave of Prisoners,2001-12-15,World; Washington,http://www.nytimes.com/2001/12/15/world/a-nation-challenged-expected-captives-marines-set-up-pens-for-wave-of-prisoners.html,975
U.S.-BRITISH FORCE ON THE FRONT LINE IN AFGHAN ATTACK,2001-12-15,World; Front Page; Washington,http://www.nytimes.com/2001/12/15/world/nation-challenged-fighting-us-british-force-front-line-afghan-attack.html,1478
"Bin Laden's Glee, Our Disgust",2001-12-15,Opinion,http://www.nytimes.com/2001/12/15/opinion/l-bin-laden-s-glee-our-disgust-690392.html,164
Looking for bin Laden: Reading the Signs,2001-12-15,World; Washington,http://www.nytimes.com/2001/12/15/world/a-nation-challenged-intelligence-looking-for-bin-laden-reading-the-signs.html,396
"Containing Al Qaeda, Reviewing Bin Laden, Seeking Aid at Home",2001-12-15,World; Washington,http://www.nytimes.com/2001/12/15/world/nation-challenged-overview-dec-14-2001-containing-al-qaeda-reviewing-bin-laden.html,735
"Bin Laden's Glee, Our Disgust",2001-12-15,Opinion,http://www.nytimes.com/2001/12/15/opinion/l-bin-laden-s-glee-our-disgust-690350.html,118
"Defense Lawyers See Ways To Attack Tape, if Not Win",2001-12-15,U.S.,http://www.nytimes.com/2001/12/15/us/nation-challenged-evidence-defense-lawyers-see-ways-attack-tape-if-not-win.html,1069
GROUP IN PAKISTAN IS BLAMED BY INDIA FOR SUICIDE RAID,2001-12-15,World; Front Page; Washington,http://www.nytimes.com/2001/12/15/world/group-in-pakistan-is-blamed-by-india-for-suicide-raid.html,1185
America's Best Friend,2001-12-15,Opinion,http://www.nytimes.com/2001/12/15/opinion/america-s-best-friend.html,365
U.S. SPREADS WORD OF BIN LADEN TAPE,2001-12-15,World; Front Page; Washington,http://www.nytimes.com/2001/12/15/world/a-nation-challenged-public-relations-us-spreads-word-of-bin-laden-tape.html,1028
Meter Made,2001-12-16,Magazine,http://www.nytimes.com/2001/12/16/magazine/the-way-we-live-now-12-16-01-point-of-purchase-meter-made.html,342
Whatever It Takes,2001-12-16,Magazine; Washington,http://www.nytimes.com/2001/12/16/magazine/whatever-it-takes.html,4537
Ideas & Trends: The Banality of Terror; Dreams of Holy War Over a Quiet Evening,2001-12-16,Washington; Week in Review,http://www.nytimes.com/2001/12/16/weekinreview/ideas-trends-the-banality-of-terror-dreams-of-holy-war-over-a-quiet-evening.html,1163
U.S. Believes It Has Recorded Radio Messages From bin Laden,2001-12-16,World,http://www.nytimes.com/2001/12/16/world/nation-challenged-communications-us-believes-it-has-recorded-radio-messages-bin.html,526
"Conversations/The Long View; 50 Years of Covering War, Looking for Peace and Honoring Law",2001-12-16,Week in Review,http://www.nytimes.com/2001/12/16/weekinreview/conversations-long-view-50-years-covering-war-looking-for-peace-honoring-law.html,1473
TORA BORA ATTACK ADVANCES SLOWLY IN TOUGH FIGHTING,2001-12-16,World; Front Page; Washington,http://www.nytimes.com/2001/12/16/world/a-nation-challenged-military-tora-bora-attack-advances-slowly-in-tough-fighting.html,1405
Spiritual Missile Shield,2001-12-16,Opinion,http://www.nytimes.com/2001/12/16/opinion/spiritual-missile-shield.html,774
Steep Rise in Gun Sales Reflects Post-Attack Fears,2001-12-16,Front Page; New York and Region,http://www.nytimes.com/2001/12/16/nyregion/nation-challenged-personal-security-steep-rise-gun-sales-reflects-post-attack.html,1852
Pakistan Faces Increased U.S. Pressure to Curb Militants,2001-12-16,World; Washington,http://www.nytimes.com/2001/12/16/world/pakistan-faces-increased-us-pressure-to-curb-militants.html,914
U.S. Bombing Continues as Al Qaeda Fighters Talk of Surrender,2001-12-16,World,http://www.nytimes.com/2001/12/16/world/nation-challenged-fighting-us-bombing-continues-al-qaeda-fighters-talk-surrender.html,687
The World; The Morning After Dawns on Moscow,2001-12-16,Washington; Week in Review,http://www.nytimes.com/2001/12/16/weekinreview/the-world-the-morning-after-dawns-on-moscow.html,1318
"In Village Where Civilians Died, Anger Cannot Be Buried",2001-12-16,World,http://www.nytimes.com/2001/12/16/world/nation-challenged-victims-village-where-civilians-died-anger-cannot-be-buried.html,1062
December 9-15; FRONT LINES,2001-12-16,Week in Review,http://www.nytimes.com/2001/12/16/weekinreview/december-9-15-front-lines.html,990
"Al Qaeda's Last Legs, Preparing for Peace, Holiday Shadows",2001-12-16,World,http://www.nytimes.com/2001/12/16/world/nation-challenged-overview-dec-15-2001-al-qaeda-s-last-legs-preparing-for-peace.html,779
A Nation Challenged,2001-12-16,New York and Region,http://www.nytimes.com/2001/12/16/nyregion/a-nation-challenged-702528.html,747
Filipino Troops Plan Rescue of Three Hostages,2001-12-16,World,http://www.nytimes.com/2001/12/16/world/filipino-troops-plan-rescue-of-three-hostages.html,589
"Despite Video, Arabs Remain Suspicious of U.S. War Effort",2001-12-16,World,http://www.nytimes.com/2001/12/16/world/nation-challenged-war-for-opinion-despite-video-arabs-remain-suspicious-us-war.html,754
Afghan Drought Inflicts Its Own Misery,2001-12-16,World,http://www.nytimes.com/2001/12/16/world/a-nation-challenged-climate-afghan-drought-inflicts-its-own-misery.html,1184
Dinner Guest of bin Laden Identified as Saudi Fighter,2001-12-16,World,http://www.nytimes.com/2001/12/16/world/nation-challenged-videotape-dinner-guest-bin-laden-identified-saudi-fighter.html,982
Vanity Foul,2001-12-16,Opinion,http://www.nytimes.com/2001/12/16/opinion/vanity-foul.html,762
Ideas & Trends; Fantasy's Power and Peril,2001-12-16,Movies; Books; Week in Review,http://www.nytimes.com/2001/12/16/weekinreview/ideas-trends-fantasy-s-power-and-peril.html,969
"Heard but Not Seen, a Holiday for Afghans, the Baltimore Connection",2001-12-17,World; Washington,http://www.nytimes.com/2001/12/17/world/nation-challenged-overview-dec-16-2001-heard-but-not-seen-holiday-for-afghans.html,753
"'On a Roll,' But Where?",2001-12-17,World; Front Page,http://www.nytimes.com/2001/12/17/world/a-nation-challenged-policy-on-a-roll-but-where.html,1134
Pakistan Frees 2 Scientists Linked to bin Laden Network,2001-12-17,World,http://www.nytimes.com/2001/12/17/world/nation-challenged-nuclear-secrets-pakistan-frees-2-scientists-linked-bin-laden.html,392
Glimpsing A Twisted Mind,2001-12-17,Opinion,http://www.nytimes.com/2001/12/17/opinion/glimpsing-a-twisted-mind.html,759
"White House Letter; A New, Inclusive Era Of the Holiday Party",2001-12-17,U.S.; Washington,http://www.nytimes.com/2001/12/17/us/white-house-letter-a-new-inclusive-era-of-the-holiday-party.html,896
Rumsfeld Pays Call on Troops And Afghans,2001-12-17,World; Washington,http://www.nytimes.com/2001/12/17/world/a-nation-challenged-the-secretary-rumsfeld-pays-call-on-troops-and-afghans.html,1097
"Al QAEDA ROUTED FROM AFGHANISTAN, U.S. OFFICIALS SAY",2001-12-17,World; Front Page; Washington,http://www.nytimes.com/2001/12/17/world/nation-challenged-military-al-qaeda-routed-afghanistan-us-officials-say.html,1317
A Nation Challenged,2001-12-17,New York and Region,http://www.nytimes.com/2001/12/17/nyregion/a-nation-challenged-711640.html,957
"For Afghan Leader, American Support of Another Sort",2001-12-17,U.S.; Washington,http://www.nytimes.com/2001/12/17/us/nation-challenged-family-for-afghan-leader-american-support-another-sort.html,1148
"AL QAEDA FLEEING TOWARD PAKISTAN, U.S. OFFICIALS SAY",2001-12-18,World; Front Page; Washington,http://www.nytimes.com/2001/12/18/world/a-nation-challenged-the-search-al-qaeda-fleeing-toward-pakistan-us-officials-say.html,1262
A Port Authority Tenure Shadowed by Crisis,2001-12-18,New York and Region,http://www.nytimes.com/2001/12/18/nyregion/a-port-authority-tenure-shadowed-by-crisis.html,1147
A Nation Challenged,2001-12-18,New York and Region,http://www.nytimes.com/2001/12/18/nyregion/a-nation-challenged-725218.html,1138
"One War, Differing Aims",2001-12-18,World; Front Page; Washington,http://www.nytimes.com/2001/12/18/world/a-nation-challenged-war-goals-one-war-differing-aims.html,1123
"Britain to Send Up to 1,500 for Security Force",2001-12-18,World,http://www.nytimes.com/2001/12/18/world/nation-challenged-afghan-peacekeeping-britain-send-up-1500-for-security-force.html,906
The Hunt for Osama bin Laden,2001-12-18,Opinion,http://www.nytimes.com/2001/12/18/opinion/the-hunt-for-osama-bin-laden.html,582
2 Rival Legal Teams for '20th Hijacker' Case,2001-12-18,U.S.,http://www.nytimes.com/2001/12/18/us/a-nation-challenged-the-legal-process-2-rival-legal-teams-for-20th-hijacker-case.html,1287
One Certainty So Far For Captured Fighters: Conditions Are Awful,2001-12-18,World,http://www.nytimes.com/2001/12/18/world/nation-challenged-prisoners-one-certainty-so-far-for-captured-fighters.html,951
U.S.-Based Muslim Charity Raided by NATO in Kosovo,2001-12-18,World,http://www.nytimes.com/2001/12/18/world/nation-challenged-money-trail-us-based-muslim-charity-raided-nato-kosovo.html,789
NEWS SUMMARY,2001-12-18,New York and Region,http://www.nytimes.com/2001/12/18/nyregion/news-summary-724963.html,968
Court Approves Extraditions In Bombings of U.S. Embassies,2001-12-18,World,http://www.nytimes.com/2001/12/18/world/nation-challenged-britain-court-approves-extraditions-bombings-us-embassies.html,670
The Hidden Enemies,2001-12-18,Opinion,http://www.nytimes.com/2001/12/18/opinion/the-hidden-enemies.html,770
"Tora Bora Perp Walk, Fugitives on the Fly, Conflicting War Aims",2001-12-18,World; Washington,http://www.nytimes.com/2001/12/18/world/nation-challenged-overview-dec-17-2001-tora-bora-perp-walk-fugitives-fly.html,726
Many Arabs Nervous About Attack on Iraq,2001-12-18,World; Washington,http://www.nytimes.com/2001/12/18/world/a-nation-challenged-the-other-shoe-many-arabs-nervous-about-attack-on-iraq.html,925
Saudi Prisoner Called a Chief For Al Qaeda,2001-12-18,World,http://www.nytimes.com/2001/12/18/world/a-nation-challenged-a-captive-saudi-prisoner-called-a-chief-for-al-qaeda.html,281
Yemen Troops Shoot It Out With Tribes,2001-12-19,World,http://www.nytimes.com/2001/12/19/world/a-nation-challenged-pursuing-al-qaeda-yemen-troops-shoot-it-out-with-tribes.html,465
"The Terrorism War's Next Phase, Old Feuds in Kabul, Aid on the Way",2001-12-19,World,http://www.nytimes.com/2001/12/19/world/nation-challenged-overview-dec-18-2001-terrorism-war-s-next-phase-old-feuds.html,731
More Tapes Found In Al Qaeda Lairs,2001-12-19,World; Washington,http://www.nytimes.com/2001/12/19/world/a-nation-challenged-more-tapes-found-in-al-qaeda-lairs.html,225
New Leader Is Assured Of Support,2001-12-19,World,http://www.nytimes.com/2001/12/19/world/a-nation-challenged-the-ex-king-new-leader-is-assured-of-support.html,490
"Seeking Intelligence Trove, F.B.I. Is to Question Captured Fighters",2001-12-19,World,http://www.nytimes.com/2001/12/19/world/nation-challenged-investigation-seeking-intelligence-trove-fbi-question-captured.html,1091
