headline,date,section,url,word_count
"Taking a Risk With Taliban Negotiations, Even if the Talks Are Real This Time",2011-06-26,World,http://www.nytimes.com/2011/06/26/world/middleeast/26diplo.html,1045
What Would Nixon Do?,2011-06-26,Opinion,http://www.nytimes.com/2011/06/26/opinion/sunday/26afghan.html,1320
"Comedian, Chastened, Gets Back to Laughs",2011-06-27,Arts,http://www.nytimes.com/2011/06/27/arts/tracy-morgan-at-carolines-comedy-club.html,1019
Timing Is Questioned in Seeking House Vote on U.S. Role in Libya,2011-06-28,World,http://www.nytimes.com/2011/06/28/world/africa/28powers.html,827
"For New Schools Chief, a Policy Statement in Tones of Harmony",2011-06-29,N.Y. / Region,http://www.nytimes.com/2011/06/29/nyregion/for-new-york-schools-chief-a-policy-statement-in-tones-of-harmony.html,1390
"Republican Voters Lack Enthusiasm for Presidential Contenders, Poll Shows",2011-06-29,,http://thecaucus.blogs.nytimes.com/2011/06/29/republican-voters-lack-enthusiasm-for-presidential-contenders-poll-shows/,534
Obama’s News Conference,2011-06-30,U.S.,http://www.nytimes.com/2011/06/30/us/politics/30obama-news-conference-text.html,9776
Obama Adviser Outlines Plans to Defeat Al Qaeda,2011-06-30,World,http://www.nytimes.com/2011/06/30/world/30terror.html,974
Change (but Not Too Much) at the Top of the Pentagon,2011-07-02,U.S.,http://www.nytimes.com/2011/07/02/us/politics/02pentagon.html,920
U.S. Expands Its Drone War Into Somalia,2011-07-02,World,http://www.nytimes.com/2011/07/02/world/africa/02somalia.html,1106
Wait Wait ... Don’t Tell Me!,2011-07-03,Opinion,http://www.nytimes.com/2011/07/03/opinion/sunday/03wait.html,618
Unsung Heroes,2011-07-03,Opinion,http://www.nytimes.com/2011/07/03/opinion/sunday/03sun3.html,297
When Hearing Warps Reality,2011-07-04,N.Y. / Region,http://www.nytimes.com/2011/07/04/nyregion/metropolitan-diary-nytimes-readers-tales.html,664
Like It or Unfriend It,2011-07-04,Opinion,http://www.nytimes.com/2011/07/04/opinion/04wayne.html,737
"Pakistani Military Still Cultivates Militant Groups, a Former Fighter Says",2011-07-04,World,http://www.nytimes.com/2011/07/04/world/asia/04pakistan.html,1230
Pakistan’s Spies Tied to Slaying of a Journalist,2011-07-05,World,http://www.nytimes.com/2011/07/05/world/asia/05pakistan.html,1361
Let’s Not Linger in Afghanistan,2011-07-05,Opinion,http://www.nytimes.com/2011/07/05/opinion/05merkley3.html,582
U.S. Adds Body Bombs to Concerns on Air Travel,2011-07-07,World,http://www.nytimes.com/2011/07/07/world/07security.html,559
"Pakistani Army Linked, in Letter, to Nuclear Sale",2011-07-08,World,http://www.nytimes.com/2011/07/08/world/asia/08khan.html,900
U.S. Admiral Ties Pakistan to Killing of Journalist,2011-07-08,World,http://www.nytimes.com/2011/07/08/world/asia/08mullen.html,764
A Pakistani Journalist&#8217;s Murder,2011-07-08,Opinion,http://www.nytimes.com/2011/07/08/opinion/08fri2.html,480
Panetta Says Defeat of Al Qaeda Is ‘Within Reach’,2011-07-10,World,http://www.nytimes.com/2011/07/10/world/asia/10military.html,905
U.S. Is Deferring Millions in Pakistani Military Aid,2011-07-10,World,http://www.nytimes.com/2011/07/10/world/asia/10intel.html,1329
Petraeus Confident as He Leaves Afghanistan,2011-07-11,World,http://www.nytimes.com/2011/07/11/world/asia/11petraeus.html,1043
Best Political Quotes of the Weekend,2011-07-11,,http://thecaucus.blogs.nytimes.com/2011/07/11/best-political-quotes-of-the-weekend-16/,631
Vaccination Ruse Used in Pursuit of Bin Laden,2011-07-12,World,http://www.nytimes.com/2011/07/12/world/asia/12dna.html,595
"What Did You Keep From Sept. 11, 2001?",2011-07-12,U.S.,http://www.nytimes.com/2011/07/12/us/submit-sept11-relics.html,384
"With Blunt, Salty Talk, Panetta Era Begins",2011-07-13,World,http://www.nytimes.com/2011/07/13/world/13military.html,1023
Officials Say Bombers in Attack on Mumbai Had Some Training,2011-07-15,World,http://www.nytimes.com/2011/07/15/world/asia/15mumbai.html,744
The All-American,2011-07-17,Magazine,http://www.nytimes.com/2011/07/17/magazine/john-kerry-our-man-in-kabul.html,4868
How to Pull Off a Vanishing Act,2011-07-17,Sunday Review,http://www.nytimes.com/2011/07/17/sunday-review/17disappear.html,1105
"Pakistan’s Military Plotted to Tilt U.S. Policy, F.B.I. Says",2011-07-20,U.S.,http://www.nytimes.com/2011/07/20/us/politics/20agent.html,1123
Two Paths in Budget Debate and in 2012,2011-07-20,U.S.,http://fivethirtyeight.blogs.nytimes.com/2011/07/20/two-paths-in-budget-debate-and-in-2012/,1080
Lawmakers Say Pakistani Plot Did Not Influence Actions,2011-07-21,U.S.,http://www.nytimes.com/2011/07/21/us/politics/21agent.html,1024
At Least 80 Dead in Norway Shooting,2011-07-23,World,http://www.nytimes.com/2011/07/23/world/europe/23oslo.html,1276
Yemen on the Brink of Hell,2011-07-24,Magazine,http://www.nytimes.com/2011/07/24/magazine/yemen-on-the-brink-of-hell.html,8098
Oslo Suspect Wrote of Fear of Islam and Plan for War,2011-07-24,World,http://www.nytimes.com/2011/07/24/world/europe/24oslo.html,1606
Did a Vaccination Ruse Hurt Children’s Health?,2011-07-24,Opinion,http://www.nytimes.com/2011/07/24/opinion/sunday/lweb24vaccine.html,109
"Pakistan Spies on Its Diaspora, Spreading Fear",2011-07-24,World,http://www.nytimes.com/2011/07/24/world/asia/24isi.html,1105
"As Horrors Emerge, Norway Charges Christian Extremist",2011-07-24,Front Page; World,http://query.nytimes.com/gst/fullpage.html?res=9E01E5DE143FF937A15754C0A9679D8B63,1606
On the ground in Yemen.,2011-07-24,Washington; Magazine,http://query.nytimes.com/gst/fullpage.html?res=9C01E5DD133CF937A15754C0A9679D8B63,8098
Playing Games Out of Place,2011-07-25,Sports,http://www.nytimes.com/2011/07/25/sports/non-traditional-venues-for-traditional-sporting-events.html,1241
Inside The Times,2011-07-25,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9E00E3D9153FF936A15754C0A9679D8B63,918
The All-Seeing Eye,2011-07-25,Opinion,http://opinionator.blogs.nytimes.com/2011/07/25/the-all-seeing-eye/,2186
Long-Delayed Show of Buddhist Art From Pakistan Is to Open,2011-07-27,Arts,http://www.nytimes.com/2011/07/27/arts/design/asia-society-show-on-buddhist-art-from-pakistan-is-to-open.html,1062
"Eulogies for Bin Laden, Shrouded in Mystery",2011-07-28,World,http://www.nytimes.com/2011/07/28/world/asia/28lahore.html,1003
Surveying the Electoral Damage of the Debt Debate,2011-07-28,U.S.,http://fivethirtyeight.blogs.nytimes.com/2011/07/28/surveying-the-electoral-damage-of-the-debt-debate/,1101
"Zawahri, Al Qaeda’s New Leader, Praises Syrian Protesters",2011-07-29,World,http://www.nytimes.com/2011/07/29/world/asia/29zawahri.html,444
Treasury Accuses Iran of Aiding Al Qaeda,2011-07-29,World,http://www.nytimes.com/2011/07/29/world/29terror.html,669
Ex-Counterterrorism Aide Warns Against Complacency on Al Qaeda,2011-07-29,World,http://www.nytimes.com/2011/07/29/world/29leiter.html,866
States of Conflict: An Update,2011-07-29,Opinion,http://www.nytimes.com/2011/07/29/opinion/states-of-conflict-an-update.html,339
Holding Pakistan to Account,2011-07-29,Opinion,http://www.nytimes.com/2011/07/29/opinion/holding-pakistan-to-account.html,535
White House Adviser says U.S. Has 6 Months to ‘Knock Out’ Rattled Qaeda Leadership,2011-07-30,World,http://www.nytimes.com/2011/07/30/world/30policy.html,751
Inside the Times,2011-07-30,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9C0CE2DE123EF933A05754C0A9679D8B63,918
Paperback Row,2011-07-31,Books,http://www.nytimes.com/2011/07/31/books/review/paperback-row.html,513
11 Shiites in Pakistan Die in Sectarian Attacks,2011-07-31,World,http://www.nytimes.com/2011/07/31/world/asia/31pakistan.html,609
Defenses Are Thickened at Afghan Border to Choke Off Militants’ Routes,2011-08-01,World,http://www.nytimes.com/2011/08/01/world/asia/01mullen.html,925
"For New Yorker on iPad, Words Are the Thing",2011-08-01,Business Day,http://www.nytimes.com/2011/08/01/business/media/new-yorker-on-ipad-shows-viewers-want-to-read.html,1020
‘Rock the Casbah’,2011-08-02,Books,http://www.nytimes.com/2011/08/02/books/excerpt-rock-the-casbah-by-robin-wright.html,3937
Upheaval and Hope in a Land of Turmoil,2011-08-02,Books,http://www.nytimes.com/2011/08/02/books/robin-wrights-rock-the-casbah-on-islamic-world-book-review.html,1188
Pentagon Seeks a Few Good Social Networkers,2011-08-02,Technology,http://bits.blogs.nytimes.com/2011/08/02/pentagon-seeks-social-networking-experts/,512
Obama to Visit 3 Sites on Sept. 11,2011-08-02,,http://thecaucus.blogs.nytimes.com/2011/08/02/obama-to-visit-3-sites-on-sept-11/,304
"Obama, on Verge of 50, Returns to Fund-Raising",2011-08-04,U.S.,http://www.nytimes.com/2011/08/04/us/politics/04obama.html,717
Will the Debt Deal Force Higher Taxes on the Rich?,2011-08-04,,http://thecaucus.blogs.nytimes.com/2011/08/04/will-debt-deal-force-higher-taxes-on-the-rich/,822
Three Pakistan Naval Officers to Be Court Martialed Over Base Attack,2011-08-05,World,http://www.nytimes.com/2011/08/05/world/asia/05pakistan.html,550
Disapproval Rate for Congress at Record 82% After Debt Talks,2011-08-05,U.S.,http://www.nytimes.com/2011/08/05/us/politics/05poll.html,1112
Copter Downed by Taliban Fire; Elite U.S. Unit Among Dead,2011-08-07,World,http://www.nytimes.com/2011/08/07/world/asia/07afghanistan.html,1129
Downgrade Blues,2011-08-07,Opinion,http://www.nytimes.com/2011/08/07/opinion/sunday/Dowd--The-Downgrade-Blues.html,850
"After 9/11, an Era of Tinker, Tailor, Jihadist, Spy",2011-08-07,Sunday Review,http://www.nytimes.com/2011/08/07/sunday-review/after-911-an-era-of-tinker-tailor-jihadist-spy.html,1144
Friends in Seals Unit Are City’s Double Loss,2011-08-08,U.S.,http://www.nytimes.com/2011/08/08/us/08seals.html,809
"Abundance of News, but Mixed Sales, for News Magazines",2011-08-10,Business Day,http://www.nytimes.com/2011/08/10/business/media/abundance-of-news-but-mixed-sales-for-news-magazines.html,657
Congressman Questions White House on Bin Laden Film,2011-08-10,,http://thecaucus.blogs.nytimes.com/2011/08/10/king-questions-white-house-cooperation-with-bin-laden-film/,681
"Obama as a Hope, and as a President",2011-08-11,Opinion,http://www.nytimes.com/2011/08/11/opinion/obama-as-a-hope-and-as-a-president.html,1414
Movie Plans Bring Questions,2011-08-11,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9406EED71730F932A2575BC0A9679D8B63,717
"Bali Bombings Suspect, Extradited From Pakistan, Arrives in Indonesia",2011-08-12,World,http://www.nytimes.com/2011/08/12/world/asia/12indonesia.html,680
Helicopter Crash Victims Named,2011-08-12,U.S.,http://www.nytimes.com/2011/08/12/us/12victims.html,683
The Gregory Brothers Auto-Tune the Internet,2011-08-14,Magazine,http://www.nytimes.com/2011/08/14/magazine/the-gregory-brothers-auto-tune-the-internet.html,4273
American Kidnapped by Gunmen in Pakistan,2011-08-14,World,http://www.nytimes.com/2011/08/14/world/asia/14pakistan.html,870
"Howard G. Paster, Clinton Aide Who Helped Pass Nafta, Dies at 66",2011-08-14,U.S.,http://www.nytimes.com/2011/08/14/us/politics/14paster.html,821
"A Novel Updated, for E-Book",2011-08-14,Business,http://mediadecoder.blogs.nytimes.com/2011/08/14/a-novel-updated-for-e-book/,369
U.S. Aides Believe China Examined Stealth Copter,2011-08-15,World,http://www.nytimes.com/2011/08/15/world/asia/15copter.html,837
Drones Alone Are Not the Answer,2011-08-15,Opinion,http://www.nytimes.com/2011/08/15/opinion/drones-alone-are-not-the-answer.html,588
"A Novel Updated, for E-Book",2011-08-15,Business,http://query.nytimes.com/gst/fullpage.html?res=9500E6DF1F30F936A2575BC0A9679D8B63,397
The Early Word: Conflict,2011-08-15,,http://thecaucus.blogs.nytimes.com/2011/08/15/the-early-word-conflict/,220
China: Helicopter Report Denied,2011-08-17,World,http://www.nytimes.com/2011/08/17/world/asia/17briefs-Copter.html,74
A Spotlight on Drone Strikes in Pakistan,2011-08-19,Opinion,http://www.nytimes.com/2011/08/19/opinion/a-spotlight-on-drone-strikes-in-pakistan.html,604
"Rick, Rattle and Roll",2011-08-19,Opinion,http://opinionator.blogs.nytimes.com/2011/08/19/rick-rattle-and-roll/,2235
"Rick, Rattle and Roll",2011-08-19,Opinion,http://opinionator.blogs.nytimes.com/2011/08/19/rick-rattle-and-roll/,2204
Iraq Militants Say Violence Is to Avenge Bin Laden,2011-08-21,World,http://www.nytimes.com/2011/08/21/world/middleeast/21iraq.html,381
"Best Sellers: E-Book Nonfiction: Sunday, August 21st 2011",2011-08-21,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=950CE0DE123EF932A1575BC0A9679D8B63,952
"Best Sellers: Hardcover Nonfiction: Sunday, August 21st 2011",2011-08-21,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=9A00EFDE123EF932A1575BC0A9679D8B63,716
Inside the Times,2011-08-21,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9A07E1DE1F39F932A1575BC0A9679D8B63,1462
"For Obama, a Moment to Savor, if Briefly",2011-08-23,U.S.,http://www.nytimes.com/2011/08/23/us/politics/23prexy.html,1056
Car Bomb in Iraq Kills 7 at a Ramadi Checkpoint,2011-08-25,World,http://www.nytimes.com/2011/08/25/world/middleeast/25ramadi.html,351
9/11 in the Arts: An Anniversary Guide,2011-08-26,Arts,http://www.nytimes.com/2011/08/26/arts/911-in-the-arts-an-anniversary-guide.html,8301
Social Media State-by-State Guide for Hurricane Irene,2011-08-27,Business,http://mediadecoder.blogs.nytimes.com/2011/08/27/social-media-state-by-state-guide-for-hurricane-irene/,1165
Social Media State-by-State Guide for Hurricane Irene,2011-08-27,Business,http://mediadecoder.blogs.nytimes.com/2011/08/27/social-media-state-by-state-guide-for-hurricane-irene/,1051
The Power of Pronouns,2011-08-28,Books,http://www.nytimes.com/2011/08/28/books/review/the-secret-life-of-pronouns-by-james-w-pennebaker-book-review.html,1210
C.I.A. Drone Is Said to Kill Al Qaeda’s No. 2,2011-08-28,World,http://www.nytimes.com/2011/08/28/world/asia/28qaeda.html,799
Darth Vader Vents,2011-08-28,Opinion,http://www.nytimes.com/2011/08/28/opinion/sunday/dowd-darth-vader-vents.html,811
"Best Sellers: Hardcover Nonfiction: Sunday, August 28th 2011",2011-08-28,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=9C03E7DD123EF93BA1575BC0A9679D8B63,717
28 Are Killed in Bombing at a Mosque in Baghdad,2011-08-29,World,http://www.nytimes.com/2011/08/29/world/middleeast/29iraq.html,703
Silicon Valley Scion Tackles Hollywood,2011-08-29,Business Day,http://www.nytimes.com/2011/08/29/business/media/megan-ellison-and-annapurna-pictures-tackle-hollywood.html,1533
White House Issues Guides on Sept. 11 Observances,2011-08-30,U.S.,http://www.nytimes.com/2011/08/30/us/politics/30terror.html,1156
Al Qaeda Affiliates Growing Independent,2011-08-30,World,http://www.nytimes.com/2011/08/30/world/asia/30qaeda.html,967
What's On Today,2011-08-30,Arts,http://query.nytimes.com/gst/fullpage.html?res=9505E5D9153BF933A0575BC0A9679D8B63,755
"In Iraq and Afghanistan, War-Weary Eyes Turn Toward Libya",2011-08-30,World,http://atwar.blogs.nytimes.com/2011/08/30/in-iraq-and-afghanistan-war-weary-eyes-turn-toward-libya/,2181
"In Iraq and Afghanistan, War-Weary Eyes Turn Toward Libya",2011-08-30,World,http://atwar.blogs.nytimes.com/2011/08/30/in-iraq-and-afghanistan-war-weary-eyes-turn-toward-libya/,2139
Admiral Defends Use of Elite Unit in Calamitous Raid,2011-08-31,World,http://www.nytimes.com/2011/08/31/world/asia/31commander.html,876
"Despite Risks, Romney Presses Grim Picture of Obama",2011-08-31,U.S.,http://www.nytimes.com/2011/08/31/us/politics/31romney.html,772
Teaching 9/11 | Ideas and Projects From Teachers,2011-08-31,U.S.,http://learning.blogs.nytimes.com/2011/08/31/teaching-911-ideas-and-projects-from-teachers/,5485
German Officials Alarmed by Ex-Rapper’s New Message: Jihad,2011-09-01,World,http://www.nytimes.com/2011/09/01/world/europe/01jihadi.html,1191
Outdone by Reality,2011-09-01,U.S.,http://www.nytimes.com/2011/09/01/us/sept-11-reckoning/culture.html,2561
German Officials Alarmed by Ex-Rapper's New Message: Jihad,2011-09-01,World; Front Page,http://query.nytimes.com/gst/fullpage.html?res=9806E1DD1E3BF932A3575AC0A9679D8B63,1190
"Opera Recalls A Hero’s Life, Love and Song",2011-09-04,Arts,http://www.nytimes.com/2011/09/04/arts/music/heart-of-a-soldier-opera-about-rick-rescorla-911-hero.html,1584
Troops Kill Man Linked to Al Qaeda and Attacks,2011-09-04,World,http://www.nytimes.com/2011/09/04/world/asia/04afghan.html,644
"Soldier, Thinker, Hunter, Spy: Drawing a Bead on Al Qaeda",2011-09-04,World,http://www.nytimes.com/2011/09/04/world/04vickers.html,1308
"Best Sellers: Hardcover Nonfiction: Sunday, September 4th 2011",2011-09-04,Arts; Books,http://query.nytimes.com/gst/fullpage.html?res=9F02E5DD123EF937A3575AC0A9679D8B63,724
Deterring Enemies in a Shaken World,2011-09-05,Books,http://www.nytimes.com/2011/09/05/books/counterstrike-by-eric-schmitt-and-thom-shanker-review.html,1356
Anger After a Raid Kills a Wealthy Afghan With a Murky Past,2011-09-05,World,http://www.nytimes.com/2011/09/05/world/asia/05insurgent.html,1183
It’s Still the 9/11 Era,2011-09-05,Opinion,http://www.nytimes.com/2011/09/05/opinion/its-still-the-911-era.html,818
Media Strive to Cover 9/11 Without Seeming to Exploit a Tragedy,2011-09-05,Business Day,http://www.nytimes.com/2011/09/05/business/media/media-outlets-walk-fine-line-in-911-anniversary-coverage.html,1193
Pakistan Points to Help From U.S. in Qaeda Arrests,2011-09-06,World,http://www.nytimes.com/2011/09/06/world/asia/06pakistan.html,464
The Clock Is Ticking,2011-09-06,Opinion,http://www.nytimes.com/2011/09/06/opinion/the-clock-is-ticking-on-afghanistan.html,1416
What's On Today,2011-09-06,Arts,http://query.nytimes.com/gst/fullpage.html?res=9C04E1DE133AF935A3575AC0A9679D8B63,712
Iraq Army Bus Is Ambushed; 9 Are Killed,2011-09-07,World,http://www.nytimes.com/2011/09/07/world/middleeast/07iraq.html,358
The Only America They've Ever Known,2011-09-07,Opinion,http://opinionator.blogs.nytimes.com/2011/09/07/the-only-america-theyve-ever-known/,759
The Only America They've Ever Known,2011-09-07,Opinion,http://opinionator.blogs.nytimes.com/2011/09/07/the-only-america-theyve-ever-known/,754
White House Stresses Both Vigilance and 9/11 Remembrance,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/08threat.html,919
Getting Here From There,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/decade.html,3148
In Love With Death,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/dwyer.html,1433
The Price of Lost Chances,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/cost.html,1210
Mission Unfinished,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/war.html,2581
Al Qaeda’s Outsize Shadow,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/qaeda.html,1323
Growing Up in a Hurry,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/kids.html,2012
The Lessons,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/teach.html,1088
A Radical Revolution,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/arab-spring.html,1188
Feeling Safer but Wary,2011-09-08,U.S.,http://www.nytimes.com/2011/09/08/us/sept-11-reckoning/poll.html,1409
"Remembering 9/11, and Remembering Who We Are",2011-09-08,N.Y. / Region,http://cityroom.blogs.nytimes.com/2011/09/08/remembering-911-and-remembering-who-we-are/,1174
"Remembering 9/11, and Remembering Who We Are",2011-09-08,N.Y. / Region,http://cityroom.blogs.nytimes.com/2011/09/08/remembering-911-and-remembering-who-we-are/,1163
The Cycle of Revenge,2011-09-08,Opinion,http://opinionator.blogs.nytimes.com/2011/09/08/the-cycle-of-revenge/,1162
The Cycle of Revenge,2011-09-08,Opinion,http://opinionator.blogs.nytimes.com/2011/09/08/the-cycle-of-revenge/,1145
Investigators Assess Threat of Bombing Tied to 9/11,2011-09-09,U.S.,http://www.nytimes.com/2011/09/09/us/09threat.html,734
"On Twitter, President Obama's Job Speech Drives the Conversation",2011-09-09,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/09/on-twitter-president-obamas-job-speech-drives-the-conversation/,701
"On Twitter, President Obama's Job Speech Drives the Conversation",2011-09-09,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/09/on-twitter-president-obamas-job-speech-drives-the-conversation/,687
Graphic Books Best Sellers: True Life Comics,2011-09-09,Arts,http://artsbeat.blogs.nytimes.com/2011/09/09/graphic-books-best-sellers-true-life-comics/,170
Graphic Books Best Sellers: True Life Comics,2011-09-09,Arts,http://artsbeat.blogs.nytimes.com/2011/09/09/graphic-books-best-sellers-true-life-comics/,169
More Than 31 Million Tuned In to Obama's Speech on Jobs,2011-09-09,Business,http://mediadecoder.blogs.nytimes.com/2011/09/09/more-than-31-million-tuned-in-to-obamas-speech-on-jobs/,111
More Than 31 Million Tuned In to Obama's Speech on Jobs,2011-09-09,Business,http://mediadecoder.blogs.nytimes.com/2011/09/09/more-than-31-million-tuned-in-to-obamas-speech-on-jobs/,109
They Messed With Texas,2011-09-09,Opinion,http://opinionator.blogs.nytimes.com/2011/09/09/they-messed-with-texas/,2522
Smoke Signals,2011-09-09,Opinion,http://opinionator.blogs.nytimes.com/2011/09/09/smoke-signals/,1655
Smoke Signals,2011-09-09,Opinion,http://opinionator.blogs.nytimes.com/2011/09/09/smoke-signals/,1618
"Hearing Rumors of a Plot, Cities Make Their Security Forces Seen",2011-09-10,N.Y. / Region,http://www.nytimes.com/2011/09/10/nyregion/biden-describes-bomb-threat-as-security-is-increased.html,1047
Nowitzki and GermanyAvoid Elimination,2011-09-10,Sports,http://www.nytimes.com/2011/09/10/sports/basketball/nowitzki-and-germanyavoid-elimination.html,145
"In Radio Address, Obama Says, ‘We’ve Taken the Fight to Al Qaeda’",2011-09-10,U.S.,http://www.nytimes.com/2011/09/10/us/10address.html,412
9/11 Recalled -- The West Bank,2011-09-10,World,http://atwar.blogs.nytimes.com/2011/09/10/911-recalled-the-west-bank/,964
9/11 Recalled - The West Bank,2011-09-10,World,http://atwar.blogs.nytimes.com/2011/09/10/911-recalled-the-west-bank/,946
A Free-for-All on a Decade of War,2011-09-11,U.S.,http://www.nytimes.com/2011/09/11/us/sept-11-reckoning/roundtable.html,7409
Mom’s Last Lesson,2011-09-11,U.S.,http://www.nytimes.com/2011/09/11/us/sept-11-reckoning/getzfred.html,1702
"Hit Hard by 9/11, a Piece of Queens Struggles to Let Go",2011-09-11,U.S.,http://www.nytimes.com/2011/09/11/us/sept-11-reckoning/queens.html,3712
The Waning Appeal of Radical Sheik,2011-09-11,Books,http://www.nytimes.com/2011/09/11/books/review/the-missing-martyrs-by-charles-kurzman-book-review.html,1175
The Cult of Physicality,2011-09-11,Fashion & Style,http://www.nytimes.com/2011/09/11/fashion/gym-jones-preaches-the-cult-of-physicality.html,1927
If Obama Is a One-Term President,2011-09-11,Opinion,http://www.nytimes.com/2011/09/11/opinion/sunday/if-obama-is-a-one-term-president.html,1489
In Love With Death,2011-09-11,,http://query.nytimes.com/gst/fullpage.html?res=9804EEDF123DF932A2575AC0A9679D8B63,1458
9/11 Recalled -- Kabul,2011-09-11,World,http://atwar.blogs.nytimes.com/2011/09/11/911-recalled-kabul/,550
9/11 Recalled - Kabul,2011-09-11,World,http://atwar.blogs.nytimes.com/2011/09/11/911-recalled-kabul/,539
"Bush and Obama, Shoulder to Shoulder",2011-09-12,U.S.,http://www.nytimes.com/2011/09/12/us/12obama.html,1030
"On 9/11, Vows of Remembrance",2011-09-12,N.Y. / Region,http://www.nytimes.com/2011/09/12/nyregion/september-11-anniversary.html,2034
"Global Memorials, Tinged With Weariness",2011-09-12,World,http://www.nytimes.com/2011/09/12/world/12world.html,1150
Ex-F.B.I. Agent Cites High-Level Dysfunction Over 9/11,2011-09-12,U.S.,http://www.nytimes.com/2011/09/12/us/12agent.html,1157
The Early Word: Bookends,2011-09-12,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/12/the-early-word-bookends/,261
The Early Word: Bookends,2011-09-12,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/12/the-early-word-bookends/,254
"In Crisis Mode, and Focused on a Return to Normalcy ",2011-09-12,Business Day,http://dealbook.nytimes.com/2011/09/12/in-crisis-mode-and-focused-on-a-return-to-normalcy/,1286
"In Crisis Mode, and Focused on a Return to Normalcy",2011-09-12,Business Day,http://dealbook.nytimes.com/2011/09/12/in-crisis-mode-and-focused-on-a-return-to-normalcy/,1279
9/11 Recalled -- Islamabad,2011-09-12,World,http://atwar.blogs.nytimes.com/2011/09/12/911-recalled-islamabad/,895
9/11 Recalled - Islamabad,2011-09-12,World,http://atwar.blogs.nytimes.com/2011/09/12/911-recalled-islamabad/,878
After the Anniversary: Touched by 9/11,2011-09-13,Opinion,http://www.nytimes.com/2011/09/13/opinion/after-the-anniversary-touched-by-911.html,393
"On 9/11, the View From the Train",2011-09-13,Opinion,http://www.nytimes.com/2011/09/13/opinion/nocera-on-911-the-view-from-the-train.html,846
"CNN-Tea Party Republican Debate in Tampa, Fla.",2011-09-13,U.S.,http://www.nytimes.com/2011/09/13/us/politics/cnn-tea-party-republican-debate-in-tampa-fla.html,16883
"For Democrats, It's 2010 All Over Again",2011-09-14,U.S.,http://fivethirtyeight.blogs.nytimes.com/2011/09/14/for-democrats-its-2010-all-over-again/,928
"For Democrats, It's 2010 All Over Again",2011-09-14,U.S.,http://fivethirtyeight.blogs.nytimes.com/2011/09/14/for-democrats-its-2010-all-over-again/,916
U.S. Blames Pakistan-Based Group for Attack on Embassy in Kabul,2011-09-15,World,http://www.nytimes.com/2011/09/15/world/asia/us-blames-kabul-assault-on-pakistan-based-group.html,1194
"Three Terrorist Groups in Africa Pose Threat to U.S., American Commander Says",2011-09-15,World,http://www.nytimes.com/2011/09/15/world/africa/three-terrorist-groups-in-africa-pose-threat-to-us-general-ham-says.html,946
C.I.A. Kills Top Qaeda Operative in Drone Strike,2011-09-16,World,http://www.nytimes.com/2011/09/16/world/asia/cia-kills-top-qaeda-operative-in-drone-strike.html,359
"At White House, Weighing Limits of Terror Fight",2011-09-16,U.S.,http://www.nytimes.com/2011/09/16/us/white-house-weighs-limits-of-terror-fight.html,1054
Court Filing Details Shortcomings of Airport Screeners on 9/11,2011-09-17,N.Y. / Region,http://www.nytimes.com/2011/09/17/nyregion/court-filing-details-shortcomings-of-911-airport-screeners.html,789
"Sure, Obama Can Fire His Staff. So Should He?",2011-09-17,U.S.,http://www.nytimes.com/2011/09/17/us/politics/carvilles-letter-resonates-but-should-obama-fire-his-staff.html,851
Joint Chiefs Chairman Presses Pakistan on Militant Havens,2011-09-18,World,http://www.nytimes.com/2011/09/18/world/asia/admiral-mullen-presses-pakistans-kayani-on-militants.html,308
Glimpses of Obama Among ‘Friends’,2011-09-19,Books,http://www.nytimes.com/2011/09/19/books/ron-suskinds-confidence-men-focuses-on-obama-review.html,1853
Fill In the Blanks,2011-09-19,Opinion,http://www.nytimes.com/2011/09/19/opinion/filling-in-the-blanks.html,1294
Visions of an Age When Oil Isn’t King,2011-09-21,Books,http://www.nytimes.com/2011/09/21/books/the-quest-by-daniel-yergin-review.html,1066
