headline,section,word_count,url,date,id
Video Game Level Replicates Bin Laden Compound,Technology,201,http://bits.blogs.nytimes.com/2011/05/09/video-game-level-replicates-bin-laden-compound/,5/9/11,7260
Obama on Bin Laden Mission Lifts '60 Minutes',Arts,123,http://artsbeat.blogs.nytimes.com/2011/05/09/obama-on-bin-laden-mission-lifts-60-minutes/,5/9/11,7262
More Than a Resume,Opinion,791,http://opinionator.blogs.nytimes.com/2011/05/09/more-than-a-resume/,5/9/11,7264
Beyond Obama's Bin Laden Bounce,U.S.,1179,http://fivethirtyeight.blogs.nytimes.com/2011/05/09/beyond-obamas-bin-laden-bounce/,5/9/11,7265
"Aside From the Vampires, Lincoln Film Seeks Accuracy",Movies,1426,http://www.nytimes.com/2011/05/10/movies/abraham-lincoln-vampire-hunter-rewrites-history.html,5/10/11,7266
Leak of C.I.A. Officer Name Is Sign of Rift With Pakistan,World,1086,http://www.nytimes.com/2011/05/10/world/asia/10pakistan.html,5/10/11,7267
Bin Laden Aftermath: A Rush of Emotion,Opinion,921,http://www.nytimes.com/2011/05/10/opinion/l10binladen.html,5/10/11,7269
Coca-Cola in the Hide-Out,Opinion,133,http://www.nytimes.com/2011/05/10/opinion/l10coke.html,5/10/11,7270
U.S. Was Braced for Fight With Pakistanis in Bin Laden Raid,World,1029,http://www.nytimes.com/2011/05/10/world/asia/10intel.html,5/10/11,7271
More Than A Resume,Opinion,822,http://query.nytimes.com/gst/fullpage.html?res=9907E1D9103AF933A25756C0A9679D8B63,5/10/11,7272
Kushner Debacle Won't Be the Last of Its Kind,N.Y. / Region,849,http://cityroom.blogs.nytimes.com/2011/05/10/kushner-debacle-wont-be-the-last-of-its-kind/,5/10/11,7273
Bin Laden Killing Now Part of Obama Stump Speech,,242,http://thecaucus.blogs.nytimes.com/2011/05/10/bin-laden-killing-now-part-of-obama-stump-speech/,5/10/11,7275
U.S. Still Waits for Access to Bin Laden Widows,World,1234,http://www.nytimes.com/2011/05/11/world/asia/11pakistan.html,5/11/11,7276
Bin Laden Sons Say U.S. Broke International Law,World,763,http://www.nytimes.com/2011/05/11/world/asia/11binladen.html,5/11/11,7277
Statement From the Family of Osama bin Laden,World,711,http://www.nytimes.com/2011/05/11/world/asia/binladen-statement.html,5/11/11,7278
Science and Ethics,Opinion,182,http://www.nytimes.com/2011/05/11/opinion/l11haidt.html,5/11/11,7279
"After Bin Laden, U.S. Reassesses Afghan Strategy",World,1073,http://www.nytimes.com/2011/05/11/world/middleeast/11military.html,5/11/11,7280
Bad Bargains,Opinion,853,http://www.nytimes.com/2011/05/11/opinion/11friedman.html,5/11/11,7281
Old Man With Clicker,Opinion,810,http://www.nytimes.com/2011/05/11/opinion/11dowd.html,5/11/11,7282
RHYTHMS OF DAILY LIFE RESUME,,0,http://query.nytimes.com/gst/fullpage.html?res=9C0DE6DB113AF932A25756C0A9679D8B63,5/11/11,7283
Obama to Deliver Speech on Mideast,U.S.,187,http://thecaucus.blogs.nytimes.com/2011/05/11/obama-to-deliver-speech-on-mideast/,5/11/11,7285
Pakistani Is Seeking Inquiry on U.S. Raid,World,711,http://www.nytimes.com/2011/05/12/world/asia/12pakistan.html,5/12/11,7286
Some Lawmakers to See Photos,World,219,http://www.nytimes.com/2011/05/12/world/asia/12binladen.html,5/12/11,7287
Demanding Answers From Pakistan,Opinion,805,http://www.nytimes.com/2011/05/12/opinion/12khalilzad.html,5/12/11,7288
The Dogs of War: Beloved Comrades in Afghanistan,World,995,http://www.nytimes.com/2011/05/12/world/middleeast/12dog.html,5/12/11,7289
Obama Seeks Reset in Arab World,U.S.,1131,http://www.nytimes.com/2011/05/12/us/politics/12prexy.html,5/12/11,7290
Inside The Times,New York and Region,669,http://query.nytimes.com/gst/fullpage.html?res=9402E5D91E3AF931A25756C0A9679D8B63,5/12/11,7291
American Idol: The Top 4,Arts,526,http://artsbeat.blogs.nytimes.com/2011/05/12/american-idol-the-top-4/,5/12/11,7293
What the Libyan Resistance Needs,Opinion,710,http://www.nytimes.com/2011/05/13/opinion/13elwarfally.html,5/13/11,7294
Pakistan Army Chief Balks at U.S. Demands to Cooperate,World,986,http://www.nytimes.com/2011/05/13/world/asia/13pakistan.html,5/13/11,7295
Signs of Leadership Void as Al Qaeda Pushes On,World,1029,http://www.nytimes.com/2011/05/13/world/asia/13qaeda.html,5/13/11,7296
Blast Kills at Least 70 Military Cadets in Pakistan,World,404,http://www.nytimes.com/2011/05/13/world/asia/13bomb.html,5/13/11,7297
Deathers,Opinion,185,http://schott.blogs.nytimes.com/2011/05/13/deathers/,5/13/11,7298
U.S. Interrogated 'Hostile' Bin Laden Wives,,463,http://thelede.blogs.nytimes.com/2011/05/13/u-s-interrogated-hostile-bin-laden-wives/,5/13/11,7299
Houses Passes Intelligence Authorization Bill,U.S.,167,http://thecaucus.blogs.nytimes.com/2011/05/13/houses-passes-intelligence-authorization-bill/,5/13/11,7300
Victory Dance?,Opinion,1524,http://opinionator.blogs.nytimes.com/2011/05/13/victory-dance/,5/13/11,7301
"Report From a Pashtun Teen: Cricket, Diplomacy and Hope",,1871,http://kristof.blogs.nytimes.com/2011/05/13/report-from-a-pashtun-teen-cricket-diplomacy-and-hope/,5/13/11,7302
Questions of Motives in Bombing in Pakistan,World,706,http://www.nytimes.com/2011/05/14/world/asia/14bomb.html,5/14/11,7304
Bin Laden Widows in Pakistan Questioned by C.I.A.,World,180,http://www.nytimes.com/2011/05/14/world/asia/14widows.html,5/14/11,7305
"Amid Impasse in Peace Negotiations, America's Chief Middle East Envoy Resigns",World,841,http://www.nytimes.com/2011/05/14/world/middleeast/14mitchell.html,5/14/11,7306
A Defiant Qaddafi Says He Survived Attack,World,1082,http://www.nytimes.com/2011/05/14/world/africa/14libya.html,5/14/11,7307
"Denying Links to Militants, Pakistan's Spy Chief Denounces U.S. Before Parliament",World,913,http://www.nytimes.com/2011/05/14/world/asia/14pakistan.html,5/14/11,7308
"Pornography Is Found in Bin Laden Compound Files, U.S. Officials Say",World,617,http://www.nytimes.com/2011/05/14/world/asia/14binladen.html,5/14/11,7309
Cities Nationwide Heighten Vigilance on Terror,U.S.,1168,http://www.nytimes.com/2011/05/14/us/14threat.html,5/14/11,7310
Pakistan After Bin Laden,Opinion,638,http://www.nytimes.com/2011/05/14/opinion/14sat1.html,5/14/11,7311
Inside The Times,New York and Region,500,http://query.nytimes.com/gst/fullpage.html?res=9400E2DE173DF937A25756C0A9679D8B63,5/14/11,7312
"Eat, Pray, Love, Rinse, Repeat",Magazine,1843,http://www.nytimes.com/2011/05/15/magazine/a-memoir-of-a-cameo-in-eat-pray-love.html,5/15/11,7313
Obama Shifts to Speed Oil and Gas Drilling in U.S.,U.S.,1142,http://www.nytimes.com/2011/05/15/us/politics/15address.html,5/15/11,7314
Laugh Lines,Week in Review,222,http://www.nytimes.com/2011/05/15/weekinreview/15laugh.html,5/15/11,7315
Bin Laden as Patriarch,Week in Review,456,http://www.nytimes.com/2011/05/15/weekinreview/15marsh.html,5/15/11,7317
Chicago Trial May Unmask Pakistan's Links to Militants,World,1436,http://www.nytimes.com/2011/05/15/world/asia/15headley.html,5/15/11,7318
"As Rift Deepens, Kerry Has a Warning for Pakistan",U.S.,1197,http://www.nytimes.com/2011/05/15/us/politics/15diplo.html,5/15/11,7319
Comparisons in Chief,Week in Review,1257,http://www.nytimes.com/2011/05/15/weekinreview/15president.html,5/15/11,7320
Florida Men Accused of Aiding Pakistani Taliban,World,952,http://www.nytimes.com/2011/05/15/world/15taliban.html,5/15/11,7321
Florida Men Accused of Supporting Pakistani Taliban,U.S.,1345,http://www.nytimes.com/2011/05/15/us/15taliban.html,5/15/11,7322
What Holbrooke Knew,Opinion,820,http://www.nytimes.com/2011/05/15/opinion/15kristof.html,5/15/11,7323
The Other Torture Debate,Opinion,1148,http://www.nytimes.com/2011/05/15/opinion/15pubed.html,5/15/11,7324
Corrections,Corrections,783,http://www.nytimes.com/2011/05/15/pageoneplus/corrections.html,5/15/11,7325
Bin Laden as Patriarch,Week in Review; Books,456,http://query.nytimes.com/gst/fullpage.html?res=9F00EEDD173DF936A25756C0A9679D8B63,5/15/11,7326
What's On Sunday,New York and Region,796,http://query.nytimes.com/gst/fullpage.html?res=9B0CE1D7163DF936A25756C0A9679D8B63,5/15/11,7327
The French Reaction to I.M.F. Chief's Arrest,,863,http://thelede.blogs.nytimes.com/2011/05/15/the-french-reaction-to-i-m-f-chiefs-arrest/,5/15/11,7328
How Drudge Has Stayed on Top,Business Day,1143,http://www.nytimes.com/2011/05/16/business/media/16carr.html,5/16/11,7329
"Afghanistan May Be Open to New Path, Kerry Says",World,612,http://www.nytimes.com/2011/05/16/world/asia/16afghanistan.html,5/16/11,7330
"Patience, Not Punishment, for Pakistan",Opinion,697,http://www.nytimes.com/2011/05/16/opinion/16masood.html,5/16/11,7331
Gay CNN Anchor Sees Risk in Book,Business Day,864,http://www.nytimes.com/2011/05/16/business/media/16anchor.html,5/16/11,7332
This Week in Small Business: Get Your Party Hats On!,,1488,http://boss.blogs.nytimes.com/2011/05/16/this-week-in-small-business-get-your-party-hats-on/,5/16/11,7333
Best Political Quotes of the Weekend,U.S.,753,http://thecaucus.blogs.nytimes.com/2011/05/16/best-political-quotes-of-the-weekend-11/,5/16/11,7334
Gunmen on Motorcycles Kill Saudi Diplomat in Pakistan,World,366,http://www.nytimes.com/2011/05/17/world/asia/17pakistan.html,5/17/11,7335
"Meeting With Pakistani Leaders, Kerry Seeks to Ease Anger Over Bin Laden Raid",World,801,http://www.nytimes.com/2011/05/17/world/asia/17kerry.html,5/17/11,7336
Party Love at Cirque de Cannes,Movies,1358,http://www.nytimes.com/2011/05/17/movies/a-party-for-robert-de-niro-and-one-with-kanye-west.html,5/17/11,7337
A Conflict Without End,Opinion,515,http://www.nytimes.com/2011/05/17/opinion/17tue1.html,5/17/11,7338
White House Stops Post-Speech Photo Ops,Multimedia,1330,http://lens.blogs.nytimes.com/2011/05/17/white-house-to-give-up-post-op-photo-ops/,5/17/11,7339
Santorum Says McCain 'Doesn't Understand' Enhanced Interrogation,,156,http://thecaucus.blogs.nytimes.com/2011/05/17/santorum-challenges-mccain-on-enhanced-interrogation/,5/17/11,7340
Our Weekend Reading (and Watching and Listening),Magazine,777,http://6thfloor.blogs.nytimes.com/2011/05/17/our-weekend-reading-and-watching-and-listening/,5/17/11,7341
"Muslim World Is Unsure of Obama, Poll Finds",,304,http://thecaucus.blogs.nytimes.com/2011/05/17/muslim-world-is-unsure-of-obama-poll-finds/,5/17/11,7342
Pakistan's Prime Minister Visits China,World,501,http://www.nytimes.com/2011/05/18/world/asia/18gilani.html,5/18/11,7343
Pakistan and NATO Trade Fire Near Afghan Border,World,1008,http://www.nytimes.com/2011/05/18/world/asia/18pakistan.html,5/18/11,7344
Bibi and Barack,Opinion,887,http://www.nytimes.com/2011/05/18/opinion/18friedman.html,5/18/11,7345
Adaptive Bombshells,Magazine,996,http://6thfloor.blogs.nytimes.com/2011/05/18/adaptive-bombshells/,5/18/11,7346
Checkpoint in Pakistan Is Stormed By Militants,World,589,http://www.nytimes.com/2011/05/19/world/asia/19pakistan.html,5/19/11,7347
Gates Says No Sign That Top Pakistanis Knew of Bin Laden,World,571,http://www.nytimes.com/2011/05/19/world/asia/19pentagon.html,5/19/11,7348
"In Message, Bin Laden Praised Arab Revolt",World,537,http://www.nytimes.com/2011/05/19/world/middleeast/19binladen.html,5/19/11,7349
Obama's Middle East Speech Has Many American Audiences,,1030,http://thecaucus.blogs.nytimes.com/2011/05/19/obamas-middle-east-speech-has-many-american-audiences/,5/19/11,7350
Republicans Pounce on Obama's Mideast Speech,,564,http://thecaucus.blogs.nytimes.com/2011/05/19/obamas-mideast-speech-draws-republican-fire/,5/19/11,7351
Guantanamo Detainee Had Worked as Qaeda Courier,World,251,http://atwar.blogs.nytimes.com/2011/05/19/guantanamo-detainee-had-worked-as-qaeda-courier/,5/19/11,7352
Obama's Mideast Speech,World,5694,http://www.nytimes.com/2011/05/20/world/middleeast/20prexy-text.html,5/20/11,7353
Obama Sees '67 Borders as Starting Point for Peace Deal,World,1231,http://www.nytimes.com/2011/05/20/world/middleeast/20speech.html,5/20/11,7354
China Gives Pakistan 50 Fighter Jets,World,701,http://www.nytimes.com/2011/05/20/world/asia/20pakistan.html,5/20/11,7355
Inside The Times,New York and Region,862,http://query.nytimes.com/gst/fullpage.html?res=9E01EEDD103DF933A15756C0A9679D8B63,5/20/11,7356
Courts Weigh Efforts to Guard Valor and Speech,World,1162,http://atwar.blogs.nytimes.com/2011/05/20/courts-weigh-efforts-to-guard-valor-and-speech/,5/20/11,7359
Obama Applauds C.I.A. for Bin Laden Raid,,398,http://thecaucus.blogs.nytimes.com/2011/05/20/obama-praises-c-i-a-for-bin-laden-raid/,5/20/11,7360
Pakistani Dies From Attack on U.S. Vehicles,World,591,http://www.nytimes.com/2011/05/21/world/asia/21pakistan.html,5/21/11,7361
Newspaper in Pakistan Publishes WikiLeaks Cables,World,924,http://www.nytimes.com/2011/05/21/world/asia/21wikileaks.html,5/21/11,7362
Obama Thanks the C.I.A. for Hunting Down Bin Laden,World,414,http://www.nytimes.com/2011/05/21/world/middleeast/21binladen.html,5/21/11,7363
Bin Laden Files Discuss Attacking Oil Tankers,World,208,http://www.nytimes.com/2011/05/21/world/middleeast/21qaeda.html,5/21/11,7364
A Summer to Simmer,Opinion,984,http://www.nytimes.com/2011/05/21/opinion/21blow.html,5/21/11,7365
Inside the List,Books,606,http://www.nytimes.com/2011/05/22/books/review/InsideList-t.html,5/22/11,7366
Jimmy Lai Animates the News,Magazine,760,http://www.nytimes.com/2011/05/22/magazine/questions-for-jimmy-lai-asias-rupert-murdoch.html,5/22/11,7367
A New York Jewish Girl Becomes an Islamist,Books,1246,http://www.nytimes.com/2011/05/22/books/review/book-review-the-convert-by-deborah-baker.html,5/22/11,7368
"Enter Laughing, From the Liberal Wing",N.Y. / Region,951,http://www.nytimes.com/2011/05/22/nyregion/can-liberal-comics-tickle-the-right-funny-bone.html,5/22/11,7370
I'm Just Another Guy Who Thinks He's Smarter Than He Is',N.Y. / Region,456,http://www.nytimes.com/2011/05/22/nyregion/colin-quinns-long-story-short-coming-to-east-hampton.html,5/22/11,7371
Oil Truck Explosion Kills at Least 15 in Pakistan,World,512,http://www.nytimes.com/2011/05/22/world/asia/22pakistan.html,5/22/11,7372
Half a Doctrine Will Have to Do,Week in Review,1216,http://www.nytimes.com/2011/05/22/weekinreview/22sanger.html,5/22/11,7373
Bin Laden's Gone. Can My Son Come Home?,Opinion,866,http://www.nytimes.com/2011/05/22/opinion/22lindh.html,5/22/11,7374
Warnings of All-Out War in Fight Over Sudan Town,World,1211,http://www.nytimes.com/2011/05/23/world/africa/23sudan.html,5/23/11,7375
Gates Warns Against Big Cuts in Military Spending,U.S.,439,http://www.nytimes.com/2011/05/23/us/politics/23gates.html,5/23/11,7376
Militants Attack Pakistani Naval Base in Karachi,World,648,http://www.nytimes.com/2011/05/23/world/asia/23pakistan.html,5/23/11,7377
"Rebutting Afghan Spy Agency, Taliban Say Their Leader Isn't Dead",World,851,http://www.nytimes.com/2011/05/24/world/asia/24omar.html,5/24/11,7379
Revisiting Notes From a Roommate Search Begun on 9/10/01,Theater,844,http://www.nytimes.com/2011/05/24/theater/wtc-view-brian-sloans-911-play-at-59e59.html,5/24/11,7380
Terror Trial Witness Ties Pakistan to 2008 Attacks,World,753,http://www.nytimes.com/2011/05/24/world/asia/24headley.html,5/24/11,7381
"Rebutting Afghan Spy Agency, Taliban Say Their Leader Isn't Dead",Washington; World,851,http://www.nytimes.com/2011/05/24/world/asia/24omar.html,5/24/11,7383
Witness at Terror Trial Ties Pakistan to 2008 Attacks,World,753,http://www.nytimes.com/2011/05/24/world/asia/24headley.html,5/24/11,7384
Revisiting Notes From a Roommate Search Begun on 9/10/01,Theater; Arts,861,http://www.nytimes.com/2011/05/24/theater/wtc-view-brian-sloans-911-play-at-59e59.html,5/24/11,7385
Phrases We Love Too Much,,1266,http://topics.blogs.nytimes.com/2011/05/24/phrases-we-love-too-much-3/,5/24/11,7386
Explaining War to Our Children,World,1340,http://atwar.blogs.nytimes.com/2011/05/24/explaining-war-to-our-children/,5/24/11,7387
China Admits Its Technicians Were Held in Pakistan Base Attack,World,286,http://www.nytimes.com/2011/05/25/world/asia/25china.html,5/25/11,7388
Bomb Destroys Police Building in Pakistan,World,297,http://www.nytimes.com/2011/05/25/world/middleeast/25pakistan.html,5/25/11,7389
"Six Months After Midterm Disaster, Hopeful Signs for Democrats",U.S.,936,http://fivethirtyeight.blogs.nytimes.com/2011/05/25/six-months-after-midterm-disaster-hopeful-signs-for-democrats/,5/25/11,7390
Whose Eye? What Beholder?,Multimedia,904,http://lens.blogs.nytimes.com/2011/05/25/whose-eye-what-beholder/,5/25/11,7391
"A Year at War: The Chaos of War, Up Close",World,1272,http://atwar.blogs.nytimes.com/2011/05/25/a-year-at-war-the-chaos-of-war-up-close/,5/25/11,7392
Bigelow's Film on Bin Laden Mission Is Planned for Next Year,Arts,229,http://artsbeat.blogs.nytimes.com/2011/05/25/bigelows-film-on-bin-laden-mission-is-planned-for-next-year/,5/25/11,7393
In Jam on Van Wyck? Try to Say It Right,N.Y. / Region,1058,http://www.nytimes.com/2011/05/26/nyregion/van-wyck-expressway-also-snarls-pronunciation.html,5/26/11,7394
Bigelow Plans Film On Bin Laden Mission,Movies; Arts,249,http://query.nytimes.com/gst/fullpage.html?res=9C05E2D9123AF935A15756C0A9679D8B63,5/26/11,7395
White House Looks to Cast Obama as 'Tough',,268,http://thecaucus.blogs.nytimes.com/2011/05/26/white-house-looks-to-cast-obama-as-tough/,5/26/11,7396
Serbia Says Jailed Mladic Will Face War Crimes Trial,World,1554,http://www.nytimes.com/2011/05/27/world/europe/27ratko-mladic.html,5/27/11,7397
Pakistani Town Struck by Suicide Bombing,World,203,http://www.nytimes.com/2011/05/27/world/asia/27pakistan.html,5/27/11,7398
"U.S. Has Held Meetings With Aide to Taliban Leader, Officials Say",World,1058,http://www.nytimes.com/2011/05/27/world/asia/27taliban.html,5/27/11,7399
Pakistan and China: Two Friends Hit a Bump,World,585,http://www.nytimes.com/2011/05/27/world/asia/27beijing.html,5/27/11,7400
Signs That Bin Laden Weighed Seeking Pakistani Protection,World,632,http://www.nytimes.com/2011/05/27/world/middleeast/27binladen.html,5/27/11,7401
Bachmann Plans Iowa Announcement,,423,http://thecaucus.blogs.nytimes.com/2011/05/27/bachmann-plans-iowa-announcement/,5/27/11,7403
"In Tense Post-Bin Laden Trip to Pakistan, Clinton Seeks Firm Action on Extremists",World,880,http://www.nytimes.com/2011/05/28/world/asia/28diplo.html,5/28/11,7405
8 Die in Bombing of Pakistan Restaurant,World,431,http://www.nytimes.com/2011/05/29/world/asia/29pakistan.html,5/29/11,7406
Justice Stevens Is Off the Bench but Not Out of Opinions,U.S.,915,http://www.nytimes.com/2011/05/31/us/31bar.html,5/31/11,7408
Former Pakistani Navy Commando Arrested in Sweep for Attack Suspects,World,308,http://www.nytimes.com/2011/05/31/world/asia/31pakistan.html,5/31/11,7409
Obama Wraps Up Reshaping of National Security Team,U.S.,962,http://www.nytimes.com/2011/05/31/us/politics/31military.html,5/31/11,7410
Homecoming for a Veteran of the 'Secret War' in Southeast Asia,World,1451,http://atwar.blogs.nytimes.com/2011/05/31/homecoming-for-a-veteran-of-the-secret-war-in-southeast-asia/,5/31/11,7411
"Year-End Roundup | Social Studies, History, Geography and Civics",U.S.,865,http://learning.blogs.nytimes.com/2011/05/31/year-end-round-up-social-studies-history-geography-and-civics-2/,5/31/11,7412
Karzai Gives 'Last' Warning to NATO on Airstrikes,World,1042,http://www.nytimes.com/2011/06/01/world/asia/01afghanistan.html,6/1/11,7413
Pakistani Journalist Who Covered Security and Terrorism Is Found Dead,World,951,http://www.nytimes.com/2011/06/01/world/asia/01pakistan.html,6/1/11,7414
India and Pakistan Fail to Resolve Glacier Dispute at Talks,World,762,http://www.nytimes.com/2011/06/01/world/asia/01india.html,6/1/11,7415
The Bin Laden Decade,Opinion,875,http://www.nytimes.com/2011/06/01/opinion/01friedman.html,6/1/11,7416
Photographing Presidential Broadcasts,Multimedia,621,http://lens.blogs.nytimes.com/2011/06/01/photographing-presidential-broadcasts/,6/1/11,7417
Afghan Militants Attack on Border With Pakistan,World,310,http://www.nytimes.com/2011/06/02/world/asia/02pakistan.html,6/2/11,7418
Syed Saleem Shahzad's Courage,Opinion,348,http://www.nytimes.com/2011/06/02/opinion/02thu3.html,6/2/11,7419
"Blagojevich, on Stand, Replies 'Yes,' He's a Liar",U.S.,357,http://www.nytimes.com/2011/06/03/us/politics/03blago.html,6/3/11,7420
What Do Economic Models Really Tell Us About Elections?,U.S.,2242,http://fivethirtyeight.blogs.nytimes.com/2011/06/03/what-do-economic-models-really-tell-us-about-elections/,6/3/11,7421
Al Qaeda Urges Attacks in West,World,152,http://www.nytimes.com/2011/06/04/world/04qaeda.html,6/4/11,7422
A Theory of Conspiracy Theories,Magazine,1185,http://www.nytimes.com/2011/06/05/magazine/a-theory-of-conspiracy-theories.html,6/5/11,7424
Richard North Patterson's Al Qaeda Thriller,Books,614,http://www.nytimes.com/2011/06/05/books/review/book-review-the-devils-light-by-richard-north-patterson.html,6/5/11,7425
Viagra: The Thrill That Was,Fashion & Style,1359,http://www.nytimes.com/2011/06/05/fashion/viagra-the-thrill-that-was-cultural-studies.html,6/5/11,7426
"In Afghanistan, Gates Stresses U.S. Is Committed to the Fight",World,512,http://www.nytimes.com/2011/06/05/world/asia/05gates.html,6/5/11,7427
Pakistani Militant Chief Is Reported Dead,World,793,http://www.nytimes.com/2011/06/05/world/asia/05kashmiri.html,6/5/11,7428
Should (Could) America and Pakistan's Bond Be Broken?,Week in Review,1252,http://www.nytimes.com/2011/06/05/weekinreview/05pakistan.html,6/5/11,7429
Choosing Words: How Careful Is Too Careful?,Opinion,1029,http://www.nytimes.com/2011/06/05/opinion/05pubedlet.html,6/5/11,7430
Steeper Pullout Is Raised as Option for Afghanistan,World,1149,http://www.nytimes.com/2011/06/06/world/asia/06gates.html,6/6/11,7431
Romney's Primary Task: Pitching Pragmatism,U.S.,844,http://www.nytimes.com/2011/06/06/us/politics/06caucus.html,6/6/11,7432
Afghan Aide Voices Concern About Possibility of Expedited U.S. Withdrawal,World,383,http://www.nytimes.com/2011/06/06/world/asia/06kabul.html,6/6/11,7433
The Early Word: Drawdown,,436,http://thecaucus.blogs.nytimes.com/2011/06/06/the-early-word-drawdown/,6/6/11,7434
The 10-Word Question That Could Cost Obama the Election,U.S.,1467,http://fivethirtyeight.blogs.nytimes.com/2011/06/06/the-ten-word-question-that-could-cost-obama-the-election/,6/6/11,7436
Public Opinion on the Wars? New Polls Offer Conflicting Evidence,World,344,http://atwar.blogs.nytimes.com/2011/06/07/public-opinion-on-the-wars-new-polls-offer-conflicting-evidence/,6/7/11,7437
Separate Sanctions Urged for Al Qaeda and Taliban,World,865,http://www.nytimes.com/2011/06/08/world/asia/08afghanistan.html,6/8/11,7438
A Witness Overshadows a Terrorism Defendant,World,856,http://www.nytimes.com/2011/06/08/world/asia/08headley.html,6/8/11,7439
"Drone Strikes Kill 20 in Pakistan, Reports Say",World,282,http://www.nytimes.com/2011/06/09/world/asia/09pakistan.html,6/9/11,7441
Qaeda No. 2 Delivers Video Eulogy to Bin Laden,World,505,http://www.nytimes.com/2011/06/09/world/asia/09zawahri.html,6/9/11,7442
Weiner Scandal Is a Case of Bad Timing for Democrats,,743,http://thecaucus.blogs.nytimes.com/2011/06/09/weiner-scandal-is-a-case-of-bad-timing-for-democrats/,6/9/11,7443
Live Blog: The Panetta Confirmation Hearing,,2721,http://thecaucus.blogs.nytimes.com/2011/06/09/live-blog-the-panetta-confirmation-hearing/,6/9/11,7444
More From the Bin Ladens' American Confidante,Magazine,676,http://6thfloor.blogs.nytimes.com/2011/06/09/more-from-the-bin-ladens-american-confidante/,6/9/11,7445
Panetta Demurs on Troop Drawdown in Afghanistan,U.S.,1068,http://www.nytimes.com/2011/06/10/us/politics/10panetta.html,6/10/11,7446
Director of National Counterterrorism Center Is Resigning,U.S.,576,http://www.nytimes.com/2011/06/10/us/politics/10leiter.html,6/10/11,7447
Split Verdicts for Man Accused of Terrorism,World,452,http://www.nytimes.com/2011/06/10/world/asia/10headley.html,6/10/11,7448
"Serving Pop Stars, but on a Skewer",Arts,1684,http://www.nytimes.com/2011/06/12/arts/music/weird-al-yankovics-album-alpocalypse.html,6/12/11,7449
Entering Darkness,Magazine,2280,http://www.nytimes.com/2011/06/12/magazine/entering-darkness.html,6/12/11,7451
Somalis Kill Mastermind of 2 U.S. Embassy Bombings,World,1204,http://www.nytimes.com/2011/06/12/world/africa/12somalia.html,6/12/11,7452
C.I.A. Director Warns Pakistan on Collusion With Militants,World,667,http://www.nytimes.com/2011/06/12/world/asia/12pakistan.html,6/12/11,7453
Bombings Kill Dozens in Pakistan,World,304,http://www.nytimes.com/2011/06/12/world/asia/12peshawar.html,6/12/11,7454
"Afghan Taliban Cede Ground in the South, but Fears Linger",World,1185,http://www.nytimes.com/2011/06/12/world/asia/12helmand.html,6/12/11,7455
Clinton Honors Embassy Bombing Victims,World,362,http://www.nytimes.com/2011/06/13/world/africa/13somalia.html,6/13/11,7456
Convicted Militant Seeks Retrial in '95 Case,N.Y. / Region,880,http://www.nytimes.com/2011/06/13/nyregion/nosair-convicted-qaeda-conspirator-seeks-retrial-in-1995-case.html,6/13/11,7457
When 'Hero' Rings Hollow,World,1024,http://atwar.blogs.nytimes.com/2011/06/13/when-hero-rings-hollow/,6/13/11,7458
Candidates Show G.O.P. Less United on Goals of War,U.S.,1101,http://www.nytimes.com/2011/06/15/us/politics/15republicans.html,6/15/11,7459
Pakistan Arrests C.I.A. Informants in Bin Laden Raid,World,1135,http://www.nytimes.com/2011/06/15/world/asia/15policy.html,6/15/11,7460
Newly Released Books,Books,1021,http://www.nytimes.com/2011/06/16/books/new-novels-by-david-ignatius-melissa-de-la-cruz-and-others.html,6/16/11,7461
Pakistan's Chief of Army Fights to Keep His Job,World,1334,http://www.nytimes.com/2011/06/16/world/asia/16pakistan.html,6/16/11,7462
Indonesia Sentences a Radical Cleric to 15 Years,World,604,http://www.nytimes.com/2011/06/17/world/asia/17indonesia.html,6/17/11,7463
Qaeda Selection of Its Chief Is Said to Reflect Its Flaws,World,1134,http://www.nytimes.com/2011/06/17/world/asia/17qaeda.html,6/17/11,7464
Gates Stresses the Importance of Ties With Pakistan,World,659,http://www.nytimes.com/2011/06/17/world/asia/17gates.html,6/17/11,7465
Bin Laden Indictments Dismissed,N.Y. / Region,271,http://cityroom.blogs.nytimes.com/2011/06/17/bin-laden-indictments-dismissed/,6/17/11,7467
United States: Federal Court Drops Charges Against Bin Laden,World,111,http://www.nytimes.com/2011/06/18/world/americas/18briefs-Unitedstates.html,6/18/11,7468
Pakistani Army Denies Sharing U.S. Report With Bomb Makers,World,386,http://www.nytimes.com/2011/06/18/world/asia/18pakistan.html,6/18/11,7469
Qaeda Woes Fuel Talk of Speeding Afghan Pullback,World,1290,http://www.nytimes.com/2011/06/19/world/asia/19policy.html,6/19/11,7470
Activists Using Video to Bear Witness in Syria,World,1153,http://www.nytimes.com/2011/06/19/world/middleeast/19syria.html,6/19/11,7471
GONE OR HOLDING ON | JUNE 12-18,Week in Review,511,http://query.nytimes.com/gst/fullpage.html?res=9C04E4D8103EF93AA25755C0A9679D8B63,6/19/11,7472
Risks of Reversing the Afghanistan Surge,World,1070,http://www.nytimes.com/2011/06/20/world/asia/20assess.html,6/20/11,7474
Rand and Rubio,Opinion,768,http://www.nytimes.com/2011/06/20/opinion/20douthat.html,6/20/11,7475
